index,filename,mode,source,mu_source,nmse_orig_csv,nmse_refined_csv,nmse_recomputed,sqerr_mu,sqerr_D_mu,sqerr_T0_mu,sqerr_Ly,sqerr_op_x,sqerr_op_y,pct_mu,pct_D_mu,pct_T0_mu,pct_Ly,pct_op_x,pct_op_y
36,random_IR_0037.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0007867941631353152,8.67409191340647e-13,8.674091913406469e-13,3.039620860606188e-15,1.7587039314925614e-15,5.182583067107517e-12,3.18799286986678e-17,1.3950668689793584e-14,3.091207525773724e-15,0.05840420897370292,0.033792277605727436,99.57974311788267,0.0006125507433885757,0.26805243378909716,0.05939541100542617
37,random_IR_0038.npz,full_or_composite,refined_composite_vs_gt_composite,,0.03558282597974841,4.330982403358751e-14,4.330982403358751e-14,1.5695038217039572e-18,4.841704882883503e-17,1.4108603645788078e-13,3.090621464405153e-16,7.9401097438622e-14,3.9012761605931215e-14,0.0006039829902821356,0.01863205015998479,54.293315510612615,0.11893458098591837,30.555460649083948,15.01305322616725
38,random_IR_0039.npz,full_or_composite,refined_composite_vs_gt_composite,,0.04855806408980686,7.642264510035837e-14,7.642264510035837e-14,6.39508532080628e-14,2.2260431244131104e-16,3.2984201463626526e-13,3.606777697575926e-17,6.44306871982571e-14,5.364347014795234e-17,13.946750365262025,0.048546760834432996,71.93374298135411,0.007865857240000653,14.051395175179335,0.01169886013007175
39,random_IR_0040.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0003562559667158059,8.544251449193559e-15,8.544251449193559e-15,2.0580101702204106e-16,1.9918417782351145e-17,2.15146514431743e-14,2.197437146709357e-15,2.732748710202576e-14,2.13568447550254e-19,0.4014414803640978,0.038853448038117536,41.96710808256339,4.286385140106412,53.30579525607055,0.0004165928574320603
40,random_IR_0041.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0007953552260498084,2.6597986143790184e-12,2.6597986143790184e-12,3.327335340125478e-13,8.902913779117215e-15,1.558406868138858e-11,3.6935742763019594e-16,1.5418352852682053e-15,3.117536438096627e-14,2.0849544285907706,0.055786891352021736,97.65193372874324,0.0023144448207057812,0.009661353538402986,0.19534915295485486
41,random_IR_0042.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0016151817632664841,1.1892329271167469e-14,1.1892329271167467e-14,4.408437955482964e-14,5.845214541305249e-17,1.4872201408207223e-15,5.667493415074628e-16,2.355306446011662e-14,1.6041099843173065e-15,61.78265354866276,0.08191855450158063,2.0842849017902028,0.7942785759690305,33.0087626556896,2.248101763386834
42,random_IR_0043.npz,full_or_composite,refined_composite_vs_gt_composite,,0.013802754053690372,5.915061803124963e-13,5.915061803124963e-13,3.4907595959307356e-12,6.8220328777433315e-19,1.2708534278722281e-14,1.9859930949324577e-15,1.1096236615527923e-14,3.248603975177205e-14,98.3579352765327,1.9222207940806328e-05,0.3580840094239952,0.05595864594018966,0.3126548514298902,0.9153479944652897
43,random_IR_0044.npz,full_or_composite,refined_composite_vs_gt_composite,,0.023606500646291873,4.73567995344171e-15,4.735679953441711e-15,1.2971326008707275e-14,3.748755542393698e-17,2.743689684710053e-15,1.275910887564642e-16,1.2276811617470823e-14,2.57173765581712e-16,45.65105094457876,0.13193302683912883,9.65609202087247,0.4490417779173608,43.20678951480701,0.9050927149852682
44,random_IR_0045.npz,full_or_composite,refined_composite_vs_gt_composite,,2.314284125628653e-05,5.050040832260341e-15,5.05004083226034e-15,2.3195380157357885e-18,4.04579723121742e-18,2.3354116360134233e-14,1.3371393763724912e-16,6.210803541484995e-15,5.952458190586096e-16,0.0076551790793395426,0.01335235814785339,77.07566841488025,0.4412965560696279,20.497535722251154,1.9644917695717734
45,random_IR_0046.npz,full_or_composite,refined_composite_vs_gt_composite,,0.01899848470915964,1.0970971728891685e-14,1.0970971728891685e-14,4.467023871545498e-16,7.333737440644568e-17,5.735898375165006e-16,5.19414327374779e-16,5.2976336184837994e-14,1.1236450262059835e-14,0.6786126124364081,0.11141124083128415,0.8713750123062953,0.7890737183697819,80.47955625377983,17.06997116227639
46,random_IR_0047.npz,full_or_composite,refined_composite_vs_gt_composite,,0.07237961056730921,1.968648517983842e-14,1.968648517983842e-14,7.983063850597531e-16,4.9010245641649476e-18,2.669144973335844e-14,3.3735159319881047e-17,5.554561907500755e-15,8.503595686922752e-14,0.6758497667876615,0.004149229381979139,22.597101081891818,0.028560337215866868,4.702517028610543,71.99182255611213
47,random_IR_0048.npz,full_or_composite,refined_composite_vs_gt_composite,,1.5039230984918415e-05,1.5501708373904022e-14,1.5501708373904022e-14,3.63738685076678e-17,3.2800785730950723e-17,8.572490975357843e-14,1.2552227739999407e-15,4.831444468926829e-15,1.1294985926803257e-15,0.03910737624344737,0.03526577516467842,92.16716386551084,1.3495531629200035,5.194529050596135,1.2143807695648918
48,random_IR_0049.npz,full_or_composite,refined_composite_vs_gt_composite,,0.002627547497808739,2.0125514299037203e-14,2.0125514299037203e-14,2.8003090643945162e-15,4.451816335617427e-16,4.296838430632148e-15,1.0295738937734274e-14,9.946296983733242e-14,3.452047890568113e-15,2.319037270125383,0.3686710203997453,3.5583673927426105,8.526273982993168,82.36888455739214,2.858765776346941
49,random_IR_0050.npz,full_or_composite,refined_composite_vs_gt_composite,,0.020953750993507728,1.6885936771899828e-12,1.688593677189983e-12,9.959653641583575e-12,7.30184399375244e-16,4.925550423465161e-15,1.6680760105968569e-16,7.181333910048069e-15,1.589045452223743e-13,98.30323872582541,0.007207026861452702,0.04861590337964797,0.0016464154295274575,0.07088081645548824,1.568411112048479
50,random_IR_0051.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0034752079710921994,1.0042164630739065e-14,1.0042164630739064e-14,3.5538042876272716e-15,1.3847856820193467e-19,1.2092677580276267e-14,1.2729818934021493e-16,1.3688370068224075e-14,3.0790699180398354e-14,5.898137865530634,0.00022982855007516972,20.06983889917615,0.2112728248359177,22.718159831669453,51.10236075023777
51,random_IR_0052.npz,full_or_composite,refined_composite_vs_gt_composite,,5.910863133831056e-06,2.5040800415214673e-14,2.5040800415214673e-14,5.078856705648659e-15,1.1125308315698198e-15,1.075140411107425e-13,6.042435461529384e-16,3.4079216576475335e-14,1.855913720698788e-15,3.380387621690379,0.7404787474324313,71.55924153647626,0.40217267827815584,22.682459566913423,1.2352598492093616
52,random_IR_0053.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0017810671619501253,1.6251746520203325e-14,1.6251746520203325e-14,4.60760232916996e-16,4.084879456600323e-16,9.356848567680083e-14,1.6482791657092662e-15,8.034315927579736e-16,6.210345073748532e-16,0.472523811870725,0.4189169711208386,95.95736429566853,1.6903610571538792,0.8239438468548487,0.6368900173311787
53,random_IR_0054.npz,full_or_composite,refined_composite_vs_gt_composite,,0.003949977809009262,1.5585249726426402e-12,1.55852497264264e-12,2.501914716684807e-13,1.5743849943390805e-15,9.063557888317141e-12,2.504775996514204e-15,1.5115775492254992e-14,1.8205539387110442e-14,2.675515589635321,0.016836271709627555,96.9245285062596,0.02678575405678932,0.16164616926888925,0.1946877090697823
54,random_IR_0055.npz,full_or_composite,refined_composite_vs_gt_composite,,5.8704139187459456e-05,2.7536638213058022e-15,2.7536638213058026e-15,7.717228490275438e-15,2.718720018568959e-16,4.088553350734574e-15,8.616116410417862e-17,4.0917654601825675e-15,2.6640246068116295e-16,46.70885161897919,1.6455167823643573,24.74614196487596,0.5214940874864463,24.76558339307513,1.6124121532189153
55,random_IR_0056.npz,full_or_composite,refined_composite_vs_gt_composite,,0.031175414732108553,1.818971574416209e-14,1.818971574416209e-14,7.366903307803697e-14,7.709271615697707e-18,1.6983454624986078e-17,9.782854750757954e-17,3.317056909127677e-14,2.176171021910531e-15,67.50062701564457,0.007063764055953764,0.015561407394392483,0.08963723318855528,30.393153250092908,1.9939573296236215
56,random_IR_0057.npz,full_or_composite,refined_composite_vs_gt_composite,,0.00013386110380526417,4.2537467738007444e-14,4.253746773800744e-14,1.3061088655959568e-13,5.427369987399208e-17,1.077172028521713e-15,3.547053294963562e-17,7.599463932811854e-14,4.7452364278985064e-14,51.17484009001247,0.021265056729230368,0.4220483281374922,0.013897760741229441,29.775569385941985,18.592379378437606
