filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0036.npz,random_IR_0036.npz,360.002,0.29498202,60,CQT+LogDec,2.584e-05,0.09505984,True,14.39966816,1.60781476,53.82186729,161086832640.0,12268.51953125,0.00117371,1.13000977,775.01702881,0.96862459,0.85217565,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,345.592,0.00073917,52,CQT+LogDec,4.392e-05,4.077e-05,True,17.59350972,53.74327425,56.39165186,165932482560.0,4395.95507812,0.0040022,3.31945515,992.1270752,0.79645067,0.98134345,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,230.831,0.03136412,49,CQT+LogDec,2.04e-05,0.06936891,True,72.16388257,26.33621994,2.25111993,210693406720.0,15471.3515625,0.00466436,1.94723201,162.44955444,0.83784086,0.89450288,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
random_IR_0039.npz,random_IR_0039.npz,418.803,0.0005826,41,CQT+LogDec,2.761e-05,0.01835856,True,73.09862705,18.63832936,1.62734775,136861188096.0,15165.13964844,0.00482018,1.91700125,118.95688629,0.93949121,0.67571849,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,874.7,0.00035604,37,CQT+LogDec,2.017e-05,0.00193605,True,27.60373363,3.10334137,24.47479653,148612464640.0,14802.54101562,0.0018648,3.88852763,675.59576416,0.81892282,0.93840384,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,146.208,0.25780469,36,CQT+LogDec,1.587e-05,0.00931076,True,31.85823338,60.70955445,11.3352287,219933327360.0,6888.24023438,0.00462502,1.83910513,361.12036133,0.59115303,0.9937644,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,355.493,0.00035585,53,CQT+LogDec,2.033e-05,1.326e-05,True,28.90548861,7.46472735,22.86937983,185634701312.0,12269.24316406,0.00235593,2.48726511,661.05059814,0.912839,0.6030103,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,709.004,0.00045819,40,CQT+LogDec,3.136e-05,4.1e-07,True,35.20138215,3.70538837,2.78037056,213876080640.0,18525.29492188,0.00190018,2.58282995,97.87288666,0.98076534,0.95421177,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,307.73,0.00014065,30,CQT+LogDec,1.618e-05,0.00580669,True,4.16685414,4.91653664,3.45148785,178551373824.0,3826.97827148,0.00108881,3.34474659,14.38184643,0.57493049,0.53618312,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,676.563,0.18923849,39,CQT+LogDec,1.762e-05,0.00289054,True,9.97540118,1.63441175,91.15270394,182953246720.0,9966.95019531,0.00100085,3.20218492,909.28479004,0.56013185,0.83600813,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
