filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0036.npz,random_IR_0036.npz,336.214,1.86863077,PSO+Optuna,MSS,2000,60,32,1980,0.22427125148701235,0.8908690109775247,1.3529850229254028,71351,32,1.30032706,0.03379278,True,51.36378514,4.8548458,8.14451403,177293524992.0,20459.40429688,0.00251052,1.46987057,418.33306885,0.66024143,0.93243277,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,214.415,1.45679712,PSO+Optuna,MSS,2000,43,45,1978,0.7686664611229678,2.287324331214835,1.2278823106757926,56503,3,1.22325158,0.001504,True,11.39567785,53.89938254,87.75256837,67000000512.0,2430.0,0.00468958,3.32289124,1000.0,0.80429381,0.9652617,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,255.706,1.07433796,PSO+Optuna,MSS,2000,48,40,1968,0.24856885698204417,1.5856038809466517,0.8859455637032254,45256,34,0.91840053,0.00931648,True,29.80977122,26.18015419,19.86735177,194693136384.0,8374.92773438,0.00355941,1.9469651,592.24121094,0.83051932,0.88869929,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
random_IR_0039.npz,random_IR_0039.npz,226.726,1.23610723,PSO+Optuna,MSS,2000,39,50,1989,0.26485578830124956,2.217876770907274,1.0258593410219068,98455,37,1.07368231,0.04490067,True,91.02456913,18.56285849,6.80573074,217809485824.0,20521.01757812,0.00443568,1.9142859,619.4887085,0.88052034,0.67344236,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,691.123,1.25571382,PSO+Optuna,MSS,2000,50,39,2000,0.5430163410492206,0.8353360737490265,1.6434302967692613,99571,17,0.84167886,0.00664195,True,26.17785402,3.20544133,30.78383024,125555105792.0,13362.48925781,0.00195906,4.0,805.85461426,0.74412471,0.94254136,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,277.089,1.6315918,PSO+Optuna,MSS,2000,50,39,2000,0.10355045317976397,1.676117617343008,2.0666635352521365,72656,12,1.18455601,0.00721336,True,27.92430312,77.77547225,15.63394491,219999993856.0,5809.39257812,0.00480675,1.95205057,436.5670166,0.62704498,0.96525884,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,378.967,1.1549654,PSO+Optuna,MSS,2000,57,34,1995,0.12929375858897157,1.0440252415396563,0.7681967124070759,3231,2,0.93399972,0.00401003,True,36.88902409,7.50127139,21.56788323,188748300288.0,14492.05566406,0.00254547,2.4946208,795.61816406,0.84958124,0.60244757,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,413.966,1.89508057,PSO+Optuna,MSS,2000,36,54,1980,0.40557093164100844,1.3657147704418657,0.6650713386831787,79566,2,1.31920218,0.00637752,True,21.35812992,3.74925378,25.48894122,189535780864.0,12703.01367188,0.00168134,2.62853432,544.39611816,0.91789895,0.9619785,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,598.65,0.79374647,PSO+Optuna,MSS,2000,39,50,1989,0.5196805541117171,2.3048963335402104,0.6619204073272003,15634,34,0.70211124,0.0346143,True,70.79145674,4.91571729,4.88893008,97823481856.0,20696.09765625,0.00342052,3.34510231,346.09448242,0.57551354,0.53436685,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,610.165,1.2429384,PSO+Optuna,MSS,2000,48,40,1968,0.15064832140151035,2.802252781512951,1.4383122726701656,53913,32,0.81003523,0.00046582,True,6.01495721,1.48896572,145.29567453,85664366592.0,5698.265625,0.00105558,3.23552847,873.94726562,0.57878888,0.83950758,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,368.972,0.91894436,PSO+Optuna,MSS,2000,59,32,1947,0.5034445435791813,1.4558815961969525,1.9712921351954256,56654,11,0.67385292,0.00052619,True,44.35899513,6.11379812,13.00575129,216607850496.0,18367.8359375,0.00241504,1.82097292,576.92205811,0.63457978,0.57356179,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,317.808,0.82308567,PSO+Optuna,MSS,2000,37,53,1998,0.45189521727955473,1.2980913352749446,2.305295567016776,28485,2,0.73564911,0.01173173,True,51.79149133,6.74164236,11.88133838,219999993856.0,19815.59375,0.00261367,1.26063812,615.35223389,0.85325676,0.64702201,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,265.191,1.5289495,PSO+Optuna,MSS,2000,36,54,1980,0.6786476248365547,1.3199529337171247,1.7683484096155526,30425,27,1.02749348,0.00710039,True,5.66707982,13.32975359,176.45772296,67000000512.0,2430.0,0.00233213,2.2938261,1000.0,0.81893349,0.84923309,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,287.861,0.8216399,PSO+Optuna,MSS,2000,52,37,1976,0.4634982846125983,1.6542936714653005,1.4591229999646655,44608,31,0.65509862,0.00337346,True,33.53069155,9.10437607,29.77714616,129426833408.0,11241.79199219,0.00298268,1.85279751,998.44830322,0.61394429,0.73554522,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,219.015,1.68910253,PSO+Optuna,MSS,2000,58,33,1972,0.43876388193323945,1.39665297335406,1.044538930929916,10471,1,1.32463872,0.00241481,True,52.60746801,14.82804461,7.74209166,133856739328.0,13046.66601562,0.00403225,1.23240781,407.2918396,0.7350108,0.97633529,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,860.063,1.20305383,PSO+Optuna,MSS,2000,54,36,1998,0.5581852383633239,0.5015142049444868,1.7531659553185674,10978,19,0.82023519,0.09315002,True,38.95951908,1.60243445,0.13001483,113646379008.0,21230.0,0.00183512,1.10000002,5.06531525,0.84854734,0.50999999,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,201.498,1.10311985,PSO+Optuna,MSS,2000,57,34,1995,0.13587128842837704,0.6548518907779789,1.2171451693019333,61007,5,0.75147569,0.00129791,True,10.67892959,19.82366056,66.8456935,138746789888.0,4139.8125,0.00257957,1.46125245,713.8404541,0.75498092,0.76391488,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,523.63,1.10544133,PSO+Optuna,MSS,2000,37,53,1998,0.5265942950377671,1.023116580688003,1.23369461797886,16603,15,0.82292914,0.01223028,True,55.83079465,14.9404328,7.86788048,75072266240.0,11166.15917969,0.005,3.65787077,439.27001953,0.83998144,0.85306495,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,269.813,1.64769125,PSO+Optuna,MSS,2000,35,56,1995,0.35569678697698814,1.0820223716469641,1.0189450451024185,47620,20,1.38381815,0.01640254,True,58.95319099,18.90812644,9.20216635,121576095744.0,12570.54003906,0.00468979,2.04502249,542.49707031,0.86346126,0.95602465,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,285.471,1.14098382,PSO+Optuna,MSS,2000,50,39,2000,0.4689804616845863,1.7328337649595666,1.388196294871654,28584,2,0.88420314,0.00020243,True,35.48169418,19.53759515,27.18397042,171559272448.0,9941.83203125,0.00356893,2.43848157,964.5333252,0.78875005,0.89816546,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,357.632,0.75351775,PSO+Optuna,MSS,2000,58,33,1972,0.31227503001880863,0.6960631096719988,2.121440481792979,66522,33,0.69848675,0.00031859,True,65.2388332,14.43158521,0.17000076,123168538624.0,14780.25292969,0.00441392,3.73221779,11.09065151,0.54107487,0.71768159,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,276.828,0.80535638,PSO+Optuna,MSS,2000,56,34,1960,0.4727301395104023,1.2173333606546886,1.6255700209696247,99850,32,0.67782879,0.05396532,True,30.96443178,10.18062873,0.00032295,145036591104.0,10668.2265625,0.00290249,1.84966993,0.01,0.69189572,0.50999999,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
