step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
17949,71,,0.00048989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,71,71,0.00048989,8.5668,0,0.14332,0.191427,4.18762e-05,4.12522e-05,0.0380534,7.73595e-05,0.0289853,0.011164,0.011158,0.0223343,0,0.0130974,0.204524,0,5.98077,15.1829,1.29093,0.124578,0.0502348,0.0471633,0.0300461,0.00710543,0.0343976,0.098151,0.0845456,0,0.104271,0,6.10104,17.2599,2.58751,0.358076,0,0,0.155117,0
18049,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18099,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18149,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18199,72,,0.000484991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18249,72,72,0.000484991,8.50013,0,0.149987,0.185268,4.15883e-05,4.0869e-05,0.0388316,7.65326e-05,0.0291133,0.0110778,0.0110715,0.0221638,0,0.0136032,0.198871,0,5.93465,14.1177,1.23536,0.112793,0.0507643,0.0496901,0.0316603,0.00538002,0.0333172,0.101158,0.0833801,0,0.0941027,0,6.08487,17.3134,2.56055,0.348861,0,0,0.153146,0
18299,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18349,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18399,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18449,73,,0.000480141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18499,73,73,0.000480141,8.43347,0,0.156653,0.18357,4.12929e-05,4.06882e-05,0.039939,7.61171e-05,0.029953,0.0109919,0.0109841,0.0219864,0,0.0141827,0.197753,0,6.02044,14.9391,1.28953,0.123141,0.0514078,0.0475846,0.034212,0.00655998,0.0353274,0.0980945,0.0866685,0,0.102968,0,6.03481,17.1605,2.55864,0.351301,0,0,0.151623,0
18549,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18599,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18649,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18699,74,,0.00047534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
