filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0029.npz,random_IR_0029.npz,150.881,0.05897822,52,L1,4.5e-07,0.00999696,True,44.91165723,4.05808953,0.20683474,143018066112.32507,18487.50503078,0.0024293,1.78454748,9.28929113,0.81019115,0.71332631,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,243.114,0.0826869,52,L1,5.8e-07,0.06810037,True,27.63542437,0.96110299,31.38933621,108325085875.38242,19705.14445548,0.00140245,2.92569824,867.45762676,0.77439089,0.73544017,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,189.95,0.00083104,60,L1,7.8e-07,0.00057723,True,19.88723629,2.94578612,48.24569524,157259748383.25162,12334.95501298,0.00161227,3.97135251,959.47354127,0.88133713,0.66681622,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,88.904,0.00029227,33,L1,7.5e-07,0.0023837,True,35.39639617,14.06003531,17.29468238,118426381241.09195,9789.09492171,0.0036159,2.21203041,612.16942919,0.643845,0.90107353,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,87.498,0.00028229,51,L1,1.12e-06,0.00017895,True,27.78524279,67.28645693,22.0048526,183160184811.26642,5716.45023954,0.00486058,1.63836962,611.41017201,0.86800479,0.63443218,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,75.264,0.00034115,35,L1,6.3e-07,0.00268452,True,32.61542654,17.49786116,1.37116987,192928797018.458,10139.93639726,0.00321653,1.71862867,44.7212901,0.69295521,0.73717826,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,76.061,0.00053953,52,L1,1.09e-06,0.00037674,True,10.59873218,31.37238392,55.93946925,188585467308.4083,3915.36275202,0.00270696,1.90522982,592.88745272,0.57471092,0.86129556,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,71.543,0.00088752,46,L1,1.6e-06,0.00921221,True,41.19261168,25.99768516,11.19961915,131360093576.56026,9134.22350396,0.0045097,2.24847034,461.34156272,0.68439005,0.97068049,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,97.735,0.00029602,50,L1,2.09e-06,3.612e-05,True,14.44618933,53.7384191,56.77081421,198062623834.66058,4089.06400165,0.00353288,3.31942614,820.12193057,0.79655797,0.98134617,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,81.583,0.00055056,55,L1,7.3e-07,0.00955928,True,30.21709372,26.17310837,18.37905243,72349124680.50955,6076.36163274,0.00497289,1.94722614,555.3615498,0.83834194,0.89454854,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
