step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
21499,85,85,0.00042559,7.63347,0,0.236653,0.143126,8.98721e-05,0.134278,8.26312e-05,0.0239023,0.0239455,0,0.0581599,0.201286,0,6.23098,11.6637,1.16189,0.0739607,3.69312,0.0292432,0.0520181,0.0282521,0.0045815,0.0154394,0.0459251,0,0.243447,0,
21549,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21649,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,86,,0.000421334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21749,86,86,0.000421334,7.5668,0,0.24332,0.140974,8.86055e-05,0.132262,8.14124e-05,0.0236901,0.0237167,0,0.0619398,0.202914,0,6.38493,13.0832,1.20975,0.0851301,4.2731,0.030331,0.0515334,0.0286202,0.00737086,0.016525,0.0476055,0,0.272121,0,
21799,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21849,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21899,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21949,87,,0.000417121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21999,87,87,0.000417121,7.50013,0,0.249987,0.138464,8.74092e-05,0.13394,8.08395e-05,0.0234825,0.0235091,0,0.0642097,0.202674,0,6.30705,12.4565,1.17713,0.0828273,4.00341,0.0306153,0.0547123,0.0281372,0.00608208,0.0158525,0.0482927,0,0.25784,0,
22049,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22099,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22149,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22199,88,,0.00041295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22249,88,88,0.00041295,7.43347,0,0.256653,0.13807,8.75656e-05,0.135148,8.0376e-05,0.0232782,0.0232914,0,0.065557,0.203627,0,6.35383,11.9591,1.16694,0.075706,3.69427,0.0298727,0.0512476,0.0287752,0.00521757,0.0166339,0.0474892,0,0.253409,0,
22299,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22349,89,,0.00040882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
