filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0056.npz,random_IR_0056.npz,42.074,9.85e-06,3,30,L1_STFT,1.029e-05,0.03113942,True,105.58142489,14.49620584,2.62425035,138018473543.64435,21130.11185058,0.00499673,3.73564697,277.07209074,0.54072936,0.71777579,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,20.202,1.018e-05,1,51,L1_STFT,1.161e-05,0.00195779,True,101.18178269,10.19125856,0.37038449,102580886288.92099,20923.30340439,0.00483584,1.85018375,37.47616284,0.68478642,0.51800089,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,47.037,1.893e-05,2,57,L1_STFT,1.949e-05,1.106e-05,True,12.05389069,29.66934014,82.90695272,72001366850.07109,3152.91025786,0.0038231,1.63717376,999.35134536,0.93604928,0.73253961,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,390.314,8.96e-06,80,33,L1_STFT,9.38e-06,3.095e-05,True,7.30646593,7.53577046,104.27162679,81216801545.75867,3711.87613124,0.0019684,2.04743246,761.85708811,0.72010983,0.54335623,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,239.366,8.56e-06,18,51,L1_STFT,8.59e-06,0.00838808,True,32.49169844,4.44126702,27.45254183,131277580041.5718,14050.50695141,0.00231249,1.83062901,891.97971063,0.56658732,0.81305526,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,21.852,3.85e-05,1,47,L1_STFT,4.887e-05,0.00078499,True,20.13736478,65.61058045,15.00818336,149275471258.23953,4344.65978819,0.00463497,3.92534269,302.2252631,0.75024931,0.99481064,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,35.101,1.447e-05,4,40,L1_STFT,1.503e-05,0.0113492,True,55.86687778,36.68279323,10.0139443,185399705509.2871,11192.68565966,0.00499137,1.28938218,559.44780242,0.630571,0.83627092,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,23.465,1.165e-05,1,47,L1_STFT,1.176e-05,0.00444579,True,38.04319236,14.45877215,26.28486607,71581832134.64018,8603.81228813,0.00442167,2.6001946,999.96021585,0.71327981,0.68666726,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,24.115,4.756e-05,1,37,L1_STFT,4.861e-05,0.0006874,True,25.31397962,34.72512607,1.44023856,90126140872.23413,5287.59793939,0.00478743,3.50310493,36.45816951,0.90933347,0.99289084,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,76.885,1.987e-05,2,52,L1_STFT,2.537e-05,0.00544971,True,78.62904457,9.46415088,3.04527625,151071971163.37634,20623.95275057,0.00381251,3.91001773,239.44716176,0.56189424,0.9759667,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,12.822,9.77e-06,1,32,L1_STFT,1.053e-05,0.00305786,True,74.8232307,15.68605467,0.96041299,105807807743.34831,14972.97595819,0.00499722,1.77691855,71.86120274,0.64349414,0.69573786,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,14.87,1.733e-05,1,49,L1_STFT,1.827e-05,0.00023226,True,26.48786158,34.02095367,10.51547892,90021141174.51938,5485.03961029,0.00482911,2.18545883,278.53255017,0.65918972,0.9212026,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,84.077,3.453e-05,7,47,L1_STFT,4.009e-05,0.00010684,True,45.81071762,11.2045451,21.82661179,72239001439.76157,10634.56485681,0.00430772,1.78945114,999.89274933,0.97070282,0.87787472,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
