step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/total,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/mfccdb,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/lsd
5999,23,23,0.000793614,10,0,0,4.83954e-05,4.87726e-05,9.30902e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.416644,4.79022,11.895,1.08854,0.129162,5.09986,0.0555739,0.0515344,0.0342649,0.0508634,0.109226,0.0875548,0,4.04444,0,
6049,24,,0.000785678,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,24,,0.000785678,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,24,,0.000785678,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,24,,0.000785678,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,24,24,0.000785678,10,0,0,4.8336e-05,4.87324e-05,9.28899e-05,0.02604,0.0130208,0.0130208,0.0260416,0.408209,4.82627,12.0399,1.08871,0.13572,5.08825,0.0546805,0.0531517,0.0333186,0.0471571,0.106072,0.0883835,0,4.44953,0,
6299,25,,0.000777821,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,25,,0.000777821,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,25,,0.000777821,,,,,,,,,,,,,,,,,,,,,,,,,,
6449,25,,0.000777821,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,25,25,0.000777821,10,0,0,4.82955e-05,4.87743e-05,9.31143e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.396807,4.89509,12.0546,1.09513,0.149353,5.14847,0.055496,0.0578805,0.0336611,0.0491108,0.10833,0.0839933,0,5.17086,0,
6549,26,,0.000770043,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,26,,0.000770043,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,26,,0.000770043,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,26,,0.000770043,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,26,26,0.000770043,10,0,0,4.81425e-05,4.87275e-05,9.24295e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.39569,4.69399,11.9829,1.07512,0.128591,5.11085,0.0549198,0.0502866,0.0333713,0.0513689,0.110308,0.0841842,0,3.83728,0,
6799,27,,0.000762343,,,,,,,,,,,,,,,,,,,,,,,,,,
6849,27,,0.000762343,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,27,,0.000762343,,,,,,,,,,,,,,,,,,,,,,,,,,
6949,27,,0.000762343,,,,,,,,,,,,,,,,,,,,,,,,,,
6999,27,27,0.000762343,10,0,0,4.82339e-05,4.86729e-05,9.25246e-05,0.0260416,0.0130208,0.0130208,0.0260416,0.384855,4.73435,11.9189,1.07939,0.129517,5.0453,0.053567,0.049061,0.0317612,0.0508323,0.107897,0.0818506,0,4.14308,0,
7049,28,,0.000754719,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,28,,0.000754719,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,28,,0.000754719,,,,,,,,,,,,,,,,,,,,,,,,,,
7199,28,,0.000754719,,,,,,,,,,,,,,,,,,,,,,,,,,
