filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,ir_peak_abs,effective_tolfun,effective_tolfunhist,effective_early_stop_loss,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0041.npz,random_IR_0041.npz,360.0124990940094,3.856456644367283e-14,11,60,L1_STFT,9.329568317254092e-10,9.329568317254092e-15,9.329568317254092e-15,9.329568317254092e-12,4.985079257485876e-14,1.881154906365755e-09,True,56.7600935918928,5.196553247330619,11.41346935841645,89807848488.10956,17041.61951260767,0.003330674854575924,3.439419026627248,647.8295889919185,0.5512508502666584,0.9983514129235191,134971851302.8356,19517.80348326319,0.002907554366048,3.439418944790922,647.7017414744337,0.551251061413454,0.9983517673743904
random_IR_0042.npz,random_IR_0042.npz,24.69003438949585,4.130116929880467e-13,2,52,L1_STFT,5.612943922220442e-08,5.612943922220443e-13,5.612943922220443e-13,5.612943922220442e-10,3.960823368506089e-13,2.459967676986092e-14,True,78.53769002015406,11.9096777831377,8.311431851007006,119963257306.6572,17675.99977645323,0.004443182338391782,1.3436006340799,652.7606583380235,0.7253312616310645,0.6147192425142709,195794812130.392,20811.42276285254,0.0037737794400814,1.343600661881156,652.755389997763,0.7253312528641823,0.6147193380420617
random_IR_0043.npz,random_IR_0043.npz,26.41582274436951,2.76512048934946e-13,1,58,L1_STFT,4.104250534753294e-08,4.104250534753294e-13,4.104250534753294e-13,4.104250534753294e-10,2.762599177197345e-13,3.436387890545967e-14,True,78.85118583876131,8.460303793740525,0.2952631724040554,72604772535.00558,16801.48681946001,0.004693107621132279,2.10886851191999,23.28185127857439,0.5519829544299067,0.5214043357578683,77607181297.28839,17178.81111768663,0.0045900234257809,2.108868589774497,23.28170839252419,0.551983053656884,0.5214043909832695
random_IR_0044.npz,random_IR_0044.npz,8.298020839691162,9.750412283127119e-13,1,33,L1_STFT,5.278320400434454e-08,5.278320400434454e-13,5.278320400434454e-13,5.278320400434454e-10,1.004490978243067e-12,1.007916420336391e-13,True,13.20485823876606,65.95014081115647,18.86728542281545,132671460344.0996,3147.45054897841,0.004195414044885329,1.609141133033113,249.1398293586154,0.8820421075091658,0.6177121070612149,80470396644.11346,2664.270440554576,0.0049562730375762,1.609141194814353,249.1439103806601,0.882042125756892,0.6177121044148577
random_IR_0045.npz,random_IR_0045.npz,3604.095405817032,4.791509528555282e-14,397,56,L1_STFT,7.55143664889652e-12,7.551436648896521e-17,7.551436648896521e-17,7.55143664889652e-14,2.8109638775713e-14,0.01433487276452466,True,66.67458799724868,35.41877188757395,14.99819190346676,218822513202.3946,13465.0784313868,0.004951667258159572,1.442526183305963,999.9982658673171,0.999962438080318,0.8793719145898904,197191413665.5479,8667.870701332144,0.004184864659114,1.442526795841287,692.883617015144,0.9999795699034384,0.8793699770501411
random_IR_0046.npz,random_IR_0046.npz,14.99015164375305,6.018936976430467e-13,1,43,L1_STFT,6.900365126683755e-08,6.900365126683755e-13,6.900365126683755e-13,6.900365126683756e-10,6.372585293658306e-13,4.015494846077186e-14,True,46.34374255466935,11.61071463173263,17.0583540269252,67682957687.89149,10362.94882963518,0.004472061313488204,1.851513031610126,790.5479674302287,0.6359954514867732,0.5361570394151477,175987418949.4865,14250.08347136843,0.003252173118472,1.851512947624676,790.5515417415269,0.6359952789862551,0.5361571762435937
random_IR_0047.npz,random_IR_0047.npz,38.07919907569885,2.488849241717023e-13,1,41,L1_STFT,1.379503520966422e-08,1.379503520966422e-13,1.379503520966422e-13,1.379503520966422e-10,2.663960089847872e-13,8.986048346374218e-15,True,54.38031853932792,6.467075983375191,0.2005002135065623,118786210575.657,16901.67236618014,0.003217451939734774,3.031114643326025,10.90326547769012,0.700277149408012,0.9527197114438002,151773786359.1,18340.30128203785,0.0029650711131131,3.031114756689773,10.90494342039888,0.7002771134286931,0.95271972039535
random_IR_0048.npz,random_IR_0048.npz,80.36856317520142,5.279606504586531e-13,18,55,L1_STFT,6.255370633350507e-08,6.255370633350507e-13,6.255370633350507e-13,6.255370633350507e-10,5.265581807384345e-13,1.958786126709111e-14,True,33.93557408233009,21.55906764589137,5.150542143820553,179910331734.7654,9488.436799936295,0.003576518956479526,1.726768139721,174.7866044857856,0.5684479612178046,0.7712289129841879,97655922218.41544,7740.019112796919,0.0043844286754192,1.726768232640517,174.7905053688466,0.5684478982832988,0.7712288785475532
random_IR_0049.npz,random_IR_0049.npz,216.7854590415955,4.760405394529932e-13,10,51,L1_STFT,1.456608984792443e-08,1.456608984792443e-13,1.456608984792443e-13,1.456608984792443e-10,4.951539395517401e-13,1.046788404304239e-14,True,39.80885290718017,2.717375842402388,23.74962308647583,129443504393.521,18861.62555179098,0.002110573810187859,2.631196735352091,945.4452520504866,0.9655001825188665,0.5742724644407328,111171227435.1794,17928.74989841555,0.0022203933082361,2.631196522845966,945.4466784691778,0.9655002081848114,0.5742724489260085
random_IR_0050.npz,random_IR_0050.npz,12.20140075683594,8.95355295980893e-13,1,49,L1_STFT,7.950268060918429e-08,7.95026806091843e-13,7.95026806091843e-13,7.95026806091843e-10,8.503042562592322e-13,3.591232815961739e-14,True,38.49368374280626,14.07754274767977,12.05490827919341,67449930318.09024,8577.492730103053,0.004487754750022829,1.356111614783164,464.0378268478081,0.6233308848086164,0.8245238520123042,111507269680.7038,10142.24163608196,0.0037953791453843,1.35611173352186,464.0418897395847,0.6233309845429309,0.8245238328513689
