filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0029.npz,random_IR_0029.npz,467.684,0.00037004,54,ComplexSTFT,1.485e-05,0.00868873,True,45.06061846,3.91596679,2.72329718,205098975232.0,21144.078125,0.00213112,1.75950134,122.7134552,0.85122228,0.69510174,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,599.632,0.00043792,60,ComplexSTFT,2.073e-05,0.00012712,True,19.56780258,0.96285764,4.02702751,211180109824.0,19543.73242188,0.00100123,1.62084568,78.80007935,0.77292174,0.94937825,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,582.875,0.00029119,52,ComplexSTFT,2.091e-05,0.00071243,True,20.56491719,2.94720775,48.11318497,185747800064.0,13331.26757812,0.00154261,3.9719758,989.44366455,0.88160127,0.66680783,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,215.771,0.00049525,53,ComplexSTFT,2.469e-05,0.00146338,True,57.51924454,14.05953746,17.37224704,75416985600.0,11641.00976562,0.00494109,2.21204472,999.23852539,0.64407331,0.90103829,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,212.808,0.00030119,41,ComplexSTFT,3.486e-05,0.00217793,True,19.32717996,67.28213041,22.04513768,130885877760.0,4012.29174805,0.00481699,1.63834739,426.07034302,0.8681125,0.63443804,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,271.132,0.00017331,58,ComplexSTFT,1.852e-05,0.07813459,True,90.46877436,17.49766383,1.31823944,150967304192.0,18446.58203125,0.00490437,1.7186023,119.25950623,0.69336587,0.73715478,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,250.288,0.00055462,56,ComplexSTFT,3.038e-05,9.172e-05,True,17.9625424,31.37190157,55.65006423,68675080192.0,3974.48144531,0.00451947,1.90512347,999.61663818,0.57473058,0.86126554,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,327.059,0.00050914,60,ComplexSTFT,5.045e-05,0.03327531,True,63.15251509,25.99841173,10.86653609,180961886208.0,13513.14257812,0.00467341,2.24857259,686.24908447,0.68427169,0.97080845,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,301.607,1.79015183,59,ComplexSTFT,6.252e-05,0.21066105,True,105.37572922,7.06649282,9.33165911,67085053952.0,21082.24414062,0.00499832,1.50018263,983.3303833,0.67921478,0.95412678,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,228.793,0.00046227,55,ComplexSTFT,2.546e-05,0.03597194,True,53.56318614,26.17289097,18.64093773,144367566848.0,11204.67871094,0.00478043,1.9472239,998.46801758,0.83828056,0.8947258,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
