filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0023.npz,random_IR_0023.npz,98.857,0.06470153,PSO+Optuna,L1_STFT,1000,60,15,960,0.3627003573322104,1.0917087188002212,0.9766074202815831,51455,15,1.132e-05,0.00238778,True,69.84390892,16.91295239,6.19028277,134937804800.0,15124.21777344,0.00461802,1.45924616,432.35354614,0.54985696,0.8491962,129299044475.57794,13129.09388595,0.00439203,1.45907795,807.32088554,0.54389183,0.8517401
random_IR_0024.npz,random_IR_0024.npz,144.01,0.00469339,PSO+Optuna,L1_STFT,1000,37,26,999,0.288102901118448,1.4545079117677178,1.8499675264937778,81200,13,1.061e-05,0.04441659,True,27.21367203,12.80684964,10.96395615,115325419520.0,8400.4296875,0.00323956,2.41524553,298.36950684,0.51563722,0.68653876,197937911386.0695,20769.80429405,0.00388822,2.41527378,866.38366211,0.5157399,0.68638925
random_IR_0025.npz,random_IR_0025.npz,321.985,0.27812067,PSO+Optuna,L1_STFT,1000,49,19,980,0.15720820552152762,1.1482019114492996,1.4105242867552006,48847,28,1.26e-05,0.06569984,True,66.99365101,7.19796729,0.91365812,149377482752.0,20230.03710938,0.00331159,3.21692657,61.20929337,0.51998872,0.89921653,97599468309.14922,3451.55418078,0.00168652,3.21697263,521.04139584,0.51907568,0.89891187
random_IR_0026.npz,random_IR_0026.npz,332.817,0.0346152,PSO+Optuna,L1_STFT,1000,41,23,984,0.5411795536773262,1.1779193802111503,2.049892335012485,21482,0,7.29e-06,0.00016719,True,40.57023549,2.31320407,24.64861216,95241584640.0,18195.265625,0.00222971,1.75105858,1000.0,0.58858281,0.81551933,71871356218.2901,15672.99075616,0.00238141,1.7493816,928.08201265,0.59070014,0.81452442
random_IR_0027.npz,random_IR_0027.npz,298.283,0.05900234,PSO+Optuna,L1_STFT,1000,35,27,980,0.5521095932153304,1.5284967729444867,0.9543307115694499,19673,15,1.214e-05,0.00097387,True,19.52758496,3.60294655,40.96294296,107689336832.0,10043.53222656,0.00194429,2.77395248,799.90734863,0.79769152,0.86794847,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,114.867,0.00564393,PSO+Optuna,L1_STFT,1000,33,29,990,0.337513776481883,0.7440472834262102,1.736776526398046,1832,21,1.564e-05,0.01286104,True,44.18800754,21.31304778,14.634976,144508289024.0,10557.6640625,0.0041854,2.00470495,646.69042969,0.8724575,0.75041223,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
random_IR_0029.npz,random_IR_0029.npz,260.671,0.08786887,PSO+Optuna,L1_STFT,1000,40,24,1000,0.18291206298653395,2.794998465713795,1.1541515376420344,67928,20,9.72e-06,0.02407158,True,60.77413141,3.88899255,7.05257828,92260343808.0,19822.3125,0.00306595,1.75954962,428.61431885,0.84811789,0.69341075,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,312.284,0.0027585,PSO+Optuna,L1_STFT,1000,35,27,980,0.19516458478912757,1.5848226483400096,1.449597185816823,68980,5,1.426e-05,0.00133706,True,25.99324152,0.9628514,4.05698332,101970739200.0,18527.98632812,0.00140292,1.62083125,105.45414734,0.77283251,0.9494319,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,277.302,0.21947533,PSO+Optuna,L1_STFT,1000,36,26,972,0.5686676257080123,1.4278213302375466,2.1851376194222567,46195,17,1.491e-05,0.0011874,True,5.58469753,2.99168417,56.55047924,187961049088.0,5584.69726562,0.001,4.0,315.81732178,0.89090812,0.66637099,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,146.861,0.00125961,PSO+Optuna,L1_STFT,1000,30,32,990,0.48230830589319074,1.3516580890020684,0.6324064960961185,99944,36,1.419e-05,0.00608725,True,27.97841753,14.05986312,17.14145517,94114201600.0,7751.56298828,0.00360939,2.21205568,479.59078979,0.64410663,0.90104097,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,70.916,0.04219719,PSO+Optuna,L1_STFT,1000,53,17,954,0.1489209929652454,0.9207009172557705,1.7615046535232912,14272,32,2.086e-05,0.00064377,True,36.21524134,67.33692635,6.10921018,219948875776.0,7248.24560547,0.00499641,1.63822842,221.246521,0.86798781,0.63292712,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,117.487,0.0055394,PSO+Optuna,L1_STFT,1000,55,17,990,0.38504787754347636,0.5556225296626123,1.626810598161591,83295,15,9.34e-06,0.11641666,True,106.13731208,17.49587005,1.48767688,167126827008.0,21227.46289062,0.005,1.71869719,157.89802551,0.69422245,0.73736852,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,99.256,0.10185688,PSO+Optuna,L1_STFT,1000,49,19,980,0.4513959591512999,1.9048939430453269,0.7249247707370388,80285,30,1.492e-05,0.0017678,True,22.51985509,31.48440092,23.64125803,209623089152.0,6695.36279297,0.0033635,1.9044137,532.39770508,0.57497442,0.86357927,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,142.308,0.26873648,PSO+Optuna,L1_STFT,1000,32,30,992,0.8248166816295498,1.4985970815773184,1.1942319557809675,28985,38,2.684e-05,0.00058426,True,22.55580962,26.59378603,9.17206341,181969862656.0,6763.85888672,0.00333475,2.24807239,206.88331604,0.67699409,0.964082,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
random_IR_0037.npz,random_IR_0037.npz,140.697,0.12925772,PSO+Optuna,L1_STFT,1000,37,26,999,0.40795246053676215,2.07037962039579,1.880169167136668,99367,12,3.484e-05,0.01150848,True,41.57657134,54.03033487,19.86010391,202175660032.0,8315.31445312,0.005,3.31976032,825.71502686,0.80229604,0.98128778,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,111.92,0.01568753,PSO+Optuna,L1_STFT,1000,30,32,990,0.20889181870323814,0.8381444357500827,1.3695769286084942,84175,25,1.683e-05,0.00855382,True,28.83700569,26.17032887,23.92214451,105928785920.0,6688.32763672,0.00431154,1.94738054,689.84301758,0.83814561,0.89483106,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
