main_loss,sub_loss,lambda,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
l1_stft,waveform_l2,0.25,16384,4096,20,0.648989898989899,27.0,1.1259702433795251,0.09808744323177773,0.2601004087486791,1.1929320693016052,1.0960097312927246,0.08150375939849623,0.16646616541353382,0.2007518796992481,0.13082706766917293,0.04210526315789473,0.12631578947368421,-0.06240601503759398,0.15037593984962405,0.041353383458646614,0.14812030075187968,0.18571428571428572,0.2766917293233082
l1_stft,waveform_l2,0.5,16384,4096,20,0.6616161616161617,25.75,1.1255548165838163,0.10035667009482481,0.24470969110238822,1.0754289031028748,0.9371576309204102,0.09172932330827069,0.15939849624060148,0.21654135338345865,0.1300751879699248,0.05037593984962406,0.11729323308270675,-0.017293233082706763,0.13834586466165413,0.031578947368421054,0.13383458646616542,0.1774436090225564,0.2774436090225564
l1_stft,waveform_l2,1.0,16384,4096,20,0.6616161616161615,21.5,1.123326796363564,0.09503080607384973,0.2227976768160017,0.7928246259689331,0.5670658349990845,0.09052631578947368,0.14210526315789473,0.18345864661654132,0.10601503759398495,0.044360902255639094,0.10451127819548871,0.017293233082706767,0.045112781954887216,0.02932330827067669,0.13609022556390976,0.1781954887218045,0.31879699248120297
l1_stft,waveform_l1,0.25,4096,1024,20,0.6944444444444444,25.75,1.1371875910456795,0.11024600159990625,0.26683857359466556,0.9518128931522369,1.1671419143676758,0.1100751879699248,0.15503759398496236,0.16240601503759394,0.1526315789473684,0.06541353383458647,0.0744360902255639,-0.0037593984962406013,0.07669172932330826,0.12481203007518797,0.12932330827067667,0.2015037593984962,0.3421052631578947
l1_stft,waveform_l1,0.5,4096,1024,20,0.702020202020202,25.5,1.132744519283455,0.10943716125867424,0.2794428513188531,0.7282082736492157,0.7121706008911133,0.096390977443609,0.14075187969924813,0.1571428571428571,0.15789473684210525,0.03308270676691729,0.04586466165413533,0.015037593984962407,0.06240601503759398,0.08796992481203006,0.10827067669172932,0.18872180451127818,0.3293233082706767
l1_stft,waveform_l1,1.0,4096,1024,20,0.696969696969697,26.0,1.1347922125426237,0.10241586729027038,0.2920987662903587,0.32260961830616,0.14767217636108398,0.0906766917293233,0.11353383458646613,0.12706766917293233,0.1112781954887218,0.016541353383458645,0.021804511278195486,0.0330827067669173,0.04436090225563909,0.09323308270676692,0.0706766917293233,0.18345864661654132,0.3195488721804511
l1_stft,waveform_l1,0.25,4096,2048,20,0.6767676767676768,28.25,1.1348844509051337,0.11881601673194933,0.34338668128096206,1.267918050289154,1.8682539463043213,0.11819548872180448,0.1813533834586466,0.17669172932330823,0.22180451127819545,0.0932330827067669,0.10601503759398495,0.0015037593984962403,0.09924812030075188,0.08796992481203006,0.14661654135338345,0.23157894736842102,0.3330827067669173
l1_stft,waveform_l1,0.5,4096,2048,20,0.6868686868686869,28.0,1.1450289593428322,0.11965031631856943,0.34281918068150896,1.0730237364768982,1.5766963958740234,0.12225563909774435,0.1657142857142857,0.1969924812030075,0.20977443609022556,0.08045112781954886,0.11353383458646615,-0.0037593984962406013,0.08270676691729323,0.09849624060150375,0.10977443609022555,0.23909774436090225,0.312781954887218
l1_stft,waveform_l1,1.0,4096,2048,20,0.702020202020202,27.0,1.1368630718286479,0.11702113580851953,0.3599926709563184,0.6316198110580444,0.8778271675109863,0.09909774436090224,0.1518796992481203,0.16466165413533831,0.15037593984962402,0.03834586466165413,0.10977443609022555,-0.016541353383458645,0.06541353383458645,0.09699248120300752,0.11428571428571427,0.2120300751879699,0.31954887218045114
l1_stft,waveform_l1,0.25,4096,4096,20,0.6691919191919191,29.0,1.1479537710910936,0.12950484611353938,0.502416705406378,1.5129084587097168,2.248605489730835,0.08812030075187968,0.198796992481203,0.1571428571428571,0.22556390977443608,0.0481203007518797,0.14436090225563908,-0.03007518796992481,0.11278195488721804,0.04135338345864661,0.17067669172932332,0.22406015037593985,0.34060150375939846
l1_stft,waveform_l1,0.5,4096,4096,20,0.6818181818181819,28.0,1.1552632339958255,0.13151649859049286,0.5012468376820995,1.425761640071869,2.0766873359680176,0.09714285714285711,0.18842105263157893,0.16466165413533831,0.20601503759398496,0.035338345864661655,0.09624060150375939,-0.008270676691729324,0.13007518796992482,0.05413533834586466,0.17669172932330823,0.2398496240601503,0.3330827067669173
l1_stft,waveform_l1,1.0,4096,4096,20,0.6919191919191919,27.5,1.1471594612218579,0.12997559932229685,0.4660077199063848,1.0901915431022644,1.660266637802124,0.10030075187969922,0.16676691729323306,0.15864661654135337,0.14135338345864662,0.06466165413533834,0.11052631578947367,-0.010526315789473684,0.11654135338345864,0.07218045112781954,0.1300751879699248,0.2165413533834586,0.33533834586466166
l1_stft,waveform_l1,0.25,8192,1024,20,0.6641414141414141,25.75,1.1142066524545444,0.08982286975607595,0.17333682574739936,0.9338992238044739,0.7765539884567261,0.08345864661654134,0.16751879699248118,0.21804511278195488,0.11654135338345863,0.019548872180451125,0.09398496240601503,-0.012030075187969924,0.07293233082706765,0.03458646616541353,0.20827067669172933,0.1571428571428571,0.34586466165413526
l1_stft,waveform_l1,0.5,8192,1024,20,0.6717171717171717,24.75,1.1143690967209534,0.0864559440923852,0.1804062324700743,0.6035171747207642,0.43300163745880127,0.0869172932330827,0.15097744360902254,0.20827067669172927,0.08796992481203006,0.009774436090225564,0.08721804511278194,0.0,0.04812030075187969,0.029323308270676685,0.18646616541353384,0.18721804511278195,0.3451127819548872
l1_stft,waveform_l1,1.0,8192,1024,20,0.6792929292929293,25.0,1.1257337470795108,0.08132698909283625,0.19365133766700637,0.2759176716208458,0.019962430000305176,0.0849624060150376,0.12962406015037592,0.25112781954887214,0.08872180451127819,0.012781954887218044,0.10601503759398495,0.021804511278195486,0.003007518796992481,0.057894736842105256,0.137593984962406,0.08120300751879699,0.31278195488721805
l1_stft,waveform_l1,0.25,8192,2048,20,0.6818181818181819,26.75,1.139414965815783,0.08922903781058752,0.25167801206408413,1.2487547397613525,1.5588417053222656,0.09849624060150375,0.18090225563909773,0.18872180451127818,0.16466165413533831,0.08721804511278194,0.10526315789473684,0.016541353383458645,0.09097744360902255,0.026315789473684206,0.24661654135338343,0.17368421052631577,0.2969924812030075
l1_stft,waveform_l1,0.5,8192,2048,20,0.6843434343434344,25.5,1.138556750457234,0.09208429906882781,0.2459663097168432,1.0288835763931274,1.0165657997131348,0.09353383458646616,0.1705263157894737,0.20526315789473681,0.1150375939849624,0.07443609022556391,0.09172932330827067,0.0022556390977443615,0.08270676691729323,0.02932330827067669,0.2601503759398496,0.15639097744360902,0.30300751879699245
l1_stft,waveform_l1,1.0,8192,2048,20,0.6893939393939394,27.25,1.1321519346767381,0.09659113021674784,0.2461122596451052,0.6102662682533264,0.44214022159576416,0.09082706766917292,0.1463157894736842,0.19548872180451127,0.11503759398496238,0.028571428571428567,0.11729323308270675,0.023308270676691726,0.054887218045112776,0.04586466165413534,0.1857142857142857,0.16090225563909774,0.25864661654135335
