filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0044.npz,random_IR_0044.npz,31.652,0.00057278,1,51,L1_STFT,7.73e-06,0.0365272,True,72.08310034,4.91647258,3.4219052,67163893580.091484,18478.45026359,0.00390093,3.34471163,246.66153587,0.57492248,0.53615595,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,372.409,0.00034773,33,43,L1_STFT,1.705e-05,3.59e-05,True,6.9522277,1.48192597,141.89762527,96010337866.97165,6529.23520761,0.00106478,3.20421466,986.50460155,0.55389476,0.83930208,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,9.957,0.00093515,1,30,L1_STFT,7.82e-06,0.00748613,True,71.892541,6.12477815,11.18835815,95354623284.58344,19267.35854235,0.00373131,1.81159104,804.35949704,0.64250873,0.57443601,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,13.105,0.00071851,1,52,L1_STFT,1.018e-05,0.03172002,True,69.53092135,6.7443233,10.80143214,97339174969.52893,18373.17628719,0.00378437,1.26057866,751.03352835,0.85088429,0.6489225,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,35.242,0.00044332,2,57,L1_STFT,1.794e-05,3.899e-05,True,7.61996347,13.12115715,130.5541646,219760082312.30798,4421.57140227,0.00172336,2.20178722,994.81796464,0.89157524,0.8909337,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,16.525,0.00047933,1,58,L1_STFT,9.29e-06,0.0024452,True,31.42478756,9.06011751,31.15388152,105233575076.22018,10064.778561,0.00312225,1.8523192,979.00410835,0.60658583,0.73531045,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,9.421,0.00066797,1,40,L1_STFT,3.653e-05,0.01171316,True,23.66691567,14.65749279,1.46929551,106919046573.16476,7134.69475747,0.00331716,1.22937451,34.77369291,0.79299968,0.98012544,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,58.428,0.00049359,1,48,L1_STFT,1.238e-05,0.00511888,True,31.89544848,1.43619578,31.35239935,102672783728.82349,18628.68497749,0.00171217,2.97215528,999.9988379,0.84390209,0.64602514,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,181.742,0.00070223,43,53,L1_STFT,1.089e-05,1.47e-06,True,15.59826544,20.27717401,62.57499385,99947572884.89996,4741.56423254,0.00328969,1.47369638,976.06136373,0.77651193,0.73387514,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,22.589,0.00046431,1,41,L1_STFT,1.703e-05,0.00155274,True,38.16173894,14.76337622,25.69423041,107112004030.177,9793.06752857,0.00389681,3.65790304,980.53651322,0.84809203,0.85281448,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
