filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0039.npz,random_IR_0039.npz,18.178,2.554e-05,1,51,L1_STFT,2.702e-05,1.091e-05,True,37.83571926,18.63920848,1.65428548,83357613727.31767,8286.85534705,0.00456575,1.91701734,62.59108109,0.93948758,0.67569785,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,76.875,1.735e-05,1,45,L1_STFT,1.739e-05,5.596e-05,True,40.6831112,3.10331043,24.47791024,82583096411.42819,15760.88419625,0.00258127,3.88855323,995.83754409,0.81891939,0.93840111,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,17.128,2.775e-05,1,51,L1_STFT,3.052e-05,0.00077698,True,18.85741722,77.02095976,52.47261253,152038896200.58258,3966.30304249,0.00475441,1.94975879,989.49794712,0.58258896,0.99109627,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,32.731,1.827e-05,1,60,L1_STFT,1.777e-05,0.00209533,True,39.61009859,7.46501717,22.85421488,133128162971.89069,13548.75795559,0.00292352,2.48727372,905.25770458,0.91283775,0.60302544,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,121.159,4.092e-05,4,57,L1_STFT,4.237e-05,6.015e-05,True,37.33390322,3.70546772,2.76701127,219043552825.0136,19419.91110011,0.00192245,2.58282509,103.3033309,0.98080888,0.95421211,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,41.703,7.67e-06,1,46,L1_STFT,7.73e-06,0.04756393,True,78.93529799,4.91648443,3.44760312,67960585981.72466,19708.97975548,0.00400504,3.34473721,272.13757966,0.57491893,0.53617928,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,85.616,1.614e-05,1,50,L1_STFT,1.705e-05,4.6e-07,True,5.25741955,1.48193363,141.91350264,87492056195.12036,5254.25169224,0.0010006,3.20422373,746.09882361,0.55390556,0.83930344,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,18.38,7.6e-06,1,35,L1_STFT,7.82e-06,0.00433487,True,66.63787761,6.12502319,11.1674551,70450391314.56606,16558.53159547,0.00402438,1.81156489,744.17550611,0.64246066,0.57442652,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,17.773,9.96e-06,1,50,L1_STFT,1.018e-05,0.07210054,True,92.50167164,6.74492066,10.7948975,78282894023.20451,20667.0689845,0.0044758,1.26058551,998.54606393,0.85085646,0.64892414,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,25.58,1.819e-05,1,56,L1_STFT,1.794e-05,3.159e-05,True,7.46188864,13.1209451,130.68516355,150433072935.1485,3842.74061881,0.00194181,2.20178825,975.15813731,0.89156068,0.8909297,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,15.01,8.35e-06,1,31,L1_STFT,9.29e-06,0.0024985,True,31.56098662,9.0598467,31.15320603,96026486506.68423,9790.53151897,0.00322362,1.85232517,983.22591847,0.60655652,0.73532931,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,14.913,3.277e-05,1,45,L1_STFT,3.653e-05,0.00151516,True,41.27392869,14.65774463,1.50407934,153031994796.5801,11649.43140121,0.003543,1.22937566,62.07926343,0.79299594,0.98012234,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,56.972,1.145e-05,1,38,L1_STFT,1.238e-05,0.00025195,True,17.7509714,1.43617034,31.37475299,112535522192.86578,12995.4643278,0.00136594,2.97215372,556.93234292,0.84388225,0.646022,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,503.485,1.075e-05,118,51,L1_STFT,1.089e-05,1.24e-06,True,15.00772735,20.27611885,62.54809375,156060001912.10864,5361.19215185,0.00279933,1.47369558,938.70473724,0.77646492,0.73388649,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,43.76,1.598e-05,1,59,L1_STFT,1.703e-05,0.00173481,True,38.73240519,14.76320403,25.72491212,70527745586.01102,8604.49256085,0.00450142,3.6579199,996.38771965,0.84811227,0.85281477,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,26.856,4.001e-05,1,60,L1_STFT,4.592e-05,1e-08,True,27.97998792,19.01271867,22.75022158,119633851141.40282,7593.653821,0.00368465,2.05038904,636.55092496,0.90023187,0.97999163,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,18.597,1.525e-05,1,40,L1_STFT,1.651e-05,0.00433584,True,20.36091452,19.39863855,23.1254716,160396445707.41888,6729.07201396,0.00302581,2.42860252,470.8557505,0.79211799,0.91217589,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,51.496,1.009e-05,3,39,L1_STFT,1.029e-05,0.01211495,True,88.71286374,14.49620741,2.62428458,138470488849.09808,18835.38502169,0.0047099,3.73564701,232.80780024,0.54072936,0.71777577,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,18.949,9.96e-06,1,43,L1_STFT,1.161e-05,0.00817171,True,66.97386278,10.19125921,0.37034612,88798058620.56621,15145.30181007,0.00442209,1.85018364,24.80351004,0.68478636,0.51800084,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,12.943,1.94e-05,1,52,L1_STFT,1.949e-05,1.109e-05,True,12.05490868,29.6693401,82.90685619,141756583125.6504,3951.87827444,0.00305043,1.63717371,999.43458053,0.9360494,0.73253953,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,349.047,8.79e-06,63,60,L1_STFT,9.38e-06,0.000126,True,8.74476276,7.53577021,104.27163604,219533915376.7527,5828.71077272,0.00150029,2.04743257,911.83071935,0.72010994,0.54335631,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,145.179,9.83e-06,12,48,L1_STFT,8.59e-06,0.01134046,True,36.27850567,4.441266,27.45265143,123472950230.96793,14816.20912461,0.00244857,1.83062901,995.94117078,0.56658746,0.81305527,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,19.435,3.778e-05,1,36,L1_STFT,4.887e-05,0.00127802,True,36.33808823,65.61058409,15.00838788,215364194678.8453,7276.52024041,0.00499388,3.92534269,545.37612302,0.75024949,0.99481067,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,14.236,1.483e-05,3,30,L1_STFT,1.503e-05,0.00013887,True,25.80712187,36.68278873,10.01373678,89259990975.3673,5242.12097283,0.00492303,1.28938214,258.42572551,0.63057099,0.83627094,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,25.263,1.149e-05,1,55,L1_STFT,1.176e-05,0.0043774,True,37.91239284,14.45877086,26.28458107,67043497608.86535,8398.69323849,0.00451408,2.60019463,996.51136323,0.71327982,0.68666728,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,104.78,4.721e-05,2,55,L1_STFT,4.861e-05,0.00915402,True,56.28272499,34.72512282,1.44023109,177603571000.11176,11292.8060936,0.00498395,3.50310514,81.06013035,0.90933359,0.99289066,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,44.124,1.999e-05,1,46,L1_STFT,2.537e-05,0.05453501,True,38.05417215,9.46414875,3.04533977,116191412500.9008,11647.91437329,0.00326704,3.91001804,115.887884,0.56189425,0.97596672,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,13.658,9.72e-06,1,31,L1_STFT,1.053e-05,0.00298247,True,74.64895141,15.68605778,0.96041349,119366077198.97571,15562.78570333,0.00479663,1.77691862,71.69385961,0.64349387,0.69573784,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,15.149,1.718e-05,1,40,L1_STFT,1.827e-05,0.01051033,True,48.66223258,34.02096036,10.51544376,166097535084.35034,10091.35270273,0.00482217,2.18545899,511.70496998,0.65918954,0.92120271,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,55.731,3.434e-05,2,46,L1_STFT,4.009e-05,0.00010588,True,45.7988064,11.20454631,21.82669221,69431663006.78337,10493.16163768,0.00436463,1.78945119,999.63645079,0.97070274,0.8778748,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,28.967,1.08e-05,1,55,L1_STFT,1.081e-05,1.3e-07,True,53.31185747,15.03369972,18.68422237,75698706637.38235,10835.257365,0.00492022,3.12876757,996.09059987,0.65346893,0.58465377,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,119.154,3.602e-05,5,47,L1_STFT,3.8e-05,0.00142826,True,24.28392036,4.38139731,41.14598264,94853292129.70969,10430.57578723,0.00232815,2.31071052,999.18576569,0.98421917,0.77797355,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,55.877,1.126e-05,9,57,L1_STFT,1.137e-05,0.00023463,True,37.83880644,15.16480195,26.41638955,213326052964.22626,12142.54803142,0.00311622,1.89698846,999.56465081,0.64310983,0.73316759,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,29.964,1.077e-05,1,55,L1_STFT,1.167e-05,0.00346932,True,31.44231081,5.30368309,30.70004492,121780114376.71109,12636.44953381,0.00248822,2.26496907,965.28035425,0.76723559,0.87779151,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,8.613,9.77e-06,1,36,L1_STFT,1.051e-05,0.00035174,True,10.94714021,62.01425601,54.88228623,89558048736.11336,2487.06598515,0.00440163,2.06717153,600.80408237,0.72860641,0.56126761,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,18.604,9.96e-06,1,54,L1_STFT,1.058e-05,0.00425308,True,72.53234656,17.33621591,12.16002032,144027285021.97195,15720.52818137,0.00461386,2.11058027,881.99480777,0.61041275,0.67743201,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,38.825,1.016e-05,3,36,L1_STFT,1.173e-05,0.01329292,True,64.27453171,16.772543,15.54162448,184742566111.37433,15933.00867447,0.00403405,3.06110313,998.93063572,0.85806507,0.51386317,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,253.881,9.64e-06,57,50,L1_STFT,1.065e-05,8.24e-06,True,13.56928966,27.20233046,71.81657499,192029071214.88538,4870.50721512,0.00278601,2.18076934,974.49990821,0.52191339,0.67787934,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,32.019,1.976e-05,1,56,L1_STFT,2.213e-05,0.0191992,True,44.9489016,13.42511886,21.52274002,131910252515.77026,12084.12898645,0.00371966,2.90447004,967.42352324,0.85068222,0.83925895,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,220.668,3.879e-05,8,60,L1_STFT,4.088e-05,0.00072537,True,20.70823316,1.03999422,46.67633478,68982256120.20839,13623.22761469,0.00152007,3.85169687,966.58442368,0.98175745,0.51826711,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,27.698,1.132e-05,3,40,L1_STFT,1.271e-05,0.00046596,True,31.56814127,34.73740413,13.75939914,174235741890.0592,7630.65460396,0.00413702,3.11979891,434.35865592,0.55764904,0.7265975,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
