filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,ir_peak_abs,effective_tolfun,effective_tolfunhist,effective_early_stop_loss,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0026.npz,random_IR_0026.npz,182.1478440761566,9.765687607535267e-13,6,56,L1_STFT,1.378619307133678e-07,1.378619307133678e-12,1.378619307133678e-12,1.378619307133678e-09,1.010388495960302e-12,9.295948780283737e-15,True,37.32376920014512,2.311631410464505,24.86573942663244,154096390636.2774,20209.89772897942,0.00184680643616646,1.749381596546899,928.0831193505778,0.5907001754171944,0.814524314051021,71871356218.2901,15672.99075616242,0.0023814067227876,1.749381595375102,928.0820126526562,0.5907001366839773,0.8145244167348842
random_IR_0027.npz,random_IR_0027.npz,119.4706482887268,5.705220909417441e-13,8,36,L1_STFT,5.41713278837986e-08,5.41713278837986e-13,5.41713278837986e-13,5.41713278837986e-10,6.2304762044052e-13,3.119241548686065e-15,True,27.26844873684562,3.608992615112202,34.25991156294167,205651553187.6862,15558.63338741835,0.00175262492905685,2.773963088028523,934.2146421829395,0.7990558938562511,0.867759735939146,148951818862.8186,13972.55997215884,0.001951571285498,2.773962906952086,934.2146557848146,0.7990558884137398,0.8677597944632172
random_IR_0028.npz,random_IR_0028.npz,17.61951398849487,8.951719573935257e-13,1,51,L1_STFT,6.007357146042046e-08,6.007357146042047e-13,6.007357146042047e-13,6.007357146042046e-10,9.346878739741049e-13,1.483805727139813e-14,True,15.37692680049387,21.31156120501669,13.64725982906967,67186484363.1832,4046.545308368351,0.003800013500082162,2.004640319348226,209.8529154189248,0.8723798092089242,0.7503248740664155,211488975667.5418,5930.42851055032,0.0025928842488643,2.004640486890846,209.8516505376324,0.8723798895741509,0.7503248162226079
random_IR_0029.npz,random_IR_0029.npz,52.60479950904846,1.426123650595523e-12,2,32,L1_STFT,1.449819778981572e-07,1.449819778981572e-12,1.449819778981572e-12,1.449819778981572e-09,1.407472662723341e-12,1.771191739711128e-14,True,21.37873729781895,3.915974569387499,2.714766856388947,107897658098.9872,10383.12091486769,0.002058989534370781,1.759502401125572,58.03828744756508,0.8512082095061231,0.6950982856792645,114704769945.0977,10597.03256049267,0.0020174259270815,1.759502421122638,58.03858003227238,0.8512083095195752,0.6950984012533157
random_IR_0030.npz,random_IR_0030.npz,99.80559825897217,2.986480854283435e-12,3,54,L1_STFT,2.240719107728389e-07,2.240719107728389e-12,2.240719107728389e-12,2.240719107728389e-09,3.017829692739116e-12,7.540489675001074e-15,True,16.70331755515113,0.9628623270339329,4.026674985907675,106913441948.65,14016.52501866186,0.001191687492649713,1.620850727283334,67.25883098099962,0.7729237935382705,0.9493688488576875,136415617217.0749,15202.58414177307,0.0010987149135653,1.620850664922941,67.25895896693396,0.7729238134432739,0.9493689335897676
random_IR_0031.npz,random_IR_0031.npz,224.0097274780273,7.790139518702721e-13,21,34,L1_STFT,5.690212912964713e-08,5.690212912964714e-13,5.690212912964714e-13,5.690212912964713e-10,8.051489162885783e-13,4.01746658141986e-15,True,13.78366444397405,2.947224568876067,48.10637418182866,90591973902.41675,8036.82388774023,0.001715063641620956,3.971983053618884,663.0821193385827,0.8816054885829678,0.666808364876091,70159602918.25648,7380.460682658432,0.0018675879375938,3.971982947450442,663.0815723180698,0.8816055403797093,0.6668084039030092
random_IR_0032.npz,random_IR_0032.npz,20.26991200447083,3.699645299316823e-13,1,49,L1_STFT,2.642018012098173e-08,2.642018012098173e-13,2.642018012098173e-13,2.642018012098173e-10,3.754143805718979e-13,5.992093518774382e-15,True,47.80037926370643,14.05947707386516,17.3857927181866,101224780168.4418,11350.35066085536,0.004211357048955191,2.212045272145307,831.047485729505,0.6440356073237917,0.9010429265730274,200515550283.4515,14254.8586595136,0.0033532684542144,2.212045293098504,831.0501447516381,0.6440355970596615,0.9010429486171564
random_IR_0033.npz,random_IR_0033.npz,33.01836085319519,4.146803072365562e-13,6,52,L1_STFT,2.333144531333763e-08,2.333144531333763e-13,2.333144531333763e-13,2.333144531333763e-10,4.661436709720024e-13,7.726130554944161e-13,True,31.18378528463227,67.28192902703344,22.04731718628919,218848592687.1635,6551.139107510104,0.004760055430495096,1.638344161195658,687.5188052394249,0.8681192513455348,0.6344313856575748,211947700344.8055,6481.544329734899,0.0048111666278877,1.638344238487262,687.4914015050514,0.8681193453173773,0.6344314048715627
random_IR_0034.npz,random_IR_0034.npz,15.71094799041748,1.221047243350759e-12,1,55,L1_STFT,1.356667934310029e-07,1.356667934310029e-12,1.356667934310029e-12,1.356667934310029e-09,1.249005022671557e-12,2.737085624447517e-14,True,19.4521777323925,17.49769758423821,1.319761063643547,161490974206.9988,6770.962802401499,0.002872882084877689,1.718604698521626,25.67222677428565,0.6933434473619814,0.7371518444385621,131976876718.9804,6330.437418292857,0.0030728028557226,1.718604734365698,25.67246142735103,0.6933432903637705,0.7371519579387572
random_IR_0035.npz,random_IR_0035.npz,63.15911984443665,9.119808857746547e-13,16,60,L1_STFT,6.896984975771305e-08,6.896984975771306e-13,6.896984975771306e-13,6.896984975771305e-10,9.939027682467905e-13,1.274889976581456e-14,True,15.52938139952332,31.37181074440049,55.62719623066555,166818955739.3207,4848.646631936869,0.0032028280422077,1.905123093328479,863.8559464521315,0.5747133075840075,0.861261212138948,146159003394.5795,4639.598892086222,0.0033471373858326,1.905123248254723,863.8569673671722,0.5747133721091251,0.861261243784371
random_IR_0036.npz,random_IR_0036.npz,22.82401394844055,9.107154049989297e-13,1,57,L1_STFT,3.541141029902349e-08,3.541141029902349e-13,3.541141029902349e-13,3.54114102990235e-10,9.565682664372521e-13,6.508202810056119e-14,True,16.80793237928419,25.99833827893608,10.90475015027976,195331145739.6784,5735.447688422491,0.002930535381433691,2.248572983745612,183.2863031388913,0.684249999546347,0.9708115620147368,141672610939.29,5153.137875655491,0.003261685247434,2.248573138141152,183.2880034157165,0.6842502415464783,0.9708116531738784
random_IR_0037.npz,random_IR_0037.npz,24.92625617980957,2.985183443753731e-13,1,47,L1_STFT,9.05251340182398e-09,9.052513401823981e-14,9.052513401823981e-14,9.05251340182398e-11,3.126147073411606e-13,6.530645968954318e-13,True,15.97198780151117,53.73989726887572,56.58239559262682,152369761103.903,4006.106193249251,0.003986910738518566,3.319443164735824,903.7333321857151,0.7963933272889658,0.9813488036537763,151485447898.1282,3998.341786309949,0.0039946544794021,3.319443236040199,903.720702548536,0.7963932737883268,0.9813488254881422
random_IR_0038.npz,random_IR_0038.npz,14.0451512336731,2.623869654536093e-12,1,35,L1_STFT,1.626625023410535e-07,1.626625023410535e-12,1.626625023410535e-12,1.626625023410535e-09,2.654057962986345e-12,1.631887999594971e-14,True,5.377279163983268,26.17303058876816,18.65297646936158,146271617563.2684,2430.857862340797,0.002212091149914134,1.947227832921889,100.3022617149682,0.8382591144993594,0.8947249084415263,209217985469.2052,2738.877036319715,0.0019633151196617,1.947227827698392,100.3029393260752,0.8382591078295459,0.8947249268913375
