filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0051.npz,random_IR_0051.npz,85.027,1.141e-05,1,60,L1_STFT,1.238e-05,0.00344412,True,28.62829412,1.43617069,31.37469258,91344914209.09387,16671.40659001,0.00171721,2.97215365,898.20392717,0.84388228,0.64602202,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,125.046,1.15e-05,32,56,L1_STFT,1.089e-05,7.732e-05,True,13.05674133,20.27611737,62.54824682,203859803245.8393,5340.98421059,0.00244463,1.47369556,816.67627938,0.77646513,0.73388645,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,22.595,1.576e-05,1,32,L1_STFT,1.703e-05,2.021e-05,True,29.29262268,14.76320345,25.72506024,84302773664.34564,7580.10259474,0.00386441,3.65792,753.55448288,0.84811215,0.85281487,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,20.099,3.986e-05,1,45,L1_STFT,4.592e-05,0.00394648,True,43.91813557,19.01272099,22.75022187,78095056330.54631,8896.88912587,0.00493635,2.05038908,999.14732819,0.90023173,0.97999168,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,19.94,1.52e-05,1,46,L1_STFT,1.651e-05,0.00420108,True,20.62294809,19.39863802,23.12540866,128325269154.1842,6300.33012938,0.00327331,2.42860267,476.91410241,0.79211799,0.91217588,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,87.518,9.84e-06,7,48,L1_STFT,1.029e-05,0.00014883,True,63.84836503,14.49620457,2.62429235,91821730752.96025,13191.05106203,0.00484028,3.73564693,167.556776,0.54072933,0.71777578,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,22.518,1.105e-05,1,58,L1_STFT,1.161e-05,0.000275,True,94.1534721,10.19125711,0.37047498,86363969998.78441,18831.07005823,0.0049999,1.85018379,34.88150595,0.68478642,0.51800096,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,14.301,1.915e-05,1,48,L1_STFT,1.949e-05,0.00049531,True,5.5545679,29.66934461,82.9067915,158265957321.37665,2445.73387024,0.00227113,1.63717374,460.51140291,0.93604938,0.73253958,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,535.712,9.02e-06,102,59,L1_STFT,9.38e-06,6.433e-05,True,3.85520311,7.53577052,104.27169379,156023864464.7732,3013.01844365,0.00127952,2.0474325,401.98855803,0.72010987,0.54335628,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,201.86,8.59e-06,24,35,L1_STFT,8.59e-06,0.00709902,True,30.62923379,4.44126753,27.45253543,125307621337.04582,13300.36108377,0.00230289,1.83062889,840.85012583,0.56658731,0.81305527,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,25.867,4.187e-05,1,51,L1_STFT,4.887e-05,0.00379049,True,11.61378817,65.61058673,15.00955415,89874080701.22986,2541.861828,0.00456901,3.92534269,174.31778239,0.75024893,0.99481065,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,377.691,1.445e-05,104,53,L1_STFT,1.503e-05,0.01171677,True,56.3016771,36.68280088,10.01392604,206680864843.72256,11665.65981102,0.00482627,1.28938219,563.80083057,0.63057093,0.83627101,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,20.817,1.09e-05,1,30,L1_STFT,1.176e-05,0.00438191,True,37.92104214,14.45877012,26.28472688,72396439120.54608,8617.83059704,0.0044003,2.60019479,996.74423571,0.71327986,0.68666725,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,26.934,4.718e-05,1,44,L1_STFT,4.861e-05,0.00977303,True,57.09115261,34.72512701,1.44023797,180038802102.49197,11452.55687221,0.00498501,3.503105,82.22484575,0.90933376,0.99289074,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,39.316,2.04e-05,1,44,L1_STFT,2.537e-05,0.00277948,True,83.99007209,9.46414853,3.04534237,107706554406.1898,19252.53804954,0.00436255,3.91001784,255.77852534,0.56189384,0.97596673,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,13.46,9.77e-06,1,31,L1_STFT,1.053e-05,0.00848037,True,84.17039239,15.68605418,0.96038752,119992240317.23453,16888.91995598,0.00498376,1.77691859,80.83619461,0.64349412,0.69573782,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,12.828,1.715e-05,1,35,L1_STFT,1.827e-05,0.00635947,True,42.87633644,34.0209503,10.51544081,136452941556.81349,8686.39870965,0.00493603,2.18545885,450.86357779,0.65918957,0.92120263,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,21.409,3.444e-05,1,48,L1_STFT,4.009e-05,0.00010127,True,45.74126883,11.20454438,21.82668496,103563221568.38148,11979.1245674,0.00381841,1.78945125,998.38026453,0.97070275,0.87787477,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,27.003,1.086e-05,1,53,L1_STFT,1.081e-05,1.685e-05,True,52.17857249,15.03369732,18.68421195,92123106752.16425,11403.67625369,0.00457559,3.12876757,974.91550788,0.65346911,0.58465379,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,35.691,3.569e-05,1,38,L1_STFT,3.8e-05,0.00085342,True,22.1043663,4.38139741,41.14598715,126550490236.26062,10784.95324794,0.00204956,2.31071044,909.50597198,0.98421933,0.77797359,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
