filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0027.npz,random_IR_0027.npz,582.528,0.51314139,43,Mel,0.16476369,0.09807977,True,23.01897776,1.76760606,27.0212011,107423842304.0,14198.58007812,0.00162122,3.86610389,622.00042725,0.51743406,0.70213217,148951818862.8186,13972.55997216,0.00195157,2.77396291,934.21465578,0.79905589,0.86775979
random_IR_0028.npz,random_IR_0028.npz,329.441,0.48739898,40,Mel,0.20639442,0.08171463,True,86.86521437,21.37442724,4.83899985,180486307840.0,17825.00585938,0.00487322,2.01111865,420.34075928,0.87006229,0.69082242,211488975667.54184,5930.42851055,0.00259288,2.00464049,209.85165054,0.87237989,0.75032482
random_IR_0029.npz,random_IR_0029.npz,607.034,0.56381303,56,Mel,0.22054099,0.0799057,True,18.71205439,2.88084877,29.55965254,177444601856.0,12422.5546875,0.0015063,3.64594603,553.12182617,0.75018358,0.64903682,114704769945.09769,10597.03256049,0.00201743,1.75950242,58.03858003,0.85120831,0.6950984
random_IR_0030.npz,random_IR_0030.npz,610.267,0.51226515,41,Mel,0.18927453,0.13881826,True,17.12417916,0.97919056,57.88599342,121214615552.0,14776.95410156,0.00115884,3.77825141,991.25012207,0.77787435,0.69844866,136415617217.07494,15202.58414177,0.00109871,1.62085066,67.25895897,0.77292381,0.94936893
random_IR_0031.npz,random_IR_0031.npz,501.128,0.18521363,41,Mel,0.18893556,0.00069834,True,20.49748636,2.94712106,48.02433905,99267231744.0,10794.90625,0.00189881,3.9719758,984.37823486,0.88160676,0.66681367,70159602918.25648,7380.46068266,0.00186759,3.97198295,663.08157232,0.88160554,0.6668084
random_IR_0032.npz,random_IR_0032.npz,342.182,0.52015418,30,Mel,0.19903961,0.05454499,True,40.7102988,15.14322672,14.48131288,184037621760.0,12142.68554688,0.00335266,3.74795461,589.53857422,0.66100734,0.80204707,200515550283.45148,14254.85865951,0.00335327,2.21204529,831.05014475,0.6440356,0.90104295
random_IR_0033.npz,random_IR_0033.npz,267.254,0.59472442,50,Mel,0.24285901,0.13394803,True,21.20008681,101.93491164,35.24928217,195403923456.0,4246.62939453,0.00499221,3.1066308,747.2878418,0.52396595,0.69240338,211947700344.80545,6481.54432973,0.00481117,1.63834424,687.49140151,0.86811935,0.6344314
random_IR_0034.npz,random_IR_0034.npz,618.282,0.49435186,52,Mel,0.15154904,0.0711001,True,14.9309537,1.09278698,36.04044562,146209079296.0,13840.56445312,0.00107878,2.90661931,538.1182251,0.53963381,0.5507651,131976876718.98044,6330.43741829,0.0030728,1.71860473,25.67246143,0.69334329,0.73715196
random_IR_0035.npz,random_IR_0035.npz,340.397,0.6293667,59,Mel,0.27499062,0.15350418,True,83.4512726,18.05122928,2.49638375,164063592448.0,17785.78125,0.00469202,2.60454059,208.32640076,0.72987485,0.58726281,146159003394.57947,4639.59889209,0.00334714,1.90512325,863.85696737,0.57471337,0.86126124
random_IR_0036.npz,random_IR_0036.npz,634.835,0.67676055,53,Mel,0.34911641,0.01252313,True,25.08755005,5.60260036,35.02539763,219955904512.0,12998.80175781,0.00192999,2.64399505,878.70141602,0.59072214,0.97050059,141672610939.29004,5153.13787566,0.00326169,2.24857314,183.28800342,0.68425024,0.97081165
