step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag_eps,final_spec_losses_weighted/128_spectrogram_logmag_eps,final_spec_losses_weighted/2048_spectrogram_logmag_eps,final_spec_losses_weighted/256_spectrogram_logmag_eps,final_spec_losses_weighted/512_spectrogram_logmag_eps,final_spec_losses_weighted/64_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
63,,,,,,,,20.11742401123047,,,,,,,,,,,,0.0,1.0,,0.0,16.659908294677734,15.309982299804688,15.296346664428711,,,,,,,
64,,,,,,,,23.636320114135742,,,,,,,,,,,,0.0,1.0,,0.0,17.641830444335938,15.319801330566406,15.296346664428711,,,,,,,
65,,,,,,,,22.022916793823242,,,,,,,,,,,,0.0,1.0,,0.0,18.002485275268555,15.323408126831055,15.296346664428711,,,,,,,
66,,,,,,,,20.05292320251465,,,,,,,,,,,,0.0,1.0,,0.0,16.07120132446289,15.304095268249512,15.296346664428711,,,,,,,
67,,,,,,,,22.13829231262207,,,,,,,,,,,,0.0,1.0,,0.0,16.281452178955078,15.306197166442871,15.296346664428711,,,,,,,
68,,,,,,,,20.03782081604004,,,,,,,,,,,,0.0,1.0,,0.0,16.86618423461914,15.312045097351074,15.296346664428711,,,,,,,
69,,,,,,,,26.469053268432617,,,,,,,,,,,,0.0,1.0,,0.0,16.80645179748535,15.311447143554688,15.296346664428711,,,,,,,
70,,,,,,,,19.966440200805664,,,,,,,,,,,,0.0,1.0,,0.0,16.880937576293945,15.3121919631958,15.296346664428711,,,,,,,
71,,,,,,,,21.58415985107422,,,,,,,,,,,,0.0,1.0,,0.0,15.520503997802734,15.298587799072266,15.296346664428711,,,,,,,
72,,,,,,,,22.723119735717773,,,,,,,,,,,,0.0,1.0,,0.0,16.58839988708496,15.309267044067383,15.296346664428711,,,,,,,
73,,,,,,,,21.646657943725586,,,,,,,,,,,,0.0,1.0,,0.0,15.428665161132812,15.297669410705566,15.296346664428711,,,,,,,
74,,,,,,,,21.827136993408203,,,,,,,,,,,,0.0,1.0,,0.0,17.232379913330078,15.315707206726074,15.296346664428711,,,,,,,
75,,,,,,,,24.41526222229004,,,,,,,,,,,,0.0,1.0,,0.0,17.93916130065918,15.322774887084961,15.296346664428711,,,,,,,
76,,,,,,,,25.684036254882812,,,,,,,,,,,,0.0,1.0,,0.0,16.828096389770508,15.311663627624512,15.296346664428711,,,,,,,
77,,,,,,,,19.24327850341797,,,,,,,,,,,,0.0,1.0,,0.0,15.747506141662598,15.300858497619629,15.296346664428711,,,,,,,
78,,,,,,,,25.2375431060791,,,,,,,,,,,,0.0,1.0,,0.0,17.346195220947266,15.316844940185547,15.296346664428711,,,,,,,
79,1.0,4.21912956237793,3.476365566253662,4.15431022644043,3.8686695098876953,4.11059045791626,3.325103521347046,20.629579544067383,0.7403404712677002,23.1541690826416,0.0,23.1541690826416,12.5525541305542,1.4047080278396606,26.78357696533203,37.15608215332031,0.0034346776083111763,0.009142198599874973,3.9313693046569824,0.0,1.0,,0.0,17.118303298950195,15.314565658569336,15.296346664428711,16.26419448852539,,,,,,
80,,,,,,,,21.885683059692383,,,,,,,,,,,,0.0,1.0,,0.0,17.1424560546875,15.314807891845703,15.296346664428711,,,,,,,
81,,,,,,,,20.881141662597656,,,,,,,,,,,,0.0,1.0,,0.0,16.74068832397461,15.310790061950684,15.296346664428711,,,,,,,
82,,,,,,,,19.456361770629883,,,,,,,,,,,,0.0,1.0,,0.0,16.592235565185547,15.309305191040039,15.296346664428711,,,,,,,
83,,,,,,,,21.28550910949707,,,,,,,,,,,,0.0,1.0,,0.0,15.358458518981934,15.296967506408691,15.296346664428711,,,,,,,
84,,,,,,,,18.917724609375,,,,,,,,,,,,0.0,1.0,,0.0,15.789133071899414,15.301274299621582,15.296346664428711,,,,,,,
85,,,,,,,,25.21817970275879,,,,,,,,,,,,0.0,1.0,,0.0,16.442983627319336,15.307812690734863,15.296346664428711,,,,,,,
86,,,,,,,,19.397008895874023,,,,,,,,,,,,0.0,1.0,,0.0,16.04496955871582,15.3038330078125,15.296346664428711,,,,,,,
87,,,,,,,,20.7132625579834,,,,,,,,,,,,0.0,1.0,,0.0,17.83687973022461,15.321751594543457,15.296346664428711,,,,,,,
88,,,,,,,,21.774555206298828,,,,,,,,,,,,0.0,1.0,,0.0,16.830930709838867,15.311692237854004,15.296346664428711,,,,,,,
89,,,,,,,,20.410572052001953,,,,,,,,,,,,0.0,1.0,,0.0,16.447141647338867,15.307854652404785,15.296346664428711,,,,,,,
90,,,,,,,,21.34255027770996,,,,,,,,,,,,0.0,1.0,,0.0,16.303865432739258,15.306421279907227,15.296346664428711,,,,,,,
91,,,,,,,,22.765972137451172,,,,,,,,,,,,0.0,1.0,,0.0,16.008338928222656,15.303466796875,15.296346664428711,,,,,,,
92,,,,,,,,24.00007438659668,,,,,,,,,,,,0.0,1.0,,0.0,16.814128875732422,15.311524391174316,15.296346664428711,,,,,,,
93,,,,,,,,18.658687591552734,,,,,,,,,,,,0.0,1.0,,0.0,16.38888931274414,15.307271957397461,15.296346664428711,,,,,,,
94,,,,,,,,23.331457138061523,,,,,,,,,,,,0.0,1.0,,0.0,16.997316360473633,15.313356399536133,15.296346664428711,,,,,,,
95,,,,,,,,19.92852783203125,,,,,,,,,,,,0.0,1.0,,0.0,16.98436737060547,15.313226699829102,15.296346664428711,,,,,,,
96,,,,,,,,24.595172882080078,,,,,,,,,,,,0.0,1.0,,0.0,16.769445419311523,15.311077117919922,15.296346664428711,,,,,,,
97,,,,,,,,24.235071182250977,,,,,,,,,,,,0.0,1.0,,0.0,17.31742286682129,15.316556930541992,15.296346664428711,,,,,,,
98,,,,,,,,23.323644638061523,,,,,,,,,,,,0.0,1.0,,0.0,18.618450164794922,15.329567909240723,15.296346664428711,,,,,,,
99,2.0,2.947957754135132,3.03619384765625,2.8366293907165527,3.0221633911132812,2.9959731101989746,3.1110570430755615,24.10055923461914,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,17.949974060058594,15.322882652282715,15.296346664428711,,17.949974060058594,17.949974060058594,0.8935996890068054,17.949974060058594,0.0,17.949974060058594
100,,,,,,,,23.368215560913086,,,,,,,,,,,,0.0,1.0,,0.0,18.430322647094727,15.327686309814453,15.296346664428711,,,,,,,
101,,,,,,,,27.25071144104004,,,,,,,,,,,,0.0,1.0,,0.0,16.61373519897461,15.309520721435547,15.296346664428711,,,,,,,
102,,,,,,,,23.31427574157715,,,,,,,,,,,,0.0,1.0,,0.0,16.748703002929688,15.310870170593262,15.296346664428711,,,,,,,
103,,,,,,,,23.22285270690918,,,,,,,,,,,,0.0,1.0,,0.0,17.385282516479492,15.317235946655273,15.296346664428711,,,,,,,
104,,,,,,,,24.674875259399414,,,,,,,,,,,,0.0,1.0,,0.0,17.905067443847656,15.322433471679688,15.296346664428711,,,,,,,
105,,,,,,,,22.971603393554688,,,,,,,,,,,,0.0,1.0,,0.0,16.982845306396484,15.313211441040039,15.296346664428711,,,,,,,
106,,,,,,,,24.73689842224121,,,,,,,,,,,,0.0,1.0,,0.0,16.259374618530273,15.305976867675781,15.296346664428711,,,,,,,
