step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
66,,,0.27230143547058105,,,,,,,,,,,,0.0,1.0,,0.0,0.7472825050354004,1.8233833312988281,1.834252953529358,,,,,,,
67,,,0.33375561237335205,,,,,,,,,,,,0.0,1.0,,0.0,0.7837365865707397,1.8237478733062744,1.834252953529358,,,,,,,
68,,,0.3007875680923462,,,,,,,,,,,,0.0,1.0,,0.0,0.8196028470993042,1.8241064548492432,1.834252953529358,,,,,,,
69,,,0.38480451703071594,,,,,,,,,,,,0.0,1.0,,0.0,0.7258101105690002,1.8231685161590576,1.834252953529358,,,,,,,
70,,,0.2623373568058014,,,,,,,,,,,,0.0,1.0,,0.0,0.6878305077552795,1.8227887153625488,1.834252953529358,,,,,,,
71,,,0.373274564743042,,,,,,,,,,,,0.0,1.0,,0.0,0.7247806787490845,1.8231582641601562,1.834252953529358,,,,,,,
72,,,0.32163769006729126,,,,,,,,,,,,0.0,1.0,,0.0,0.7212827205657959,1.8231233358383179,1.834252953529358,,,,,,,
73,,,0.3560452163219452,,,,,,,,,,,,0.0,1.0,,0.0,0.6764240264892578,1.8226747512817383,1.834252953529358,,,,,,,
74,,,0.33113786578178406,,,,,,,,,,,,0.0,1.0,,0.0,0.7422008514404297,1.82333242893219,1.834252953529358,,,,,,,
75,,,0.32832738757133484,,,,,,,,,,,,0.0,1.0,,0.0,0.7763155102729797,1.8236736059188843,1.834252953529358,,,,,,,
76,,,0.3368271589279175,,,,,,,,,,,,0.0,1.0,,0.0,0.708099365234375,1.8229914903640747,1.834252953529358,,,,,,,
77,,,0.32347115874290466,,,,,,,,,,,,0.0,1.0,,0.0,0.7113620638847351,1.823024034500122,1.834252953529358,,,,,,,
78,,,0.3530454635620117,,,,,,,,,,,,0.0,1.0,,0.0,0.7363251447677612,1.8232736587524414,1.834252953529358,,,,,,,
79,1.0,0.4259376525878906,0.239724263548851,0.16477689146995544,0.4259376525878906,0.0,0.4259376525878906,2.8562428951263428,0.2254614531993866,7.173662185668945,9.821378707885742,0.9760463237762451,0.9699836373329163,0.7593987584114075,0.0,1.0,,0.0,0.687224268913269,1.8227827548980713,1.834252953529358,0.8821931481361389,,,,,,
80,,,0.33793318271636963,,,,,,,,,,,,0.0,1.0,,0.0,0.7060938477516174,1.8229713439941406,1.834252953529358,,,,,,,
81,,,0.35843873023986816,,,,,,,,,,,,0.0,1.0,,0.0,0.691065788269043,1.8228211402893066,1.834252953529358,,,,,,,
82,,,0.2660672068595886,,,,,,,,,,,,0.0,1.0,,0.0,0.6971771121025085,1.8228821754455566,1.834252953529358,,,,,,,
83,,,0.30633971095085144,,,,,,,,,,,,0.0,1.0,,0.0,0.6173301339149475,1.8220837116241455,1.834252953529358,,,,,,,
84,,,0.28784796595573425,,,,,,,,,,,,0.0,1.0,,0.0,0.575352132320404,1.8216639757156372,1.834252953529358,,,,,,,
85,,,0.3579731285572052,,,,,,,,,,,,0.0,1.0,,0.0,0.6415039896965027,1.8223254680633545,1.834252953529358,,,,,,,
86,,,0.23849917948246002,,,,,,,,,,,,0.0,1.0,,0.0,0.574729323387146,1.8216577768325806,1.834252953529358,,,,,,,
87,,,0.3343072533607483,,,,,,,,,,,,0.0,1.0,,0.0,0.6477229595184326,1.8223876953125,1.834252953529358,,,,,,,
88,,,0.31174466013908386,,,,,,,,,,,,0.0,1.0,,0.0,0.6278340816497803,1.8221888542175293,1.834252953529358,,,,,,,
89,,,0.30268123745918274,,,,,,,,,,,,0.0,1.0,,0.0,0.6035222411155701,1.8219456672668457,1.834252953529358,,,,,,,
90,,,0.2968277037143707,,,,,,,,,,,,0.0,1.0,,0.0,0.6190484762191772,1.8221009969711304,1.834252953529358,,,,,,,
91,,,0.3254997134208679,,,,,,,,,,,,0.0,1.0,,0.0,0.5691232681274414,1.8216017484664917,1.834252953529358,,,,,,,
92,,,0.3205869495868683,,,,,,,,,,,,0.0,1.0,,0.0,0.6284201145172119,1.8221946954727173,1.834252953529358,,,,,,,
93,,,0.2780645787715912,,,,,,,,,,,,0.0,1.0,,0.0,0.6989840865135193,1.8229002952575684,1.834252953529358,,,,,,,
94,,,0.3449122905731201,,,,,,,,,,,,0.0,1.0,,0.0,0.5686854124069214,1.8215973377227783,1.834252953529358,,,,,,,
95,,,0.21625065803527832,,,,,,,,,,,,0.0,1.0,,0.0,0.6149027347564697,1.8220595121383667,1.834252953529358,,,,,,,
96,,,0.34488701820373535,,,,,,,,,,,,0.0,1.0,,0.0,0.5579060316085815,1.8214895725250244,1.834252953529358,,,,,,,
97,,,0.3444480299949646,,,,,,,,,,,,0.0,1.0,,0.0,0.61191725730896,1.8220295906066895,1.834252953529358,,,,,,,
98,,,0.24523474276065826,,,,,,,,,,,,0.0,1.0,,0.0,0.794680655002594,1.823857307434082,1.834252953529358,,,,,,,
99,2.0,0.6609550714492798,0.31226402521133423,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,0.6609550714492798,1.8225200176239014,1.834252953529358,,0.6609550714492798,0.6609550714492798,0.10933488607406616,0.6609550714492798,0.0,0.6609550714492798
100,,,0.2780608832836151,,,,,,,,,,,,0.0,1.0,,0.0,0.6929811835289001,1.8228402137756348,1.834252953529358,,,,,,,
101,,,0.37634265422821045,,,,,,,,,,,,0.0,1.0,,0.0,0.5788437128067017,1.8216989040374756,1.834252953529358,,,,,,,
102,,,0.25194281339645386,,,,,,,,,,,,0.0,1.0,,0.0,0.6229797005653381,1.8221402168273926,1.834252953529358,,,,,,,
103,,,0.36096569895744324,,,,,,,,,,,,0.0,1.0,,0.0,0.5942251086235046,1.821852684020996,1.834252953529358,,,,,,,
104,,,0.29901763796806335,,,,,,,,,,,,0.0,1.0,,0.0,0.6476925015449524,1.8223873376846313,1.834252953529358,,,,,,,
105,,,0.33067238330841064,,,,,,,,,,,,0.0,1.0,,0.0,0.639729380607605,1.8223077058792114,1.834252953529358,,,,,,,
106,,,0.32283785939216614,,,,,,,,,,,,0.0,1.0,,0.0,0.5674462914466858,1.821584939956665,1.834252953529358,,,,,,,
