step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
1227,,,0.9059653878211975,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.26319897174835205,0.09573701024055481,0.2819989025592804,1.436055064201355,2.418778896331787,2.4082772731781006,,,,,,,
1228,,,0.9394739270210266,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.25651678442955017,0.10595934838056564,0.2748394012451172,1.5893901586532593,2.422471523284912,2.4082772731781006,,,,,,,
1229,,,0.8129431009292603,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.27276864647865295,0.0971309244632721,0.2922521233558655,1.4569637775421143,2.4192824363708496,2.4082772731781006,,,,,,,
1230,,,0.9003227949142456,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.2635464072227478,0.09573289006948471,0.2823711633682251,1.4359933137893677,2.4187772274017334,2.4082772731781006,,,,,,,
1231,,,0.8220202922821045,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.25740572810173035,0.0907985121011734,0.27579185366630554,1.3619775772094727,2.41699481010437,2.4082772731781006,,,,,,,
1232,,,0.9426218271255493,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.2567504346370697,0.09324300289154053,0.27508974075317383,1.3986449241638184,2.4178779125213623,2.4082772731781006,,,,,,,
1233,,,0.9183012843132019,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.25925517082214355,0.10876601934432983,0.277773380279541,1.6314902305603027,2.423485517501831,2.4082772731781006,,,,,,,
1234,,,0.8372586965560913,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.2605181634426117,0.09830617159605026,0.2791266143321991,1.4745924472808838,2.4197068214416504,2.4082772731781006,,,,,,,
1235,,,0.9031752347946167,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.2641029953956604,0.09182779490947723,0.2829675078392029,1.3774168491363525,2.4173667430877686,2.4082772731781006,,,,,,,
1236,,,0.8867654800415039,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.25667333602905273,0.09613311290740967,0.27500712871551514,1.4419965744018555,2.418921947479248,2.4082772731781006,,,,,,,
1237,,,1.0359807014465332,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.25551319122314453,0.09519986063241959,0.27376413345336914,1.4279978275299072,2.4185848236083984,2.4082772731781006,,,,,,,
1238,,,0.8849150538444519,,,,,,,,,,,,0.9333333373069763,0.06666667014360428,,0.2521165907382965,0.11231504380702972,0.2701249122619629,1.6847255229949951,2.42476749420166,2.4082772731781006,,,,,,,
1239,30.0,2.408071279525757,0.9506293535232544,0.7180265784263611,2.408071279525757,0.276746928691864,0.06666097790002823,6.387998580932617,0.6820117235183716,20.146133422851562,19.272348403930664,0.010077928192913532,0.011915945447981358,1.6242592334747314,0.9333333373069763,0.06666667014360428,,0.28201520442962646,0.10342367738485336,0.3021591603755951,1.5513551235198975,2.421555519104004,2.4082772731781006,0.36518973112106323,,,,,,
1240,,,0.9104322791099548,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2513989210128784,0.11277788132429123,0.273259699344635,1.4097235202789307,2.418144702911377,2.4082772731781006,,,,,,,
1241,,,0.9424498677253723,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25872281193733215,0.10891414433717728,0.2812204360961914,1.361426830291748,2.4169814586639404,2.4082772731781006,,,,,,,
1242,,,0.9677783846855164,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25505200028419495,0.1149483174085617,0.277230441570282,1.4368540048599243,2.4187979698181152,2.4082772731781006,,,,,,,
1243,,,0.9744638204574585,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25733524560928345,0.11462356895208359,0.2797122299671173,1.4327946901321411,2.4187002182006836,2.4082772731781006,,,,,,,
1244,,,1.006028652191162,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.24849888682365417,0.11330845952033997,0.2701074779033661,1.4163557291030884,2.418304443359375,2.4082772731781006,,,,,,,
1245,,,0.8732569217681885,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2506348192691803,0.10873688757419586,0.27242913842201233,1.3592110872268677,2.416928291320801,2.4082772731781006,,,,,,,
1246,,,0.9655510187149048,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25327280163764954,0.10820930451154709,0.27529650926589966,1.352616310119629,2.41676926612854,2.4082772731781006,,,,,,,
1247,,,0.8884158730506897,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2340225726366043,0.1111222431063652,0.25437235832214355,1.3890280723571777,2.4176461696624756,2.4082772731781006,,,,,,,
1248,,,0.9907232522964478,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2387656420469284,0.11558639258146286,0.25952786207199097,1.4448299407958984,2.418990135192871,2.4082772731781006,,,,,,,
1249,31.0,3.181006908416748,0.9687538146972656,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,0.0007323033642023802,0.24935756623744965,0.10566912591457367,0.27104082703590393,1.3208640813827515,2.4160046577453613,2.4082772731781006,,0.3550266921520233,0.3550266921520233,0.6548358798027039,3.181006908416748,0.24935756623744965,0.10566912591457367
1250,,,0.8847618699073792,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23512472212314606,0.1044875904917717,0.25557035207748413,1.3060948848724365,2.415648937225342,2.4082772731781006,,,,,,,
1251,,,0.9533702731132507,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25012776255607605,0.11788617819547653,0.2718780040740967,1.4735772609710693,2.419682502746582,2.4082772731781006,,,,,,,
1252,,,0.931011974811554,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.232753723859787,0.106758713722229,0.2529931664466858,1.3344839811325073,2.416332721710205,2.4082772731781006,,,,,,,
1253,,,1.0867806673049927,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25701749324798584,0.1164250448346138,0.2793668508529663,1.4553130865097046,2.4192426204681396,2.4082772731781006,,,,,,,
1254,,,0.934994101524353,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23957738280296326,0.1103491485118866,0.2604101896286011,1.3793643712997437,2.4174134731292725,2.4082772731781006,,,,,,,
1255,,,1.0027236938476562,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25966206192970276,0.11769986152648926,0.2822413742542267,1.4712482690811157,2.419626235961914,2.4082772731781006,,,,,,,
1256,,,0.9580170512199402,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2299453169107437,0.10466224700212479,0.24994055926799774,1.3082780838012695,2.4157016277313232,2.4082772731781006,,,,,,,
1257,,,0.9947823882102966,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23712728917598724,0.10295534133911133,0.2577470541000366,1.2869417667388916,2.4151878356933594,2.4082772731781006,,,,,,,
1258,,,1.0195783376693726,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23875872790813446,0.10897959768772125,0.25952035188674927,1.362244963645935,2.417001247406006,2.4082772731781006,,,,,,,
1259,,,1.0217899084091187,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2459903508424759,0.12183574587106705,0.26738080382347107,1.522946834564209,2.4208714962005615,2.4082772731781006,,,,,,,
1260,,,1.0623219013214111,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23218829929828644,0.1050841212272644,0.25237858295440674,1.3135515451431274,2.4158284664154053,2.4082772731781006,,,,,,,
1261,,,0.9205573797225952,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.26314577460289,0.10862687975168228,0.2860279977321625,1.3578360080718994,2.4168951511383057,2.4082772731781006,,,,,,,
1262,,,1.0142827033996582,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.24248619377613068,0.10814067721366882,0.26357194781303406,1.3517584800720215,2.4167487621307373,2.4082772731781006,,,,,,,
1263,,,0.9368295669555664,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23489587008953094,0.1128462702035904,0.25532159209251404,1.4105783700942993,2.4181652069091797,2.4082772731781006,,,,,,,
1264,,,1.032573938369751,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.231911763548851,0.1137276440858841,0.25207799673080444,1.421595573425293,2.4184305667877197,2.4082772731781006,,,,,,,
1265,,,1.0128077268600464,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.24066302180290222,0.10825697332620621,0.26159024238586426,1.3532122373580933,2.4167838096618652,2.4082772731781006,,,,,,,
1266,,,0.9244688749313354,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2473423033952713,0.11050726473331451,0.26885032653808594,1.3813408613204956,2.4174611568450928,2.4082772731781006,,,,,,,
1267,,,1.0066910982131958,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.21914033591747284,0.10815867781639099,0.2381960153579712,1.3519835472106934,2.4167540073394775,2.4082772731781006,,,,,,,
1268,,,0.9777825474739075,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23161979019641876,0.1138119027018547,0.2517606317996979,1.4226487874984741,2.4184558391571045,2.4082772731781006,,,,,,,
1269,,,1.1437021493911743,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.22381152212619781,0.10348361730575562,0.24327339231967926,1.2935452461242676,2.41534686088562,2.4082772731781006,,,,,,,
1270,,,0.9817642569541931,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23346836864948273,0.104731984436512,0.25376996397972107,1.3091498613357544,2.415722608566284,2.4082772731781006,,,,,,,
1271,,,1.0625591278076172,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23044930398464203,0.10928596556186676,0.25048837065696716,1.366074562072754,2.417093515396118,2.4082772731781006,,,,,,,
1272,,,1.0083922147750854,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.22422365844249725,0.1104922667145729,0.2437213659286499,1.3811533451080322,2.41745662689209,2.4082772731781006,,,,,,,
1273,,,1.0552550554275513,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.23032546043395996,0.10512900352478027,0.25035375356674194,1.3141125440597534,2.415842056274414,2.4082772731781006,,,,,,,
1274,,,1.0829765796661377,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.2293289601802826,0.11164151877164841,0.24927060306072235,1.3955190181732178,2.417802572250366,2.4082772731781006,,,,,,,
1275,,,1.082000494003296,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.22433434426784515,0.11550279706716537,0.24384167790412903,1.4437849521636963,2.4189648628234863,2.4082772731781006,,,,,,,
1276,,,1.1161422729492188,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.24844610691070557,0.10810650885105133,0.2700501084327698,1.351331353187561,2.416738510131836,2.4082772731781006,,,,,,,
1277,,,0.9675596952438354,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.25279244780540466,0.10268090665340424,0.2747744023799896,1.2835114002227783,2.415105104446411,2.4082772731781006,,,,,,,
1278,,,1.0611809492111206,,,,,,,,,,,,0.9200000166893005,0.07999999821186066,,0.22603537142276764,0.11312520503997803,0.24569061398506165,1.4140651226043701,2.4182491302490234,2.4082772731781006,,,,,,,
1279,31.0,2.452333688735962,0.9910504817962646,0.7193272113800049,2.452333688735962,0.27359679341316223,0.08146349340677261,6.8654465675354,0.7099862694740295,19.669832229614258,20.431262969970703,0.007212504744529724,0.015785183757543564,2.3681833744049072,0.9200000166893005,0.07999999821186066,,0.2456582486629486,0.11501666903495789,0.2670198380947113,1.4377083778381348,2.418818712234497,2.4082772731781006,0.3540400564670563,,,,,,
1280,,,0.9462135434150696,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.24310517311096191,0.13189668953418732,0.26813068985939026,1.41317880153656,2.4182279109954834,2.4082772731781006,,,,,,,
1281,,,0.9291293025016785,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.2438662350177765,0.12713375687599182,0.2689701020717621,1.362147331237793,2.416998863220215,2.4082772731781006,,,,,,,
1282,,,0.8481999635696411,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23496074974536896,0.1280231475830078,0.25914788246154785,1.3716765642166138,2.4172284603118896,2.4082772731781006,,,,,,,
1283,,,0.9147263169288635,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.2307012528181076,0.1281498372554779,0.25444990396499634,1.3730340003967285,2.4172611236572266,2.4082772731781006,,,,,,,
1284,,,0.9030857086181641,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23893821239471436,0.1301635354757309,0.2635347843170166,1.3946093320846558,2.417780637741089,2.4082772731781006,,,,,,,
1285,,,1.0277249813079834,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22614601254463196,0.12619206309318542,0.2494257390499115,1.3520578145980835,2.4167559146881104,2.4082772731781006,,,,,,,
1286,,,0.9011529684066772,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22849546372890472,0.1372637152671814,0.2520170509815216,1.4706826210021973,2.4196126461029053,2.4082772731781006,,,,,,,
1287,,,0.960503101348877,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23066112399101257,0.12617366015911102,0.2544056475162506,1.3518606424331665,2.4167511463165283,2.4082772731781006,,,,,,,
1288,,,0.9219548106193542,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.25869351625442505,0.13180959224700928,0.28532370924949646,1.4122456312179565,2.418205499649048,2.4082772731781006,,,,,,,
1289,,,0.9516631960868835,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22190436720848083,0.133247509598732,0.24474745988845825,1.4276518821716309,2.41857647895813,2.4082772731781006,,,,,,,
1290,,,0.9790690541267395,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23271571099758148,0.13477090001106262,0.2566717267036438,1.4439738988876343,2.4189693927764893,2.4082772731781006,,,,,,,
1291,,,0.9747821688652039,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.2731647491455078,0.1269339770078659,0.30128464102745056,1.3600069284439087,2.416947364807129,2.4082772731781006,,,,,,,
1292,,,1.0056263208389282,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.26290756464004517,0.13138970732688904,0.28997156023979187,1.4077469110488892,2.4180970191955566,2.4082772731781006,,,,,,,
1293,,,0.8965454697608948,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23716634511947632,0.12151152640581131,0.26158052682876587,1.3019092082977295,2.415548086166382,2.4082772731781006,,,,,,,
1294,,,0.958899974822998,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22742068767547607,0.12331460416316986,0.25083163380622864,1.3212279081344604,2.416013479232788,2.4082772731781006,,,,,,,
1295,,,0.9087221026420593,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.25152552127838135,0.12968716025352478,0.2774178385734558,1.3895052671432495,2.4176578521728516,2.4082772731781006,,,,,,,
1296,,,0.7819581031799316,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.24231626093387604,0.13063712418079376,0.2672605812549591,1.3996834754943848,2.417902946472168,2.4082772731781006,,,,,,,
1297,,,0.7744946479797363,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.24686314165592194,0.12619154155254364,0.27227550745010376,1.3520522117614746,2.4167556762695312,2.4082772731781006,,,,,,,
1298,,,0.7299896478652954,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23586389422416687,0.13064764440059662,0.2601439952850342,1.3997961282730103,2.417905569076538,2.4082772731781006,,,,,,,
1299,32.0,3.232499122619629,0.7488211393356323,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,0.0007249803165905178,0.2272522896528244,0.12527623772621155,0.2506459057331085,1.3422454595565796,2.4165196418762207,2.4082772731781006,,0.35252851247787476,0.35252851247787476,0.6056907773017883,3.232499122619629,0.2272522896528244,0.12527623772621155
1300,,,0.7705163955688477,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23775288462638855,0.12164260447025299,0.26222744584083557,1.3033136129379272,2.4155819416046143,2.4082772731781006,,,,,,,
1301,,,0.8245160579681396,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22328384220600128,0.1324465125799179,0.24626894295215607,1.419069766998291,2.418369770050049,2.4082772731781006,,,,,,,
1302,,,0.7611956596374512,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22262971103191376,0.12874262034893036,0.24554747343063354,1.379385232925415,2.4174139499664307,2.4082772731781006,,,,,,,
1303,,,0.7821276783943176,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22137604653835297,0.12462786585092545,0.24416474997997284,1.3352985382080078,2.4163522720336914,2.4082772731781006,,,,,,,
1304,,,0.7635488510131836,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22776398062705994,0.12737523019313812,0.2512102723121643,1.3647346496582031,2.4170610904693604,2.4082772731781006,,,,,,,
1305,,,0.7725953459739685,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22646020352840424,0.1259772777557373,0.24977228045463562,1.3497565984725952,2.416700601577759,2.4082772731781006,,,,,,,
1306,,,0.7803220152854919,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23325106501579285,0.12328267097473145,0.2572622001171112,1.3208857774734497,2.4160051345825195,2.4082772731781006,,,,,,,
1307,,,0.7960863709449768,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22927804291248322,0.1269659399986267,0.25288018584251404,1.3603492975234985,2.4169557094573975,2.4082772731781006,,,,,,,
1308,,,0.8148971796035767,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.23435497283935547,0.12859061360359192,0.2584797441959381,1.3777565956115723,2.417374849319458,2.4082772731781006,,,,,,,
1309,,,0.7530257105827332,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22904418408870697,0.1242976263165474,0.25262224674224854,1.331760287284851,2.416267156600952,2.4082772731781006,,,,,,,
1310,,,0.7835971713066101,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.21060863137245178,0.12916582822799683,0.2322889268398285,1.383919596672058,2.417523145675659,2.4082772731781006,,,,,,,
1311,,,0.7477744221687317,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.21912935376167297,0.12976020574569702,0.24168677628040314,1.3902878761291504,2.4176766872406006,2.4082772731781006,,,,,,,
1312,,,0.9129377603530884,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.21915900707244873,0.12571294605731964,0.24171948432922363,1.3469244241714478,2.4166321754455566,2.4082772731781006,,,,,,,
1313,,,0.895258903503418,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.21605557203292847,0.12620076537132263,0.23829658329486847,1.3521510362625122,2.4167580604553223,2.4082772731781006,,,,,,,
1314,,,0.8235077857971191,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22069495916366577,0.12521050870418549,0.2434135526418686,1.3415411710739136,2.4165027141571045,2.4082772731781006,,,,,,,
1315,,,0.874908447265625,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22657449543476105,0.12016566842794418,0.24989832937717438,1.2874892950057983,2.41520094871521,2.4082772731781006,,,,,,,
1316,,,0.8663896322250366,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.21692490577697754,0.12752482295036316,0.2392553985118866,1.3663374185562134,2.417099714279175,2.4082772731781006,,,,,,,
1317,,,0.9824361801147461,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.22043195366859436,0.12848201394081116,0.24312347173690796,1.376592993736267,2.417346715927124,2.4082772731781006,,,,,,,
1318,,,0.865015983581543,,,,,,,,,,,,0.9066666960716248,0.09333333373069763,,0.2156134396791458,0.12678992748260498,0.2378089278936386,1.3584635257720947,2.416910171508789,2.4082772731781006,,,,,,,
1319,32.0,2.3203659057617188,0.9091829657554626,0.6389841437339783,2.3203659057617188,0.2396320253610611,0.08992630988359451,6.524397850036621,0.6851245760917664,19.21765899658203,19.09038734436035,0.009844480082392693,0.021728329360485077,1.7807362079620361,0.9066666960716248,0.09333333373069763,,0.22220276296138763,0.1296452432870865,0.24507656693458557,1.3890562057495117,2.417646884918213,2.4082772731781006,0.3592228591442108,,,,,,
1320,,,0.8851249814033508,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.235647052526474,0.15265920758247375,0.2637840211391449,1.4311800003051758,2.41866135597229,2.4082772731781006,,,,,,,
1321,,,0.8961737751960754,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2186003476381302,0.13902023434638977,0.24470189213752747,1.3033146858215332,2.4155819416046143,2.4082772731781006,,,,,,,
1322,,,0.9213926792144775,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.23959144949913025,0.14283224940299988,0.2681993842124939,1.3390523195266724,2.416442632675171,2.4082772731781006,,,,,,,
1323,,,0.934593677520752,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2244696170091629,0.1467025727033615,0.25127196311950684,1.3753365278244019,2.417316436767578,2.4082772731781006,,,,,,,
1324,,,0.9630724191665649,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21470651030540466,0.1467532515525818,0.2403431087732315,1.3758116960525513,2.417327880859375,2.4082772731781006,,,,,,,
1325,,,0.8509657979011536,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2168896496295929,0.14267943799495697,0.2427869290113449,1.337619662284851,2.4164083003997803,2.4082772731781006,,,,,,,
1326,,,0.925454318523407,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2262335568666458,0.15071141719818115,0.2532465159893036,1.412919521331787,2.4182217121124268,2.4082772731781006,,,,,,,
1327,,,0.8590409159660339,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2260189950466156,0.14990969002246857,0.25300633907318115,1.4054033756256104,2.4180405139923096,2.4082772731781006,,,,,,,
1328,,,0.8036606311798096,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21763601899147034,0.1439894288778305,0.24362240731716156,1.3499008417129517,2.416703939437866,2.4082772731781006,,,,,,,
1329,,,0.7968111634254456,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21856127679347992,0.1469067484140396,0.24465815722942352,1.3772507905960083,2.417362689971924,2.4082772731781006,,,,,,,
1330,,,0.7541689872741699,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2092718482017517,0.1453922837972641,0.23425953090190887,1.3630526065826416,2.417020797729492,2.4082772731781006,,,,,,,
1331,,,0.7692868113517761,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.22133751213550568,0.1446482539176941,0.24776588380336761,1.3560773134231567,2.4168527126312256,2.4082772731781006,,,,,,,
1332,,,0.7903394103050232,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21936151385307312,0.13727374374866486,0.24555394053459167,1.2869412899017334,2.4151878356933594,2.4082772731781006,,,,,,,
1333,,,0.8529969453811646,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21089951694011688,0.1487511247396469,0.2360815554857254,1.3945417404174805,2.417778968811035,2.4082772731781006,,,,,,,
1334,,,0.7796638011932373,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21256640553474426,0.1408054381608963,0.237947478890419,1.3200509548187256,2.415985107421875,2.4082772731781006,,,,,,,
1335,,,0.7984336614608765,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.23925228416919708,0.15366581082344055,0.26781973242759705,1.4406169652938843,2.418888568878174,2.4082772731781006,,,,,,,
1336,,,0.7853076457977295,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2049630582332611,0.1540220081806183,0.2294362634420395,1.4439562559127808,2.41896915435791,2.4082772731781006,,,,,,,
1337,,,0.7851211428642273,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21483653783798218,0.14707961678504944,0.240488663315773,1.3788714408874512,2.4174015522003174,2.4082772731781006,,,,,,,
1338,,,0.7911379337310791,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2012425810098648,0.1430826634168625,0.2252715528011322,1.341399908065796,2.416499137878418,2.4082772731781006,,,,,,,
1339,,,0.8206026554107666,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21257783472537994,0.14399345219135284,0.23796026408672333,1.3499386310577393,2.4167048931121826,2.4082772731781006,,,,,,,
1340,,,0.8455561399459839,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.22837916016578674,0.1459265947341919,0.25564831495285034,1.3680617809295654,2.4171414375305176,2.4082772731781006,,,,,,,
1341,,,0.7666105628013611,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21065419912338257,0.14695237576961517,0.23580694198608398,1.3776785135269165,2.417372941970825,2.4082772731781006,,,,,,,
1342,,,0.8125162124633789,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.20936325192451477,0.1451658308506012,0.23436185717582703,1.3609296083450317,2.4169695377349854,2.4082772731781006,,,,,,,
1343,,,0.7629407644271851,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.20914481580257416,0.14956896007061005,0.23411734402179718,1.402208924293518,2.417963743209839,2.4082772731781006,,,,,,,
1344,,,0.9573014974594116,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21486520767211914,0.14724500477313995,0.24052076041698456,1.3804218769073486,2.4174389839172363,2.4082772731781006,,,,,,,
1345,,,0.9418908357620239,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.20584960281848907,0.1458556205034256,0.23042866587638855,1.3673964738845825,2.4171252250671387,2.4082772731781006,,,,,,,
1346,,,0.8731346726417542,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.21113696694374084,0.14726220071315765,0.23634734749794006,1.3805831670761108,2.417442798614502,2.4082772731781006,,,,,,,
1347,,,0.9217195510864258,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.23901571333408356,0.1515980064868927,0.26755490899086,1.4212312698364258,2.418421745300293,2.4082772731781006,,,,,,,
1348,,,0.9161959290504456,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.2087029218673706,0.1412510871887207,0.23362267017364502,1.3242288827896118,2.416085720062256,2.4082772731781006,,,,,,,
1349,33.0,3.354417085647583,1.0392205715179443,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,0.0007177305524237454,0.2060869336128235,0.14857280254364014,0.23069433867931366,1.3928699493408203,2.417738676071167,2.4082772731781006,,0.3546597361564636,0.3546597361564636,0.557758629322052,3.354417085647583,0.2060869336128235,0.14857280254364014
1350,,,0.9143515229225159,,,,,,,,,,,,0.8933333158493042,0.1066666692495346,,0.20511382818222046,0.1425207406282425,0.229605033993721,1.3361319303512573,2.416372299194336,2.4082772731781006,,,,,,,
