step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag_eps,final_spec_losses_weighted/128_spectrogram_logmag_eps,final_spec_losses_weighted/2048_spectrogram_logmag_eps,final_spec_losses_weighted/256_spectrogram_logmag_eps,final_spec_losses_weighted/512_spectrogram_logmag_eps,final_spec_losses_weighted/64_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
4899,122.0,0.905830979347229,0.928583025932312,0.9105280041694641,0.9699486494064331,0.9357473254203796,0.984757125377655,,,,,,,,,,,,,0.0,1.0,3.3939209970412776e-05,0.0,5.635395050048828,14.357029914855957,14.445127487182617,,5.635395050048828,5.635395050048828,0.4517233073711395,5.635395050048828,0.0,5.635395050048828
4900,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.341449737548828,14.374091148376465,14.445127487182617,,,,,,,
4901,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.112336158752441,14.37179946899414,14.445127487182617,,,,,,,
4902,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.7136945724487305,14.357812881469727,14.445127487182617,,,,,,,
4903,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.704153060913086,14.357717514038086,14.445127487182617,,,,,,,
4904,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.018715858459473,14.36086368560791,14.445127487182617,,,,,,,
4905,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.717766761779785,14.347853660583496,14.445127487182617,,,,,,,
4906,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.234797477722168,14.363024711608887,14.445127487182617,,,,,,,
4907,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.7521514892578125,14.358198165893555,14.445127487182617,,,,,,,
4908,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.6985182762146,14.357661247253418,14.445127487182617,,,,,,,
4909,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.507531642913818,14.345751762390137,14.445127487182617,,,,,,,
4910,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.766308784484863,14.368339538574219,14.445127487182617,,,,,,,
4911,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1261210441589355,14.361937522888184,14.445127487182617,,,,,,,
4912,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.370195388793945,14.364377975463867,14.445127487182617,,,,,,,
4913,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.606808662414551,14.356744766235352,14.445127487182617,,,,,,,
4914,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.399580001831055,14.3546724319458,14.445127487182617,,,,,,,
4915,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.611513614654541,14.356791496276855,14.445127487182617,,,,,,,
4916,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.235523223876953,14.363031387329102,14.445127487182617,,,,,,,
4917,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.6868133544921875,14.367544174194336,14.445127487182617,,,,,,,
4918,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.58514404296875,14.356527328491211,14.445127487182617,,,,,,,
4919,122.0,2.4504921436309814,1.9874789714813232,2.4485034942626953,2.1240108013153076,2.2772955894470215,1.6685799360275269,,0.46658697724342346,12.95635986328125,0.0,12.95635986328125,7.026866436004639,0.8188394904136658,9.732551574707031,15.086240768432617,0.9594631791114807,0.9404346346855164,0.5482414364814758,0.0,1.0,,0.0,4.2180495262146,14.342856407165527,14.445127487182617,5.745541572570801,,,,,,
4920,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.800014495849609,14.35867691040039,14.445127487182617,,,,,,,
4921,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.591296195983887,14.366589546203613,14.445127487182617,,,,,,,
4922,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.582622528076172,14.356502532958984,14.445127487182617,,,,,,,
4923,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.802682399749756,14.36870288848877,14.445127487182617,,,,,,,
4924,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.447544097900391,14.355152130126953,14.445127487182617,,,,,,,
4925,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.329468250274658,14.353971481323242,14.445127487182617,,,,,,,
4926,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.189056873321533,14.352566719055176,14.445127487182617,,,,,,,
4927,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.930253982543945,14.359978675842285,14.445127487182617,,,,,,,
4928,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.15599250793457,14.352235794067383,14.445127487182617,,,,,,,
4929,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.147135257720947,14.362147331237793,14.445127487182617,,,,,,,
4930,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.297365188598633,14.353650093078613,14.445127487182617,,,,,,,
4931,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.753301620483398,14.358209609985352,14.445127487182617,,,,,,,
4932,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.308442115783691,14.363760948181152,14.445127487182617,,,,,,,
4933,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.297909736633301,14.353655815124512,14.445127487182617,,,,,,,
4934,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.205881118774414,14.35273551940918,14.445127487182617,,,,,,,
4935,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.374411106109619,14.364420890808105,14.445127487182617,,,,,,,
4936,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.989378929138184,14.360569953918457,14.445127487182617,,,,,,,
4937,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.020809173583984,14.360884666442871,14.445127487182617,,,,,,,
4938,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.107908725738525,14.36175537109375,14.445127487182617,,,,,,,
4939,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.733918190002441,14.358015060424805,14.445127487182617,,,,,,,
4940,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.973310947418213,14.3604097366333,14.445127487182617,,,,,,,
4941,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.810741424560547,14.358783721923828,14.445127487182617,,,,,,,
4942,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.629209995269775,14.356968879699707,14.445127487182617,,,,,,,
4943,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.235611438751221,14.353032112121582,14.445127487182617,,,,,,,
4944,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.3020830154418945,14.353696823120117,14.445127487182617,,,,,,,
4945,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.773698329925537,14.358413696289062,14.445127487182617,,,,,,,
4946,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.303351402282715,14.373709678649902,14.445127487182617,,,,,,,
4947,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.891397476196289,14.359590530395508,14.445127487182617,,,,,,,
4948,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.163540363311768,14.362311363220215,14.445127487182617,,,,,,,
4949,123.0,1.0410115718841553,1.051303744316101,1.0535789728164673,1.1135073900222778,1.0766749382019043,1.0852190256118774,,,,,,,,,,,,,0.0,1.0,3.298098090454005e-05,0.0,6.421295642852783,14.364889144897461,14.445127487182617,,6.421295642852783,6.421295642852783,0.459882915019989,6.421295642852783,0.0,6.421295642852783
4950,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.208545684814453,14.372761726379395,14.445127487182617,,,,,,,
4951,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.529743671417236,14.365973472595215,14.445127487182617,,,,,,,
4952,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.0350823402404785,14.361026763916016,14.445127487182617,,,,,,,
4953,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,3.8069844245910645,14.338746070861816,14.445127487182617,,,,,,,
4954,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.455654621124268,14.355233192443848,14.445127487182617,,,,,,,
4955,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.411025047302246,14.35478687286377,14.445127487182617,,,,,,,
4956,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.000505447387695,14.360681533813477,14.445127487182617,,,,,,,
4957,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.842033386230469,14.35909652709961,14.445127487182617,,,,,,,
4958,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.163230895996094,14.362308502197266,14.445127487182617,,,,,,,
4959,123.0,2.458012104034424,1.997025966644287,2.4567248821258545,2.132413864135742,2.2847278118133545,1.6864123344421387,,0.484864741563797,13.015316009521484,0.0,13.015316009521484,7.082016944885254,0.8368942141532898,9.950736999511719,15.21334457397461,0.9592736959457397,0.939908504486084,0.5665215253829956,0.0,1.0,,0.0,4.937182903289795,14.350048065185547,14.445127487182617,5.751421928405762,,,,,,
4960,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.572845935821533,14.356405258178711,14.445127487182617,,,,,,,
4961,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.981510639190674,14.360491752624512,14.445127487182617,,,,,,,
4962,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9881720542907715,14.36055850982666,14.445127487182617,,,,,,,
4963,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.765223503112793,14.358328819274902,14.445127487182617,,,,,,,
4964,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.658513069152832,14.36726188659668,14.445127487182617,,,,,,,
4965,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.117974281311035,14.361856460571289,14.445127487182617,,,,,,,
4966,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.341352462768555,14.354089736938477,14.445127487182617,,,,,,,
4967,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.824612140655518,14.358922004699707,14.445127487182617,,,,,,,
4968,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.7159318923950195,14.35783576965332,14.445127487182617,,,,,,,
4969,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.904670715332031,14.369723320007324,14.445127487182617,,,,,,,
4970,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.4780073165893555,14.355456352233887,14.445127487182617,,,,,,,
4971,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.501461029052734,14.365691184997559,14.445127487182617,,,,,,,
4972,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.968661785125732,14.360363006591797,14.445127487182617,,,,,,,
4973,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.3664140701293945,14.364340782165527,14.445127487182617,,,,,,,
4974,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.791752815246582,14.3685941696167,14.445127487182617,,,,,,,
4975,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.7194929122924805,14.357871055603027,14.445127487182617,,,,,,,
4976,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.341370582580566,14.354089736938477,14.445127487182617,,,,,,,
4977,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.032861709594727,14.371005058288574,14.445127487182617,,,,,,,
4978,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.686253070831299,14.357539176940918,14.445127487182617,,,,,,,
4979,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.070520401000977,14.361381530761719,14.445127487182617,,,,,,,
4980,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.160192012786865,14.36227798461914,14.445127487182617,,,,,,,
4981,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.834165096282959,14.349018096923828,14.445127487182617,,,,,,,
4982,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.169162750244141,14.372367858886719,14.445127487182617,,,,,,,
4983,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.197052478790283,14.36264705657959,14.445127487182617,,,,,,,
4984,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.072847366333008,14.351405143737793,14.445127487182617,,,,,,,
4985,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.494311332702637,14.365619659423828,14.445127487182617,,,,,,,
4986,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.478297233581543,14.355459213256836,14.445127487182617,,,,,,,
4987,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.811886310577393,14.348794937133789,14.445127487182617,,,,,,,
4988,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.234182357788086,14.363018035888672,14.445127487182617,,,,,,,
4989,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.21334981918335,14.35280990600586,14.445127487182617,,,,,,,
4990,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.691173553466797,14.357587814331055,14.445127487182617,,,,,,,
4991,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.382776737213135,14.354504585266113,14.445127487182617,,,,,,,
4992,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.496463775634766,14.35564136505127,14.445127487182617,,,,,,,
4993,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.298523902893066,14.35366153717041,14.445127487182617,,,,,,,
4994,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.386450290679932,14.354540824890137,14.445127487182617,,,,,,,
4995,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.516819477081299,14.355844497680664,14.445127487182617,,,,,,,
4996,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.173642635345459,14.362412452697754,14.445127487182617,,,,,,,
4997,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.377633094787598,14.354453086853027,14.445127487182617,,,,,,,
4998,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.824472427368164,14.348920822143555,14.445127487182617,,,,,,,
4999,124.0,2.433257818222046,1.9718048572540283,2.432009696960449,2.107229471206665,2.259751796722412,1.6637190580368042,,0.48502597212791443,12.867773056030273,0.0,12.867773056030273,6.9899725914001465,0.8332065939903259,9.700124740600586,14.757003784179688,0.9593537449836731,0.9401897192001343,0.579443097114563,0.0,1.0,3.2030660804593936e-05,0.0,6.785597324371338,14.368532180786133,14.445127487182617,5.764033317565918,6.785597324371338,6.785597324371338,0.5963903069496155,6.785597324371338,0.0,6.785597324371338
5000,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.102240562438965,14.361699104309082,14.445127487182617,,,,,,,
5001,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.748019218444824,14.358156204223633,14.445127487182617,,,,,,,
5002,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.2171831130981445,14.362848281860352,14.445127487182617,,,,,,,
5003,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.109580039978027,14.35177230834961,14.445127487182617,,,,,,,
5004,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.6491312980651855,14.367167472839355,14.445127487182617,,,,,,,
5005,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.448827743530273,14.365164756774902,14.445127487182617,,,,,,,
5006,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.066818714141846,14.351344108581543,14.445127487182617,,,,,,,
5007,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.519004821777344,14.355866432189941,14.445127487182617,,,,,,,
5008,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.456408977508545,14.375240325927734,14.445127487182617,,,,,,,
5009,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.070490837097168,14.361381530761719,14.445127487182617,,,,,,,
5010,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.383790493011475,14.354514122009277,14.445127487182617,,,,,,,
5011,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.117173194885254,14.351847648620605,14.445127487182617,,,,,,,
5012,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.34574556350708,14.354133605957031,14.445127487182617,,,,,,,
5013,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.5649871826171875,14.366326332092285,14.445127487182617,,,,,,,
5014,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1168084144592285,14.361844062805176,14.445127487182617,,,,,,,
5015,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.538145542144775,14.366057395935059,14.445127487182617,,,,,,,
5016,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.476965427398682,14.355445861816406,14.445127487182617,,,,,,,
5017,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.161638259887695,14.362292289733887,14.445127487182617,,,,,,,
5018,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.668758392333984,14.3573637008667,14.445127487182617,,,,,,,
5019,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.6606903076171875,14.357283592224121,14.445127487182617,,,,,,,
5020,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.839765548706055,14.359073638916016,14.445127487182617,,,,,,,
5021,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.755361557006836,14.348230361938477,14.445127487182617,,,,,,,
5022,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.879963397979736,14.369476318359375,14.445127487182617,,,,,,,
5023,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.590686798095703,14.356583595275879,14.445127487182617,,,,,,,
5024,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.171708106994629,14.362393379211426,14.445127487182617,,,,,,,
5025,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.3509931564331055,14.36418628692627,14.445127487182617,,,,,,,
5026,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.470749378204346,14.35538387298584,14.445127487182617,,,,,,,
5027,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.208951473236084,14.36276626586914,14.445127487182617,,,,,,,
5028,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.936807632446289,14.360044479370117,14.445127487182617,,,,,,,
5029,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.559443950653076,14.356270790100098,14.445127487182617,,,,,,,
5030,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.527534008026123,14.355951309204102,14.445127487182617,,,,,,,
5031,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.017573833465576,14.360852241516113,14.445127487182617,,,,,,,
5032,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.074628829956055,14.361422538757324,14.445127487182617,,,,,,,
5033,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.249093532562256,14.363166809082031,14.445127487182617,,,,,,,
5034,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.364928245544434,14.354325294494629,14.445127487182617,,,,,,,
5035,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.459139823913574,14.355267524719238,14.445127487182617,,,,,,,
5036,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.212674617767334,14.352803230285645,14.445127487182617,,,,,,,
5037,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.352772235870361,14.354204177856445,14.445127487182617,,,,,,,
5038,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.889052391052246,14.359566688537598,14.445127487182617,,,,,,,
5039,125.0,2.4313833713531494,1.9705278873443604,2.4307174682617188,2.105468273162842,2.257664203643799,1.6660417318344116,,0.49069663882255554,12.861804008483887,0.0,12.861804008483887,7.005428314208984,0.8408323526382446,9.827780723571777,14.724326133728027,0.9592624306678772,0.9399400949478149,0.5786306858062744,0.0,1.0,,0.0,6.215903282165527,14.362834930419922,14.445127487182617,5.747848987579346,,,,,,
5040,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.3885064125061035,14.354561805725098,14.445127487182617,,,,,,,
5041,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.318721771240234,14.353863716125488,14.445127487182617,,,,,,,
5042,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9844770431518555,14.36052131652832,14.445127487182617,,,,,,,
5043,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.716263294219971,14.35783863067627,14.445127487182617,,,,,,,
5044,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.180584907531738,14.362482070922852,14.445127487182617,,,,,,,
5045,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.89523458480835,14.349628448486328,14.445127487182617,,,,,,,
5046,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.475302219390869,14.355429649353027,14.445127487182617,,,,,,,
5047,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.345655918121338,14.354132652282715,14.445127487182617,,,,,,,
5048,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.903902053833008,14.359715461730957,14.445127487182617,,,,,,,
5049,126.0,0.8227614164352417,0.8277634978294373,0.8354392051696777,0.885786235332489,0.8544540405273438,0.8667516708374023,,,,,,,,,,,,,0.0,1.0,3.1088657124200836e-05,0.0,5.092956066131592,14.351606369018555,14.445127487182617,,5.092956066131592,5.092956066131592,0.41528764367103577,5.092956066131592,0.0,5.092956066131592
5050,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1508564949035645,14.362184524536133,14.445127487182617,,,,,,,
5051,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.027283191680908,14.35094928741455,14.445127487182617,,,,,,,
5052,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.687649726867676,14.357552528381348,14.445127487182617,,,,,,,
5053,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.281926155090332,14.363495826721191,14.445127487182617,,,,,,,
5054,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.576413631439209,14.356440544128418,14.445127487182617,,,,,,,
5055,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.2045464515686035,14.36272144317627,14.445127487182617,,,,,,,
5056,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.969669342041016,14.360373497009277,14.445127487182617,,,,,,,
5057,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.3727240562438965,14.36440372467041,14.445127487182617,,,,,,,
5058,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.639973163604736,14.357075691223145,14.445127487182617,,,,,,,
5059,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.634882926940918,14.357025146484375,14.445127487182617,,,,,,,
5060,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.950219631195068,14.36017894744873,14.445127487182617,,,,,,,
5061,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.955289363861084,14.3602294921875,14.445127487182617,,,,,,,
5062,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.157232761383057,14.352249145507812,14.445127487182617,,,,,,,
5063,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.711974620819092,14.357795715332031,14.445127487182617,,,,,,,
5064,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.728232383728027,14.357958793640137,14.445127487182617,,,,,,,
5065,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.596375942230225,14.366640090942383,14.445127487182617,,,,,,,
5066,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1120429039001465,14.361796379089355,14.445127487182617,,,,,,,
5067,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.5969977378845215,14.356646537780762,14.445127487182617,,,,,,,
5068,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.631596088409424,14.356992721557617,14.445127487182617,,,,,,,
5069,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.6102495193481445,14.366778373718262,14.445127487182617,,,,,,,
5070,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.060077667236328,14.351277351379395,14.445127487182617,,,,,,,
5071,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.208247661590576,14.36275863647461,14.445127487182617,,,,,,,
5072,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.372170448303223,14.364398002624512,14.445127487182617,,,,,,,
5073,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.882182598114014,14.359498023986816,14.445127487182617,,,,,,,
5074,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.616864204406738,14.356844902038574,14.445127487182617,,,,,,,
5075,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.294919967651367,14.353625297546387,14.445127487182617,,,,,,,
5076,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.01864767074585,14.350862503051758,14.445127487182617,,,,,,,
5077,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.271366119384766,14.353389739990234,14.445127487182617,,,,,,,
5078,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.142392635345459,14.362100601196289,14.445127487182617,,,,,,,
5079,126.0,2.466885805130005,2.0049471855163574,2.4656763076782227,2.1398115158081055,2.2926852703094482,1.6956889629364014,,0.5000224113464355,13.065693855285645,0.0,13.065693855285645,7.081212043762207,0.8506704568862915,9.921143531799316,14.967369079589844,0.9591655135154724,0.9396226406097412,0.5919082760810852,0.0,1.0,,0.0,4.6642069816589355,14.347318649291992,14.445127487182617,5.749553203582764,,,,,,
5080,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.126547336578369,14.361942291259766,14.445127487182617,,,,,,,
5081,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.168055534362793,14.362357139587402,14.445127487182617,,,,,,,
5082,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.135135173797607,14.352027893066406,14.445127487182617,,,,,,,
5083,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.077532768249512,14.361452102661133,14.445127487182617,,,,,,,
5084,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.90024471282959,14.359679222106934,14.445127487182617,,,,,,,
5085,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.58957576751709,14.356572151184082,14.445127487182617,,,,,,,
