step,epoch,final_spec_losses_weighted/2048_spectrogram_cumsum_time,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
2483,,,6.687930583953857,,,,,,,,,,,,1.0,0.0,,0.8265807032585144,0.0,0.8265807032585144,0.0,0.03132064640522003,1.0,,,,,,,
2484,,,12.374421119689941,,,,,,,,,,,,1.0,0.0,,1.223528504371643,0.0,1.223528504371643,0.0,0.031166238710284233,1.0,,,,,,,
2485,,,10.474085807800293,,,,,,,,,,,,1.0,0.0,,0.9473782181739807,0.0,0.9473782181739807,0.0,0.03102177195250988,1.0,,,,,,,
2486,,,15.77436351776123,,,,,,,,,,,,1.0,0.0,,1.4191902875900269,0.0,1.4191902875900269,0.0,0.03100740537047386,1.0,,,,,,,
2487,,,9.281089782714844,,,,,,,,,,,,1.0,0.0,,0.6864501237869263,0.0,0.6864501237869263,0.0,0.030909860506653786,1.0,,,,,,,
2488,,,8.255729675292969,,,,,,,,,,,,1.0,0.0,,0.8664968013763428,0.0,0.8664968013763428,0.0,0.03106551244854927,1.0,,,,,,,
2489,,,5.799324035644531,,,,,,,,,,,,1.0,0.0,,1.1188029050827026,0.0,1.1188029050827026,0.0,0.031079284846782684,1.0,,,,,,,
2490,,,6.408890724182129,,,,,,,,,,,,1.0,0.0,,0.644745945930481,0.0,0.644745945930481,0.0,0.030842196196317673,1.0,,,,,,,
2491,,,6.834840774536133,,,,,,,,,,,,1.0,0.0,,0.9756482243537903,0.0,0.9756482243537903,0.0,0.03077411651611328,1.0,,,,,,,
2492,,,6.704071521759033,,,,,,,,,,,,1.0,0.0,,1.4135316610336304,0.0,1.4135316610336304,0.0,0.030923431739211082,1.0,,,,,,,
2493,,,10.207637786865234,,,,,,,,,,,,1.0,0.0,,0.8971244096755981,0.0,0.8971244096755981,0.0,0.030832571908831596,1.0,,,,,,,
2494,,,6.6955790519714355,,,,,,,,,,,,1.0,0.0,,0.69209223985672,0.0,0.69209223985672,0.0,0.030576037243008614,1.0,,,,,,,
2495,,,7.587512493133545,,,,,,,,,,,,1.0,0.0,,1.407472014427185,0.0,1.407472014427185,0.0,0.030628159642219543,1.0,,,,,,,
2496,,,6.914307594299316,,,,,,,,,,,,1.0,0.0,,0.7240481972694397,0.0,0.7240481972694397,0.0,0.030482511967420578,1.0,,,,,,,
2497,,,9.738900184631348,,,,,,,,,,,,1.0,0.0,,0.6605646014213562,0.0,0.6605646014213562,0.0,0.03023660182952881,1.0,,,,,,,
2498,,,14.727054595947266,,,,,,,,,,,,1.0,0.0,,0.8410601019859314,0.0,0.8410601019859314,0.0,0.030240727588534355,1.0,,,,,,,
2499,62.0,,7.873952865600586,,,,,,,,,,,,1.0,0.0,0.0005362682277336717,1.3681504726409912,0.0,1.3681504726409912,0.0,0.03043762594461441,1.0,,1.3681504726409912,1.3681504726409912,0.04164325073361397,0.0,1.3681504726409912,0.0
2500,,,15.256475448608398,,,,,,,,,,,,1.0,0.0,,0.9437258243560791,0.0,0.9437258243560791,0.0,0.030325230211019516,1.0,,,,,,,
2501,,,11.253029823303223,,,,,,,,,,,,1.0,0.0,,1.0189616680145264,0.0,1.0189616680145264,0.0,0.03038720041513443,1.0,,,,,,,
2502,,,19.151042938232422,,,,,,,,,,,,1.0,0.0,,0.9500123262405396,0.0,0.9500123262405396,0.0,0.030291343107819557,1.0,,,,,,,
2503,,,11.620382308959961,,,,,,,,,,,,1.0,0.0,,0.8873721957206726,0.0,0.8873721957206726,0.0,0.03042910434305668,1.0,,,,,,,
2504,,,10.435893058776855,,,,,,,,,,,,1.0,0.0,,1.0526374578475952,0.0,1.0526374578475952,0.0,0.03059486299753189,1.0,,,,,,,
2505,,,6.471639156341553,,,,,,,,,,,,1.0,0.0,,1.1017919778823853,0.0,1.1017919778823853,0.0,0.030958982184529305,1.0,,,,,,,
2506,,,7.918050765991211,,,,,,,,,,,,1.0,0.0,,0.7282142639160156,0.0,0.7282142639160156,0.0,0.03086192160844803,1.0,,,,,,,
2507,,,7.691130638122559,,,,,,,,,,,,1.0,0.0,,0.9196092486381531,0.0,0.9196092486381531,0.0,0.030697086825966835,1.0,,,,,,,
2508,,,7.218652725219727,,,,,,,,,,,,1.0,0.0,,1.2105672359466553,0.0,1.2105672359466553,0.0,0.030665436759591103,1.0,,,,,,,
2509,,,13.024099349975586,,,,,,,,,,,,1.0,0.0,,0.8686113953590393,0.0,0.8686113953590393,0.0,0.030879875645041466,1.0,,,,,,,
2510,,,7.50633430480957,,,,,,,,,,,,1.0,0.0,,0.6685397624969482,0.0,0.6685397624969482,0.0,0.03064461052417755,1.0,,,,,,,
2511,,,9.672964096069336,,,,,,,,,,,,1.0,0.0,,1.0318430662155151,0.0,1.0318430662155151,0.0,0.03069342114031315,1.0,,,,,,,
2512,,,6.847977161407471,,,,,,,,,,,,1.0,0.0,,0.8240489363670349,0.0,0.8240489363670349,0.0,0.030823903158307076,1.0,,,,,,,
2513,,,9.764023780822754,,,,,,,,,,,,1.0,0.0,,0.9422009587287903,0.0,0.9422009587287903,0.0,0.03150312602519989,1.0,,,,,,,
2514,,,14.626703262329102,,,,,,,,,,,,1.0,0.0,,1.502559781074524,0.0,1.502559781074524,0.0,0.032187506556510925,1.0,,,,,,,
2515,,,7.992694854736328,,,,,,,,,,,,1.0,0.0,,1.4124449491500854,0.0,1.4124449491500854,0.0,0.03256978467106819,1.0,,,,,,,
2516,,,15.114609718322754,,,,,,,,,,,,1.0,0.0,,1.2411541938781738,0.0,1.2411541938781738,0.0,0.03269036486744881,1.0,,,,,,,
2517,,,10.766021728515625,,,,,,,,,,,,1.0,0.0,,0.8546364903450012,0.0,0.8546364903450012,0.0,0.03274892270565033,1.0,,,,,,,
2518,,,18.856876373291016,,,,,,,,,,,,1.0,0.0,,1.094538688659668,0.0,1.094538688659668,0.0,0.03284117951989174,1.0,,,,,,,
2519,62.0,5496.90966796875,11.716026306152344,0.08546340465545654,5496.90966796875,2.5899651050567627,0.0,3.746367931365967,0.3669116199016571,8.589664459228516,15.39570426940918,0.10706274956464767,0.6611027121543884,0.9818430542945862,1.0,0.0,,1.4701851606369019,0.0,1.4701851606369019,0.0,0.03299789875745773,1.0,1.0356688499450684,,,,,,
2520,,,10.587594032287598,,,,,,,,,,,,1.0,0.0,,0.8600823283195496,0.0,0.8600823283195496,0.0,0.03285892680287361,1.0,,,,,,,
2521,,,6.2468390464782715,,,,,,,,,,,,1.0,0.0,,0.8501371145248413,0.0,0.8501371145248413,0.0,0.03312906622886658,1.0,,,,,,,
2522,,,7.996836185455322,,,,,,,,,,,,1.0,0.0,,0.8703842759132385,0.0,0.8703842759132385,0.0,0.03316338732838631,1.0,,,,,,,
2523,,,7.456823825836182,,,,,,,,,,,,1.0,0.0,,1.1405587196350098,0.0,1.1405587196350098,0.0,0.033288899809122086,1.0,,,,,,,
2524,,,7.094322681427002,,,,,,,,,,,,1.0,0.0,,0.9162716865539551,0.0,0.9162716865539551,0.0,0.03332335501909256,1.0,,,,,,,
2525,,,13.011357307434082,,,,,,,,,,,,1.0,0.0,,0.894390881061554,0.0,0.894390881061554,0.0,0.0333535261452198,1.0,,,,,,,
2526,,,7.380823612213135,,,,,,,,,,,,1.0,0.0,,0.7317602634429932,0.0,0.7317602634429932,0.0,0.033267438411712646,1.0,,,,,,,
2527,,,9.807327270507812,,,,,,,,,,,,1.0,0.0,,1.0233752727508545,0.0,1.0233752727508545,0.0,0.03321955353021622,1.0,,,,,,,
2528,,,5.802657127380371,,,,,,,,,,,,1.0,0.0,,0.9977620840072632,0.0,0.9977620840072632,0.0,0.03327952325344086,1.0,,,,,,,
2529,,,7.773257255554199,,,,,,,,,,,,1.0,0.0,,0.9260849952697754,0.0,0.9260849952697754,0.0,0.0333738848567009,1.0,,,,,,,
2530,,,12.334246635437012,,,,,,,,,,,,1.0,0.0,,1.0496039390563965,0.0,1.0496039390563965,0.0,0.033570267260074615,1.0,,,,,,,
2531,,,6.476007461547852,,,,,,,,,,,,1.0,0.0,,1.0208492279052734,0.0,1.0208492279052734,0.0,0.03396535664796829,1.0,,,,,,,
2532,,,12.600284576416016,,,,,,,,,,,,1.0,0.0,,1.0807536840438843,0.0,1.0807536840438843,0.0,0.034107550978660583,1.0,,,,,,,
2533,,,10.712116241455078,,,,,,,,,,,,1.0,0.0,,0.8492815494537354,0.0,0.8492815494537354,0.0,0.033889539539813995,1.0,,,,,,,
2534,,,15.96300220489502,,,,,,,,,,,,1.0,0.0,,0.8385342955589294,0.0,0.8385342955589294,0.0,0.034122489392757416,1.0,,,,,,,
2535,,,9.489778518676758,,,,,,,,,,,,1.0,0.0,,0.8398076295852661,0.0,0.8398076295852661,0.0,0.03420174866914749,1.0,,,,,,,
2536,,,8.464776992797852,,,,,,,,,,,,1.0,0.0,,1.1043667793273926,0.0,1.1043667793273926,0.0,0.034365762025117874,1.0,,,,,,,
2537,,,5.552074432373047,,,,,,,,,,,,1.0,0.0,,1.5366250276565552,0.0,1.5366250276565552,0.0,0.03449647128582001,1.0,,,,,,,
2538,,,6.354276657104492,,,,,,,,,,,,1.0,0.0,,0.7701761722564697,0.0,0.7701761722564697,0.0,0.03445886820554733,1.0,,,,,,,
2539,,,6.654515743255615,,,,,,,,,,,,1.0,0.0,,0.8425455093383789,0.0,0.8425455093383789,0.0,0.03431714326143265,1.0,,,,,,,
2540,,,6.701135635375977,,,,,,,,,,,,1.0,0.0,,0.8679796457290649,0.0,0.8679796457290649,0.0,0.03425722196698189,1.0,,,,,,,
2541,,,10.451641082763672,,,,,,,,,,,,1.0,0.0,,0.9817668199539185,0.0,0.9817668199539185,0.0,0.03431292250752449,1.0,,,,,,,
2542,,,6.7280964851379395,,,,,,,,,,,,1.0,0.0,,0.633716344833374,0.0,0.633716344833374,0.0,0.03412286192178726,1.0,,,,,,,
2543,,,7.630490303039551,,,,,,,,,,,,1.0,0.0,,0.9353240728378296,0.0,0.9353240728378296,0.0,0.033997658640146255,1.0,,,,,,,
2544,,,5.463345527648926,,,,,,,,,,,,1.0,0.0,,1.0667797327041626,0.0,1.0667797327041626,0.0,0.03411375731229782,1.0,,,,,,,
2545,,,6.55659294128418,,,,,,,,,,,,1.0,0.0,,1.0753509998321533,0.0,1.0753509998321533,0.0,0.034173548221588135,1.0,,,,,,,
2546,,,10.54297924041748,,,,,,,,,,,,1.0,0.0,,0.7082468271255493,0.0,0.7082468271255493,0.0,0.03398936986923218,1.0,,,,,,,
2547,,,5.541931629180908,,,,,,,,,,,,1.0,0.0,,0.9315956830978394,0.0,0.9315956830978394,0.0,0.03388209268450737,1.0,,,,,,,
2548,,,11.05748176574707,,,,,,,,,,,,1.0,0.0,,0.7190294861793518,0.0,0.7190294861793518,0.0,0.0335891991853714,1.0,,,,,,,
2549,63.0,,11.035735130310059,,,,,,,,,,,,1.0,0.0,0.0005309055559337139,1.1424407958984375,0.0,1.1424407958984375,0.0,0.033469632267951965,1.0,,1.1424407958984375,1.1424407958984375,0.0382370725274086,0.0,1.1424407958984375,0.0
2550,,,14.201600074768066,,,,,,,,,,,,1.0,0.0,,0.7656238675117493,0.0,0.7656238675117493,0.0,0.03342863544821739,1.0,,,,,,,
2551,,,7.961239337921143,,,,,,,,,,,,1.0,0.0,,1.0413939952850342,0.0,1.0413939952850342,0.0,0.03327024355530739,1.0,,,,,,,
2552,,,7.081155776977539,,,,,,,,,,,,1.0,0.0,,0.908136785030365,0.0,0.908136785030365,0.0,0.03317302092909813,1.0,,,,,,,
2553,,,5.23704195022583,,,,,,,,,,,,1.0,0.0,,0.8735383152961731,0.0,0.8735383152961731,0.0,0.03305651992559433,1.0,,,,,,,
2554,,,5.1840386390686035,,,,,,,,,,,,1.0,0.0,,0.7408339381217957,0.0,0.7408339381217957,0.0,0.03323053568601608,1.0,,,,,,,
2555,,,6.503017902374268,,,,,,,,,,,,1.0,0.0,,0.7466894388198853,0.0,0.7466894388198853,0.0,0.03338546305894852,1.0,,,,,,,
2556,,,6.91572380065918,,,,,,,,,,,,1.0,0.0,,0.9220895767211914,0.0,0.9220895767211914,0.0,0.033122431486845016,1.0,,,,,,,
2557,,,8.952853202819824,,,,,,,,,,,,1.0,0.0,,1.0258288383483887,0.0,1.0258288383483887,0.0,0.03311322629451752,1.0,,,,,,,
2558,,,7.131973743438721,,,,,,,,,,,,1.0,0.0,,0.7769249081611633,0.0,0.7769249081611633,0.0,0.032849106937646866,1.0,,,,,,,
2559,63.0,5406.966796875,6.34449577331543,0.08236715942621231,5406.966796875,2.5129642486572266,0.0,3.849043130874634,0.37773430347442627,8.764619827270508,15.699291229248047,0.09248676151037216,0.6525962352752686,1.252073884010315,1.0,0.0,,0.7818962931632996,0.0,0.7818962931632996,0.0,0.03277689591050148,1.0,0.9964484572410583,,,,,,
2560,,,6.777799606323242,,,,,,,,,,,,1.0,0.0,,0.6882029175758362,0.0,0.6882029175758362,0.0,0.03265884891152382,1.0,,,,,,,
2561,,,6.14276647567749,,,,,,,,,,,,1.0,0.0,,1.1200677156448364,0.0,1.1200677156448364,0.0,0.03269262984395027,1.0,,,,,,,
2562,,,10.08436107635498,,,,,,,,,,,,1.0,0.0,,1.1677011251449585,0.0,1.1677011251449585,0.0,0.0329066701233387,1.0,,,,,,,
2563,,,6.594973564147949,,,,,,,,,,,,1.0,0.0,,0.8214021921157837,0.0,0.8214021921157837,0.0,0.032904524356126785,1.0,,,,,,,
2564,,,9.909409523010254,,,,,,,,,,,,1.0,0.0,,0.9337225556373596,0.0,0.9337225556373596,0.0,0.03283192589879036,1.0,,,,,,,
2565,,,13.443869590759277,,,,,,,,,,,,1.0,0.0,,1.00259530544281,0.0,1.00259530544281,0.0,0.03282209485769272,1.0,,,,,,,
2566,,,13.224662780761719,,,,,,,,,,,,1.0,0.0,,0.9096887707710266,0.0,0.9096887707710266,0.0,0.03268474340438843,1.0,,,,,,,
2567,,,7.441675186157227,,,,,,,,,,,,1.0,0.0,,1.2062931060791016,0.0,1.2062931060791016,0.0,0.03277519345283508,1.0,,,,,,,
2568,,,6.884634971618652,,,,,,,,,,,,1.0,0.0,,1.289912223815918,0.0,1.289912223815918,0.0,0.03272893279790878,1.0,,,,,,,
2569,,,6.692030906677246,,,,,,,,,,,,1.0,0.0,,0.9023098945617676,0.0,0.9023098945617676,0.0,0.0326443575322628,1.0,,,,,,,
2570,,,4.958306789398193,,,,,,,,,,,,1.0,0.0,,0.8044308423995972,0.0,0.8044308423995972,0.0,0.03286195546388626,1.0,,,,,,,
2571,,,8.066442489624023,,,,,,,,,,,,1.0,0.0,,1.0043377876281738,0.0,1.0043377876281738,0.0,0.033107589930295944,1.0,,,,,,,
2572,,,9.023386001586914,,,,,,,,,,,,1.0,0.0,,1.1946072578430176,0.0,1.1946072578430176,0.0,0.0332329235970974,1.0,,,,,,,
2573,,,7.993526935577393,,,,,,,,,,,,1.0,0.0,,0.9945662021636963,0.0,0.9945662021636963,0.0,0.03321694955229759,1.0,,,,,,,
2574,,,9.084311485290527,,,,,,,,,,,,1.0,0.0,,0.8490513563156128,0.0,0.8490513563156128,0.0,0.03329421207308769,1.0,,,,,,,
2575,,,5.623767852783203,,,,,,,,,,,,1.0,0.0,,0.7470172643661499,0.0,0.7470172643661499,0.0,0.03312617540359497,1.0,,,,,,,
2576,,,6.396343231201172,,,,,,,,,,,,1.0,0.0,,1.1897515058517456,0.0,1.1897515058517456,0.0,0.03310104459524155,1.0,,,,,,,
2577,,,6.034395694732666,,,,,,,,,,,,1.0,0.0,,0.675622820854187,0.0,0.675622820854187,0.0,0.03289836272597313,1.0,,,,,,,
2578,,,9.623442649841309,,,,,,,,,,,,1.0,0.0,,0.8299339413642883,0.0,0.8299339413642883,0.0,0.03298512101173401,1.0,,,,,,,
2579,,,6.222585201263428,,,,,,,,,,,,1.0,0.0,,0.8710989952087402,0.0,0.8710989952087402,0.0,0.033050309866666794,1.0,,,,,,,
2580,,,9.953350067138672,,,,,,,,,,,,1.0,0.0,,0.9120919704437256,0.0,0.9120919704437256,0.0,0.03297779709100723,1.0,,,,,,,
2581,,,12.749046325683594,,,,,,,,,,,,1.0,0.0,,0.7851755023002625,0.0,0.7851755023002625,0.0,0.0326138399541378,1.0,,,,,,,
2582,,,13.534002304077148,,,,,,,,,,,,1.0,0.0,,1.5080771446228027,0.0,1.5080771446228027,0.0,0.03271131590008736,1.0,,,,,,,
2583,,,7.259541988372803,,,,,,,,,,,,1.0,0.0,,1.9424700736999512,0.0,1.9424700736999512,0.0,0.03317319229245186,1.0,,,,,,,
2584,,,6.627514839172363,,,,,,,,,,,,1.0,0.0,,1.3830822706222534,0.0,1.3830822706222534,0.0,0.03327810391783714,1.0,,,,,,,
2585,,,6.383031368255615,,,,,,,,,,,,1.0,0.0,,1.0382699966430664,0.0,1.0382699966430664,0.0,0.03306151553988457,1.0,,,,,,,
2586,,,4.822021007537842,,,,,,,,,,,,1.0,0.0,,1.1318905353546143,0.0,1.1318905353546143,0.0,0.033041734248399734,1.0,,,,,,,
2587,,,7.4614434242248535,,,,,,,,,,,,1.0,0.0,,0.9302905797958374,0.0,0.9302905797958374,0.0,0.033100374042987823,1.0,,,,,,,
2588,,,8.367340087890625,,,,,,,,,,,,1.0,0.0,,1.377934455871582,0.0,1.377934455871582,0.0,0.033029112964868546,1.0,,,,,,,
2589,,,8.09582233428955,,,,,,,,,,,,1.0,0.0,,0.835448682308197,0.0,0.835448682308197,0.0,0.03308518975973129,1.0,,,,,,,
2590,,,8.515774726867676,,,,,,,,,,,,1.0,0.0,,0.9245529174804688,0.0,0.9245529174804688,0.0,0.03313567861914635,1.0,,,,,,,
2591,,,5.338991165161133,,,,,,,,,,,,1.0,0.0,,0.7930198311805725,0.0,0.7930198311805725,0.0,0.03322065994143486,1.0,,,,,,,
2592,,,7.2986273765563965,,,,,,,,,,,,1.0,0.0,,0.8206443786621094,0.0,0.8206443786621094,0.0,0.0331207774579525,1.0,,,,,,,
2593,,,6.682534694671631,,,,,,,,,,,,1.0,0.0,,1.1740376949310303,0.0,1.1740376949310303,0.0,0.032985445111989975,1.0,,,,,,,
2594,,,10.568024635314941,,,,,,,,,,,,1.0,0.0,,0.782232940196991,0.0,0.782232940196991,0.0,0.03281854838132858,1.0,,,,,,,
2595,,,7.0380377769470215,,,,,,,,,,,,1.0,0.0,,0.9962061643600464,0.0,0.9962061643600464,0.0,0.03280717879533768,1.0,,,,,,,
2596,,,11.090890884399414,,,,,,,,,,,,1.0,0.0,,1.436850905418396,0.0,1.436850905418396,0.0,0.03274738788604736,1.0,,,,,,,
2597,,,14.248579978942871,,,,,,,,,,,,1.0,0.0,,1.2129966020584106,0.0,1.2129966020584106,0.0,0.0327560156583786,1.0,,,,,,,
2598,,,14.848596572875977,,,,,,,,,,,,1.0,0.0,,0.9299960732460022,0.0,0.9299960732460022,0.0,0.03261366859078407,1.0,,,,,,,
2599,64.0,5005.61767578125,8.231091499328613,0.08892852067947388,5005.61767578125,2.7240514755249023,0.0,3.8935177326202393,0.3800663650035858,8.933290481567383,15.734472274780273,0.11097723245620728,0.6580405831336975,1.1895856857299805,1.0,0.0,0.0005255964933894575,1.0970947742462158,0.0,1.0970947742462158,0.0,0.032645683735609055,1.0,0.9966675043106079,1.0970947742462158,1.0970947742462158,0.03581541031599045,0.0,1.0970947742462158,0.0
2600,,,7.306956768035889,,,,,,,,,,,,1.0,0.0,,1.4195303916931152,0.0,1.4195303916931152,0.0,0.032777875661849976,1.0,,,,,,,
2601,,,7.089078903198242,,,,,,,,,,,,1.0,0.0,,0.9171908497810364,0.0,0.9171908497810364,0.0,0.03257697820663452,1.0,,,,,,,
2602,,,5.442302227020264,,,,,,,,,,,,1.0,0.0,,1.086317777633667,0.0,1.086317777633667,0.0,0.032717060297727585,1.0,,,,,,,
2603,,,8.494869232177734,,,,,,,,,,,,1.0,0.0,,1.2705330848693848,0.0,1.2705330848693848,0.0,0.03270135819911957,1.0,,,,,,,
2604,,,9.384921073913574,,,,,,,,,,,,1.0,0.0,,1.0264571905136108,0.0,1.0264571905136108,0.0,0.032632146030664444,1.0,,,,,,,
2605,,,8.890673637390137,,,,,,,,,,,,1.0,0.0,,0.7353929877281189,0.0,0.7353929877281189,0.0,0.0324072390794754,1.0,,,,,,,
2606,,,9.48681354522705,,,,,,,,,,,,1.0,0.0,,1.1843641996383667,0.0,1.1843641996383667,0.0,0.03270799666643143,1.0,,,,,,,
2607,,,6.018514156341553,,,,,,,,,,,,1.0,0.0,,0.7856931686401367,0.0,0.7856931686401367,0.0,0.03259565681219101,1.0,,,,,,,
2608,,,7.5415568351745605,,,,,,,,,,,,1.0,0.0,,1.021826148033142,0.0,1.021826148033142,0.0,0.03252023831009865,1.0,,,,,,,
2609,,,8.328803062438965,,,,,,,,,,,,1.0,0.0,,1.2875632047653198,0.0,1.2875632047653198,0.0,0.0324270986020565,1.0,,,,,,,
2610,,,13.397499084472656,,,,,,,,,,,,1.0,0.0,,1.1169698238372803,0.0,1.1169698238372803,0.0,0.0324811115860939,1.0,,,,,,,
2611,,,7.714734077453613,,,,,,,,,,,,1.0,0.0,,0.875710666179657,0.0,0.875710666179657,0.0,0.03252770006656647,1.0,,,,,,,
2612,,,13.373794555664062,,,,,,,,,,,,1.0,0.0,,1.7237672805786133,0.0,1.7237672805786133,0.0,0.03265730291604996,1.0,,,,,,,
2613,,,14.737070083618164,,,,,,,,,,,,1.0,0.0,,0.7164631485939026,0.0,0.7164631485939026,0.0,0.03267046436667442,1.0,,,,,,,
2614,,,17.55988311767578,,,,,,,,,,,,1.0,0.0,,0.8079433441162109,0.0,0.8079433441162109,0.0,0.03248327225446701,1.0,,,,,,,
2615,,,10.25267219543457,,,,,,,,,,,,1.0,0.0,,0.721103310585022,0.0,0.721103310585022,0.0,0.03232034295797348,1.0,,,,,,,
2616,,,8.891702651977539,,,,,,,,,,,,1.0,0.0,,1.136824369430542,0.0,1.136824369430542,0.0,0.03230355307459831,1.0,,,,,,,
2617,,,7.3538689613342285,,,,,,,,,,,,1.0,0.0,,0.7728741765022278,0.0,0.7728741765022278,0.0,0.03231492266058922,1.0,,,,,,,
2618,,,6.653401851654053,,,,,,,,,,,,1.0,0.0,,0.7482312321662903,0.0,0.7482312321662903,0.0,0.03216513618826866,1.0,,,,,,,
2619,,,8.79140853881836,,,,,,,,,,,,1.0,0.0,,1.0159755945205688,0.0,1.0159755945205688,0.0,0.032329779118299484,1.0,,,,,,,
2620,,,9.766985893249512,,,,,,,,,,,,1.0,0.0,,1.1444493532180786,0.0,1.1444493532180786,0.0,0.03280770033597946,1.0,,,,,,,
2621,,,10.95822525024414,,,,,,,,,,,,1.0,0.0,,1.004460334777832,0.0,1.004460334777832,0.0,0.032732993364334106,1.0,,,,,,,
2622,,,9.461847305297852,,,,,,,,,,,,1.0,0.0,,1.0842069387435913,0.0,1.0842069387435913,0.0,0.032663434743881226,1.0,,,,,,,
2623,,,7.670689582824707,,,,,,,,,,,,1.0,0.0,,0.975777268409729,0.0,0.975777268409729,0.0,0.03258691355586052,1.0,,,,,,,
2624,,,7.279871940612793,,,,,,,,,,,,1.0,0.0,,0.9149217009544373,0.0,0.9149217009544373,0.0,0.03269378840923309,1.0,,,,,,,
2625,,,8.85219955444336,,,,,,,,,,,,1.0,0.0,,1.3343086242675781,0.0,1.3343086242675781,0.0,0.03297465667128563,1.0,,,,,,,
2626,,,14.431410789489746,,,,,,,,,,,,1.0,0.0,,0.9394662380218506,0.0,0.9394662380218506,0.0,0.03298414871096611,1.0,,,,,,,
2627,,,7.65679931640625,,,,,,,,,,,,1.0,0.0,,0.9073854684829712,0.0,0.9073854684829712,0.0,0.03292977437376976,1.0,,,,,,,
2628,,,14.812789916992188,,,,,,,,,,,,1.0,0.0,,1.6378823518753052,0.0,1.6378823518753052,0.0,0.033020976930856705,1.0,,,,,,,
2629,,,14.681934356689453,,,,,,,,,,,,1.0,0.0,,0.8585448265075684,0.0,0.8585448265075684,0.0,0.033201415091753006,1.0,,,,,,,
2630,,,18.743953704833984,,,,,,,,,,,,1.0,0.0,,1.2385361194610596,0.0,1.2385361194610596,0.0,0.03321719914674759,1.0,,,,,,,
2631,,,10.959320068359375,,,,,,,,,,,,1.0,0.0,,0.8830976486206055,0.0,0.8830976486206055,0.0,0.03317230939865112,1.0,,,,,,,
2632,,,9.514997482299805,,,,,,,,,,,,1.0,0.0,,0.7572934627532959,0.0,0.7572934627532959,0.0,0.0329718291759491,1.0,,,,,,,
2633,,,6.881584167480469,,,,,,,,,,,,1.0,0.0,,1.0927225351333618,0.0,1.0927225351333618,0.0,0.03283948451280594,1.0,,,,,,,
2634,,,7.116745948791504,,,,,,,,,,,,1.0,0.0,,0.8326756358146667,0.0,0.8326756358146667,0.0,0.03261416777968407,1.0,,,,,,,
2635,,,8.561017036437988,,,,,,,,,,,,1.0,0.0,,0.7771220207214355,0.0,0.7771220207214355,0.0,0.03258610889315605,1.0,,,,,,,
2636,,,9.57333755493164,,,,,,,,,,,,1.0,0.0,,1.0544052124023438,0.0,1.0544052124023438,0.0,0.032676827162504196,1.0,,,,,,,
2637,,,12.118200302124023,,,,,,,,,,,,1.0,0.0,,1.6493016481399536,0.0,1.6493016481399536,0.0,0.03288699686527252,1.0,,,,,,,
2638,,,9.125574111938477,,,,,,,,,,,,1.0,0.0,,0.8097933530807495,0.0,0.8097933530807495,0.0,0.032582998275756836,1.0,,,,,,,
2639,65.0,5314.7978515625,8.6669340133667,0.11197324097156525,5314.7978515625,3.431450128555298,0.0,4.083077430725098,0.40235406160354614,9.371796607971191,16.321033477783203,0.0809614360332489,0.6433959007263184,1.3747910261154175,1.0,0.0,,1.1470154523849487,0.0,1.1470154523849487,0.0,0.03263145685195923,1.0,0.9987615346908569,,,,,,
2640,,,6.463335990905762,,,,,,,,,,,,1.0,0.0,,0.9970861077308655,0.0,0.9970861077308655,0.0,0.03260072320699692,1.0,,,,,,,
2641,,,9.599891662597656,,,,,,,,,,,,1.0,0.0,,1.5112446546554565,0.0,1.5112446546554565,0.0,0.032851506024599075,1.0,,,,,,,
2642,,,14.170722007751465,,,,,,,,,,,,1.0,0.0,,0.9154002666473389,0.0,0.9154002666473389,0.0,0.03289511054754257,1.0,,,,,,,
2643,,,7.443519592285156,,,,,,,,,,,,1.0,0.0,,0.7262343764305115,0.0,0.7262343764305115,0.0,0.03270023688673973,1.0,,,,,,,
2644,,,15.09448528289795,,,,,,,,,,,,1.0,0.0,,0.8736687302589417,0.0,0.8736687302589417,0.0,0.03265257179737091,1.0,,,,,,,
2645,,,10.439044952392578,,,,,,,,,,,,1.0,0.0,,0.9569702744483948,0.0,0.9569702744483948,0.0,0.03291245549917221,1.0,,,,,,,
2646,,,18.879901885986328,,,,,,,,,,,,1.0,0.0,,0.7218812108039856,0.0,0.7218812108039856,0.0,0.03264179080724716,1.0,,,,,,,
