step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag,final_spec_losses_weighted/1024_spectrogram_mag,final_spec_losses_weighted/128_spectrogram_logmag,final_spec_losses_weighted/128_spectrogram_mag,final_spec_losses_weighted/2048_spectrogram_logmag,final_spec_losses_weighted/2048_spectrogram_mag,final_spec_losses_weighted/256_spectrogram_logmag,final_spec_losses_weighted/256_spectrogram_mag,final_spec_losses_weighted/512_spectrogram_logmag,final_spec_losses_weighted/512_spectrogram_mag,final_spec_losses_weighted/64_spectrogram_logmag,final_spec_losses_weighted/64_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
966,,,,,,,,,,,,,,1.3731603622436523,,,,,,,,,,,,1.0,0.0,,0.9820719957351685,0.0,0.9820719957351685,0.0,0.03029008023440838,1.0,,,,,,,
967,,,,,,,,,,,,,,1.220152497291565,,,,,,,,,,,,1.0,0.0,,1.083812952041626,0.0,1.083812952041626,0.0,0.0305035337805748,1.0,,,,,,,
968,,,,,,,,,,,,,,1.2760658264160156,,,,,,,,,,,,1.0,0.0,,0.8966687917709351,0.0,0.8966687917709351,0.0,0.030462615191936493,1.0,,,,,,,
969,,,,,,,,,,,,,,1.0821577310562134,,,,,,,,,,,,1.0,0.0,,1.1741012334823608,0.0,1.1741012334823608,0.0,0.030146852135658264,1.0,,,,,,,
970,,,,,,,,,,,,,,1.2827130556106567,,,,,,,,,,,,1.0,0.0,,0.6803446412086487,0.0,0.6803446412086487,0.0,0.030019398778676987,1.0,,,,,,,
971,,,,,,,,,,,,,,1.2622472047805786,,,,,,,,,,,,1.0,0.0,,0.8493632674217224,0.0,0.8493632674217224,0.0,0.0300532765686512,1.0,,,,,,,
972,,,,,,,,,,,,,,1.1919500827789307,,,,,,,,,,,,1.0,0.0,,0.7408560514450073,0.0,0.7408560514450073,0.0,0.029860110953450203,1.0,,,,,,,
973,,,,,,,,,,,,,,1.1904137134552002,,,,,,,,,,,,1.0,0.0,,1.6110888719558716,0.0,1.6110888719558716,0.0,0.030544038861989975,1.0,,,,,,,
974,,,,,,,,,,,,,,1.1922798156738281,,,,,,,,,,,,1.0,0.0,,0.7236179709434509,0.0,0.7236179709434509,0.0,0.03024943917989731,1.0,,,,,,,
975,,,,,,,,,,,,,,1.3112623691558838,,,,,,,,,,,,1.0,0.0,,0.6779786944389343,0.0,0.6779786944389343,0.0,0.03008880838751793,1.0,,,,,,,
976,,,,,,,,,,,,,,1.3277544975280762,,,,,,,,,,,,1.0,0.0,,0.9857129454612732,0.0,0.9857129454612732,0.0,0.029759477823972702,1.0,,,,,,,
977,,,,,,,,,,,,,,1.3455809354782104,,,,,,,,,,,,1.0,0.0,,1.5663418769836426,0.0,1.5663418769836426,0.0,0.0295699555426836,1.0,,,,,,,
978,,,,,,,,,,,,,,1.2566444873809814,,,,,,,,,,,,1.0,0.0,,0.707135021686554,0.0,0.707135021686554,0.0,0.029263297095894814,1.0,,,,,,,
979,,,,,,,,,,,,,,1.2406753301620483,,,,,,,,,,,,1.0,0.0,,0.5435119271278381,0.0,0.5435119271278381,0.0,0.029030773788690567,1.0,,,,,,,
980,,,,,,,,,,,,,,1.278377652168274,,,,,,,,,,,,1.0,0.0,,0.54350346326828,0.0,0.54350346326828,0.0,0.028938401490449905,1.0,,,,,,,
981,,,,,,,,,,,,,,1.1029466390609741,,,,,,,,,,,,1.0,0.0,,0.9922114610671997,0.0,0.9922114610671997,0.0,0.028766022995114326,1.0,,,,,,,
982,,,,,,,,,,,,,,1.4118813276290894,,,,,,,,,,,,1.0,0.0,,1.1259586811065674,0.0,1.1259586811065674,0.0,0.028646549209952354,1.0,,,,,,,
983,,,,,,,,,,,,,,1.25455641746521,,,,,,,,,,,,1.0,0.0,,0.8689666986465454,0.0,0.8689666986465454,0.0,0.028653360903263092,1.0,,,,,,,
984,,,,,,,,,,,,,,1.31206476688385,,,,,,,,,,,,1.0,0.0,,0.7447517514228821,0.0,0.7447517514228821,0.0,0.028705742210149765,1.0,,,,,,,
985,,,,,,,,,,,,,,1.1126335859298706,,,,,,,,,,,,1.0,0.0,,0.707063615322113,0.0,0.707063615322113,0.0,0.028421666473150253,1.0,,,,,,,
986,,,,,,,,,,,,,,1.318933367729187,,,,,,,,,,,,1.0,0.0,,0.6819191575050354,0.0,0.6819191575050354,0.0,0.02835076116025448,1.0,,,,,,,
987,,,,,,,,,,,,,,1.297891616821289,,,,,,,,,,,,1.0,0.0,,1.7177999019622803,0.0,1.7177999019622803,0.0,0.0283892210572958,1.0,,,,,,,
988,,,,,,,,,,,,,,1.2256414890289307,,,,,,,,,,,,1.0,0.0,,1.0761704444885254,0.0,1.0761704444885254,0.0,0.028288885951042175,1.0,,,,,,,
989,,,,,,,,,,,,,,1.2239649295806885,,,,,,,,,,,,1.0,0.0,,1.2168161869049072,0.0,1.2168161869049072,0.0,0.02831144817173481,1.0,,,,,,,
990,,,,,,,,,,,,,,1.2259562015533447,,,,,,,,,,,,1.0,0.0,,1.249247431755066,0.0,1.249247431755066,0.0,0.02819550782442093,1.0,,,,,,,
991,,,,,,,,,,,,,,1.3482462167739868,,,,,,,,,,,,1.0,0.0,,1.3157624006271362,0.0,1.3157624006271362,0.0,0.028254490345716476,1.0,,,,,,,
992,,,,,,,,,,,,,,1.3643341064453125,,,,,,,,,,,,1.0,0.0,,1.280806541442871,0.0,1.280806541442871,0.0,0.02829025499522686,1.0,,,,,,,
993,,,,,,,,,,,,,,1.3827760219573975,,,,,,,,,,,,1.0,0.0,,1.207126259803772,0.0,1.207126259803772,0.0,0.028140028938651085,1.0,,,,,,,
994,,,,,,,,,,,,,,1.2913340330123901,,,,,,,,,,,,1.0,0.0,,0.7252655029296875,0.0,0.7252655029296875,0.0,0.027824213728308678,1.0,,,,,,,
995,,,,,,,,,,,,,,1.2749203443527222,,,,,,,,,,,,1.0,0.0,,0.9668998718261719,0.0,0.9668998718261719,0.0,0.02785227634012699,1.0,,,,,,,
996,,,,,,,,,,,,,,1.3136188983917236,,,,,,,,,,,,1.0,0.0,,0.7700732946395874,0.0,0.7700732946395874,0.0,0.02793934941291809,1.0,,,,,,,
997,,,,,,,,,,,,,,1.1333881616592407,,,,,,,,,,,,1.0,0.0,,0.6645774841308594,0.0,0.6645774841308594,0.0,0.027811557054519653,1.0,,,,,,,
998,,,,,,,,,,,,,,1.4509185552597046,,,,,,,,,,,,1.0,0.0,,1.1930789947509766,0.0,1.1930789947509766,0.0,0.02778996340930462,1.0,,,,,,,
999,24.0,0.3393058776855469,19.668865203857422,0.14375586807727814,1.9654992818832397,0.4357273578643799,52.58504104614258,0.1621331423521042,3.5559651851654053,0.23398122191429138,7.961416721343994,0.22389961779117584,1.847951054573059,1.2891820669174194,0.11206114292144775,89.12352752685547,4.024171829223633,0.0,3.696742534637451,0.3600337505340576,7.108987331390381,16.114322662353516,0.1282617300748825,0.9227075576782227,0.9103903770446777,1.0,0.0,0.0007856781594455242,1.202780842781067,0.0,1.202780842781067,0.0,0.02784700319170952,1.0,0.9751440286636353,1.202780842781067,1.202780842781067,0.03349384292960167,0.0,1.202780842781067,0.0
1000,,,,,,,,,,,,,,1.348288655281067,,,,,,,,,,,,1.0,0.0,,0.0005456894286908209,0.0,0.0005456894286908209,0.6722108125686646,59.708980560302734,59.90534210205078,,,,,,,
1001,,,,,,,,,,,,,,1.1433509588241577,,,,,,,,,,,,1.0,0.0,,0.0004614908539224416,0.0,0.0004614908539224416,0.8575090765953064,59.819984436035156,59.90534210205078,,,,,,,
1002,,,,,,,,,,,,,,1.3553988933563232,,,,,,,,,,,,1.0,0.0,,0.0008019341039471328,0.0,0.0008019341039471328,1.2173324823379517,60.03553771972656,59.90534210205078,,,,,,,
1003,,,,,,,,,,,,,,1.333693504333496,,,,,,,,,,,,1.0,0.0,,0.0005700940382666886,0.0,0.0005700940382666886,0.990710973739624,59.8997802734375,59.90534210205078,,,,,,,
1004,,,,,,,,,,,,,,1.2594153881072998,,,,,,,,,,,,1.0,0.0,,0.001007157377898693,0.0,0.001007157377898693,1.2427550554275513,60.05076599121094,59.90534210205078,,,,,,,
1005,,,,,,,,,,,,,,1.2577916383743286,,,,,,,,,,,,1.0,0.0,,0.0012769782915711403,0.0,0.0012769782915711403,1.5904302597045898,60.25904083251953,59.90534210205078,,,,,,,
1006,,,,,,,,,,,,,,1.25969660282135,,,,,,,,,,,,1.0,0.0,,0.0009850701317191124,0.0,0.0009850701317191124,1.5201326608657837,60.2169303894043,59.90534210205078,,,,,,,
1007,,,,,,,,,,,,,,1.3855069875717163,,,,,,,,,,,,1.0,0.0,,0.0016196027863770723,0.0,0.0016196027863770723,2.0040111541748047,60.506797790527344,59.90534210205078,,,,,,,
1008,,,,,,,,,,,,,,1.4010833501815796,,,,,,,,,,,,1.0,0.0,,0.0013133867178112268,0.0,0.0013133867178112268,1.6951475143432617,60.321773529052734,59.90534210205078,,,,,,,
1009,,,,,,,,,,,,,,1.4201273918151855,,,,,,,,,,,,1.0,0.0,,0.0016132908640429378,0.0,0.0016132908640429378,1.799443006515503,60.38425064086914,59.90534210205078,,,,,,,
1010,,,,,,,,,,,,,,1.3261679410934448,,,,,,,,,,,,1.0,0.0,,0.0017276217695325613,0.0,0.0017276217695325613,1.7606297731399536,60.361000061035156,59.90534210205078,,,,,,,
1011,,,,,,,,,,,,,,1.3095003366470337,,,,,,,,,,,,1.0,0.0,,0.0017145548481494188,0.0,0.0017145548481494188,1.9827208518981934,60.49404525756836,59.90534210205078,,,,,,,
1012,,,,,,,,,,,,,,1.3490487337112427,,,,,,,,,,,,1.0,0.0,,0.0018181352643296123,0.0,0.0018181352643296123,2.345325469970703,60.711265563964844,59.90534210205078,,,,,,,
1013,,,,,,,,,,,,,,1.1639281511306763,,,,,,,,,,,,1.0,0.0,,0.0013560784282162786,0.0,0.0013560784282162786,1.3114697933197021,60.0919303894043,59.90534210205078,,,,,,,
1014,,,,,,,,,,,,,,1.490175485610962,,,,,,,,,,,,1.0,0.0,,0.0013459110632538795,0.0,0.0013459110632538795,1.581167459487915,60.25349426269531,59.90534210205078,,,,,,,
1015,,,,,,,,,,,,,,1.3239517211914062,,,,,,,,,,,,1.0,0.0,,0.0019042780622839928,0.0,0.0019042780622839928,1.8738101720809937,60.428802490234375,59.90534210205078,,,,,,,
1016,,,,,,,,,,,,,,1.384674310684204,,,,,,,,,,,,1.0,0.0,,0.0020971589256078005,0.0,0.0020971589256078005,2.2875328063964844,60.67664337158203,59.90534210205078,,,,,,,
1017,,,,,,,,,,,,,,1.1741541624069214,,,,,,,,,,,,1.0,0.0,,0.0019433556590229273,0.0,0.0019433556590229273,2.398071765899658,60.742862701416016,59.90534210205078,,,,,,,
1018,,,,,,,,,,,,,,1.391892671585083,,,,,,,,,,,,1.0,0.0,,0.0017331155249848962,0.0,0.0017331155249848962,2.0183427333831787,60.515384674072266,59.90534210205078,,,,,,,
1019,,,,,,,,,,,,,,1.3696486949920654,,,,,,,,,,,,1.0,0.0,,0.0017211652593687177,0.0,0.0017211652593687177,1.8989641666412354,60.443870544433594,59.90534210205078,,,,,,,
1020,,,,,,,,,,,,,,1.293289065361023,,,,,,,,,,,,1.0,0.0,,0.0019189604790881276,0.0,0.0019189604790881276,2.4356849193573,60.76539611816406,59.90534210205078,,,,,,,
1021,,,,,,,,,,,,,,1.2917345762252808,,,,,,,,,,,,1.0,0.0,,0.0022809538058936596,0.0,0.0022809538058936596,2.3243699073791504,60.69871139526367,59.90534210205078,,,,,,,
1022,,,,,,,,,,,,,,1.2935899496078491,,,,,,,,,,,,1.0,0.0,,0.002201693831011653,0.0,0.002201693831011653,2.366295337677002,60.72382736206055,59.90534210205078,,,,,,,
1023,,,,,,,,,,,,,,1.4228719472885132,,,,,,,,,,,,1.0,0.0,,0.0019776634871959686,0.0,0.0019776634871959686,2.13997483253479,60.58824920654297,59.90534210205078,,,,,,,
1024,,,,,,,,,,,,,,1.4379098415374756,,,,,,,,,,,,1.0,0.0,,0.0019150794250890613,0.0,0.0019150794250890613,2.0338528156280518,60.52467727661133,59.90534210205078,,,,,,,
1025,,,,,,,,,,,,,,1.4574129581451416,,,,,,,,,,,,1.0,0.0,,0.00195277389138937,0.0,0.00195277389138937,1.9578055143356323,60.47911834716797,59.90534210205078,,,,,,,
1026,,,,,,,,,,,,,,1.3610221147537231,,,,,,,,,,,,1.0,0.0,,0.0022562576923519373,0.0,0.0022562576923519373,2.0098073482513428,60.51027297973633,59.90534210205078,,,,,,,
1027,,,,,,,,,,,,,,1.344149112701416,,,,,,,,,,,,1.0,0.0,,0.001777083845809102,0.0,0.001777083845809102,1.635068416595459,60.28578186035156,59.90534210205078,,,,,,,
1028,,,,,,,,,,,,,,1.3845528364181519,,,,,,,,,,,,1.0,0.0,,0.0020145492162555456,0.0,0.0020145492162555456,1.817509651184082,60.395076751708984,59.90534210205078,,,,,,,
1029,,,,,,,,,,,,,,1.1944817304611206,,,,,,,,,,,,1.0,0.0,,0.002202292438596487,0.0,0.002202292438596487,1.8677769899368286,60.42518615722656,59.90534210205078,,,,,,,
1030,,,,,,,,,,,,,,1.5293999910354614,,,,,,,,,,,,1.0,0.0,,0.0024645954836159945,0.0,0.0024645954836159945,2.022735595703125,60.51801681518555,59.90534210205078,,,,,,,
1031,,,,,,,,,,,,,,1.3588309288024902,,,,,,,,,,,,1.0,0.0,,0.002132534049451351,0.0,0.002132534049451351,2.6145501136779785,60.87254333496094,59.90534210205078,,,,,,,
1032,,,,,,,,,,,,,,1.4210892915725708,,,,,,,,,,,,1.0,0.0,,0.002179400995373726,0.0,0.002179400995373726,2.291304349899292,60.67890167236328,59.90534210205078,,,,,,,
1033,,,,,,,,,,,,,,1.2050902843475342,,,,,,,,,,,,1.0,0.0,,0.002797720255330205,0.0,0.002797720255330205,2.8534929752349854,61.01568603515625,59.90534210205078,,,,,,,
1034,,,,,,,,,,,,,,1.428336262702942,,,,,,,,,,,,1.0,0.0,,0.0022220418322831392,0.0,0.0022220418322831392,2.0938847064971924,60.560638427734375,59.90534210205078,,,,,,,
1035,,,,,,,,,,,,,,1.4056766033172607,,,,,,,,,,,,1.0,0.0,,0.0022236641962081194,0.0,0.0022236641962081194,2.4363760948181152,60.76580810546875,59.90534210205078,,,,,,,
1036,,,,,,,,,,,,,,1.327219009399414,,,,,,,,,,,,1.0,0.0,,0.001846316154114902,0.0,0.001846316154114902,2.012777805328369,60.51205062866211,59.90534210205078,,,,,,,
1037,,,,,,,,,,,,,,1.3256298303604126,,,,,,,,,,,,1.0,0.0,,0.0017676032148301601,0.0,0.0017676032148301601,1.8032578229904175,60.38653564453125,59.90534210205078,,,,,,,
1038,,,,,,,,,,,,,,1.327640175819397,,,,,,,,,,,,1.0,0.0,,0.0023940810933709145,0.0,0.0023940810933709145,2.227670192718506,60.64078140258789,59.90534210205078,,,,,,,
1039,25.0,0.45607224106788635,35.28004837036133,0.25590601563453674,3.438603639602661,0.5005717277526855,83.85377502441406,0.30830076336860657,7.036109924316406,0.38660454750061035,15.341635704040527,0.2525894045829773,2.1303720474243164,1.4602563381195068,0.25669142603874207,149.2406005859375,0.004215424880385399,0.0,4.955826759338379,0.5167381763458252,10.032365798950195,18.846778869628906,0.04853520542383194,0.7489011883735657,1.5881186723709106,1.0,0.0,,0.002196586923673749,0.0,0.002196586923673749,2.6492886543273926,60.89335632324219,59.90534210205078,0.0018079017754644156,,,,,,
1040,,,,,,,,,,,,,,1.4744091033935547,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021760810632258654,0.029241422191262245,0.002205487573519349,2.1931066513061523,60.620079040527344,59.90534210205078,,,,,,,
1041,,,,,,,,,,,,,,1.4944429397583008,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.001881622476503253,0.024664320051670074,0.0019070497946813703,1.8498239517211914,60.414432525634766,59.90534210205078,,,,,,,
1042,,,,,,,,,,,,,,1.3955860137939453,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021087145432829857,0.02823970466852188,0.002137210685759783,2.1179778575897217,60.5750732421875,59.90534210205078,,,,,,,
1043,,,,,,,,,,,,,,1.3781862258911133,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021524657495319843,0.02841968834400177,0.0021815530490130186,2.131476640701294,60.58315658569336,59.90534210205078,,,,,,,
1044,,,,,,,,,,,,,,1.4196686744689941,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021333214826881886,0.023402389138936996,0.0021621501073241234,1.7551791667938232,60.35773468017578,59.90534210205078,,,,,,,
1045,,,,,,,,,,,,,,1.224778413772583,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0023772777058184147,0.031991250813007355,0.0024094029795378447,2.399343729019165,60.74362564086914,59.90534210205078,,,,,,,
1046,,,,,,,,,,,,,,1.5682330131530762,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0022602067328989506,0.030307099223136902,0.002290750155225396,2.2730324268341064,60.6679573059082,59.90534210205078,,,,,,,
1047,,,,,,,,,,,,,,1.3933111429214478,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002260638866573572,0.03193676844239235,0.002291188109666109,2.3952577114105225,60.74117660522461,59.90534210205078,,,,,,,
1048,,,,,,,,,,,,,,1.457147240638733,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0020968762692064047,0.024018557742238045,0.0021252124570310116,1.801391839981079,60.38541793823242,59.90534210205078,,,,,,,
1049,26.0,0.48757344484329224,28.958967208862305,0.16774430871009827,1.7565351724624634,0.5290559530258179,79.06217956542969,0.2676934003829956,3.7668039798736572,0.40036123991012573,10.11277961730957,0.22634221613407135,1.6927729845046997,1.2356288433074951,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,0.0007700431742705405,0.0021879991982132196,0.02836225926876068,0.002217566827312112,2.127169370651245,60.5805778503418,59.90534210205078,,0.030550258234143257,0.030550258234143257,0.13434147834777832,127.42880249023438,0.0021879991982132196,0.02836225926876068
1050,,,,,,,,,,,,,,1.4646133184432983,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0014523847494274378,0.023466363549232483,0.0014720115577802062,1.7599772214889526,60.36061096191406,59.90534210205078,,,,,,,
1051,,,,,,,,,,,,,,1.4413585662841797,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021162792108953,0.028043989092111588,0.002144877566024661,2.103299140930176,60.56627655029297,59.90534210205078,,,,,,,
1052,,,,,,,,,,,,,,1.3609211444854736,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0027205348014831543,0.03583420068025589,0.0027572987601161003,2.6875648498535156,60.916282653808594,59.90534210205078,,,,,,,
1053,,,,,,,,,,,,,,1.3592740297317505,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002164985751733184,0.03200974687933922,0.0021942423190921545,2.400731086730957,60.74445724487305,59.90534210205078,,,,,,,
1054,,,,,,,,,,,,,,1.3613221645355225,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0025621738750487566,0.03179795667529106,0.00259679788723588,2.3848466873168945,60.73493957519531,59.90534210205078,,,,,,,
1055,,,,,,,,,,,,,,1.4973547458648682,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002141839126124978,0.030828889459371567,0.002170782769098878,2.312166690826416,60.691402435302734,59.90534210205078,,,,,,,
1056,,,,,,,,,,,,,,1.5107835531234741,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.003297000890597701,0.037836287170648575,0.0033415548969060183,2.837721347808838,61.0062370300293,59.90534210205078,,,,,,,
1057,,,,,,,,,,,,,,1.531415581703186,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.001965771894901991,0.02784268744289875,0.001992336241528392,2.0882015228271484,60.55723571777344,59.90534210205078,,,,,,,
1058,,,,,,,,,,,,,,1.4300650358200073,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0018690908327698708,0.028812173753976822,0.0018943487666547298,2.1609129905700684,60.600791931152344,59.90534210205078,,,,,,,
1059,,,,,,,,,,,,,,1.4120420217514038,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0022107840050011873,0.03120371326804161,0.00224065943621099,2.340278387069702,60.7082405090332,59.90534210205078,,,,,,,
1060,,,,,,,,,,,,,,1.4546960592269897,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0023779901675879955,0.035979676991701126,0.002410125220194459,2.6984758377075195,60.922821044921875,59.90534210205078,,,,,,,
1061,,,,,,,,,,,,,,1.2550022602081299,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0023330263793468475,0.02984032779932022,0.0023645537439733744,2.2380244731903076,60.6469841003418,59.90534210205078,,,,,,,
1062,,,,,,,,,,,,,,1.6069691181182861,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0023843732196837664,0.03304745629429817,0.0024165944196283817,2.4785592555999756,60.791080474853516,59.90534210205078,,,,,,,
1063,,,,,,,,,,,,,,1.4276249408721924,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021290008444339037,0.02852112241089344,0.0021577710285782814,2.1390841007232666,60.58771514892578,59.90534210205078,,,,,,,
1064,,,,,,,,,,,,,,1.4930840730667114,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0018438840052112937,0.02475995011627674,0.0018688013078644872,1.8569961786270142,60.41872787475586,59.90534210205078,,,,,,,
1065,,,,,,,,,,,,,,1.2660614252090454,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0020534226205199957,0.024585578590631485,0.0020811716094613075,1.8439183235168457,60.41089630126953,59.90534210205078,,,,,,,
1066,,,,,,,,,,,,,,1.5008957386016846,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0024637728929519653,0.02822071500122547,0.0024970669765025377,2.116553544998169,60.57421875,59.90534210205078,,,,,,,
1067,,,,,,,,,,,,,,1.4769376516342163,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002579149790108204,0.03506951034069061,0.0026140031404793262,2.6302132606506348,60.881927490234375,59.90534210205078,,,,,,,
1068,,,,,,,,,,,,,,1.3945714235305786,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002324653323739767,0.03025926649570465,0.002356067532673478,2.2694449424743652,60.665809631347656,59.90534210205078,,,,,,,
1069,,,,,,,,,,,,,,1.3929121494293213,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.00237279268912971,0.029529983177781105,0.00240485742688179,2.2147486209869385,60.63304138183594,59.90534210205078,,,,,,,
1070,,,,,,,,,,,,,,1.3948346376419067,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0017529604956507683,0.022875221446156502,0.0017766491509974003,1.7156416177749634,60.334049224853516,59.90534210205078,,,,,,,
1071,,,,,,,,,,,,,,1.5343295335769653,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0017847931012511253,0.02596951648592949,0.0018089119112119079,1.9477137327194214,60.47307586669922,59.90534210205078,,,,,,,
1072,,,,,,,,,,,,,,1.5475456714630127,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0021347268484532833,0.027984272688627243,0.0021635745652019978,2.098820447921753,60.563594818115234,59.90534210205078,,,,,,,
1073,,,,,,,,,,,,,,1.568708062171936,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002173584420233965,0.02675284445285797,0.002202957170084119,2.0064632892608643,60.508270263671875,59.90534210205078,,,,,,,
1074,,,,,,,,,,,,,,1.4649399518966675,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0018860831623896956,0.030038274824619293,0.0019115707837045193,2.252870559692383,60.655879974365234,59.90534210205078,,,,,,,
1075,,,,,,,,,,,,,,1.446654200553894,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0017014291370287538,0.025250036269426346,0.001724421395920217,1.8937526941299438,60.44075012207031,59.90534210205078,,,,,,,
1076,,,,,,,,,,,,,,1.4901823997497559,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002087382832542062,0.02842669188976288,0.0021155907306820154,2.1320018768310547,60.583473205566406,59.90534210205078,,,,,,,
1077,,,,,,,,,,,,,,1.2854986190795898,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.0020314552821218967,0.030963946133852005,0.00205890741199255,2.322295904159546,60.69746780395508,59.90534210205078,,,,,,,
1078,,,,,,,,,,,,,,1.6462446451187134,,,,,,,,,,,,0.9866666793823242,0.013333333656191826,,0.002466029254719615,0.032172251492738724,0.002499353839084506,2.41291880607605,60.75175857543945,59.90534210205078,,,,,,,
1079,26.0,0.44945183396339417,34.32094955444336,0.2460404932498932,3.3031928539276123,0.49559465050697327,82.33767700195312,0.2972756624221802,6.745640277862549,0.3771270513534546,14.790514945983887,0.24705971777439117,2.0830111503601074,1.462420105934143,0.24671773612499237,145.69354248046875,0.0040382156148552895,0.03242750093340874,4.743971824645996,0.4938613772392273,9.64981746673584,18.485198974609375,0.05799322575330734,0.7543256282806396,1.1940571069717407,0.9866666793823242,0.013333333656191826,,0.001916363020427525,0.02169724367558956,0.0019422598415985703,1.6272932291030884,60.281124114990234,59.90534210205078,0.03112333081662655,,,,,,
1080,,,,,,,,,,,,,,1.5294612646102905,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.0018221481004729867,0.05256899446249008,0.001872069900855422,1.9713371992111206,60.48722457885742,59.90534210205078,,,,,,,
1081,,,,,,,,,,,,,,1.296920895576477,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.002296256832778454,0.0614672489464283,0.002359167905524373,2.3050217628479004,60.6871223449707,59.90534210205078,,,,,,,
1082,,,,,,,,,,,,,,1.5373363494873047,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.002357166726142168,0.05438124015927315,0.0024217464961111546,2.0392963886260986,60.52793884277344,59.90534210205078,,,,,,,
1083,,,,,,,,,,,,,,1.5128730535507202,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.0026463670656085014,0.0759078711271286,0.0027188702952116728,2.8465452194213867,61.01152038574219,59.90534210205078,,,,,,,
1084,,,,,,,,,,,,,,1.4284530878067017,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.002156758215278387,0.06381675601005554,0.002215847373008728,2.3931281566619873,60.73990249633789,59.90534210205078,,,,,,,
1085,,,,,,,,,,,,,,1.4268008470535278,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.0018560399767011404,0.05606664717197418,0.0019068903056904674,2.10249924659729,60.565799713134766,59.90534210205078,,,,,,,
1086,,,,,,,,,,,,,,1.4287861585617065,,,,,,,,,,,,0.9733333587646484,0.02666666731238365,,0.0020743475761264563,0.05361611768603325,0.0021311789751052856,2.0106043815612793,60.51074981689453,59.90534210205078,,,,,,,
