loss,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
l1_cqt,16384,512,20,0.5858585858585859,16.75,1.1022287122662848,0.05875145371865203,0.06160860606882251,0.8147903084754944,0.23766613006591797,0.08030075187969925,0.08842105263157894,0.17368421052631577,0.1481203007518797,-0.03383458646616541,-0.005263157894736841,0.022556390977443608,0.13984962406015033,0.047368421052631574,0.054135338345864654,0.19172932330827067,0.10526315789473684
l1_cqt,16384,1024,20,0.5858585858585859,16.75,1.0992972490934212,0.0583892628114867,0.06183349893034872,0.814193069934845,0.23935449123382568,0.08135338345864661,0.0888721804511278,0.17293233082706766,0.14661654135338342,-0.03383458646616541,-0.005263157894736841,0.022556390977443608,0.14360902255639096,0.05338345864661653,0.054135338345864654,0.19172932330827067,0.10526315789473684
l1_cqt,16384,2048,20,0.5858585858585859,17.0,1.099153156432016,0.05744003600409463,0.06183942884450552,0.8137193024158478,0.24327540397644043,0.08030075187969923,0.08751879699248119,0.17293233082706766,0.14661654135338342,-0.03383458646616541,-0.012030075187969922,0.022556390977443608,0.13157894736842105,0.047368421052631574,0.060902255639097735,0.19248120300751875,0.11052631578947367
l1_cqt,16384,4096,20,0.5909090909090908,15.5,1.097402886313057,0.05573925925287478,0.062438872041287584,0.8086554408073425,0.23174190521240234,0.07969924812030074,0.10090225563909772,0.1819548872180451,0.156390977443609,-0.02406015037593985,-0.020300751879699246,0.022556390977443608,0.13909774436090225,0.03458646616541353,0.06766917293233082,0.18345864661654132,0.16165413533834583
waveform_l2,4096,NA,20,0.7272727272727273,28.5,1.1431264387219595,0.03994677941355387,0.06933986397625708,0.5475255846977234,-0.31073153018951416,0.033984962406015035,0.013082706766917297,0.10225563909774435,0.02330827067669173,0.00827067669172932,0.051127819548872175,0.03984962406015037,0.0669172932330827,0.10751879699248118,-0.10526315789473684,-0.08796992481203006,0.02932330827067669
waveform_l2,8192,NA,20,0.6666666666666666,22.75,1.1213386220003465,0.020836167172833528,0.030901862165808078,0.5799003541469574,0.24075031280517578,0.026616541353383448,0.009022556390977446,0.22932330827067665,0.06240601503759398,-0.028571428571428567,0.05639097744360902,-0.003759398496240601,0.012030075187969924,0.041353383458646614,0.006015037593984962,-0.10526315789473684,-0.09172932330827067
waveform_l2,16384,NA,20,0.6287878787878788,18.75,1.1044790546551728,0.022045921441404968,0.012023020377310362,0.4268442243337631,-0.04093456268310547,0.0016541353383458634,-0.0318796992481203,0.14511278195488722,0.04586466165413533,-0.03458646616541353,0.08421052631578946,0.03984962406015037,-0.10225563909774435,0.0631578947368421,-0.10451127819548872,-0.20526315789473681,-0.08270676691729323
waveform_l1,4096,NA,20,0.7297979797979798,28.25,1.1302474272868537,0.04876023441744952,0.08270387581849489,0.1977180540561676,-0.47200095653533936,0.047518796992481196,0.03744360902255639,0.12631578947368421,0.08045112781954887,0.041353383458646614,0.022556390977443608,0.04060150375939849,0.07142857142857141,0.06390977443609022,-0.05263157894736842,-0.034586466165413526,0.06541353383458647
waveform_l1,8192,NA,20,0.6742424242424242,23.0,1.1279334885335799,0.01409522581713291,0.0296380776098706,0.14177817851305008,0.08559346199035645,0.04195488721804512,-0.004511278195488725,0.19774436090225567,0.09473684210526315,-0.014285714285714284,0.04812030075187969,0.05714285714285714,-0.0774436090225564,0.025563909774436087,0.0007518796992481202,-0.05639097744360902,-0.08872180451127819
waveform_l1,16384,NA,20,0.6464646464646464,18.25,1.1073239297190347,0.01902919672811764,0.014224014238546284,0.21794834733009338,-0.008478999137878418,-0.004661654135338344,-0.02947368421052631,0.11578947368421053,0.09398496240601503,-0.05864661654135338,0.025563909774436087,0.05338345864661653,-0.09548872180451128,0.009774436090225562,-0.11052631578947368,-0.14360902255639096,-0.060902255639097735
group_delay,4096,512,20,0.5505050505050505,1.75,1.0586379008307911,0.0035620749436470565,0.05313652259945231,-0.23829755932092667,0.09107327461242676,0.045563909774436084,0.007218045112781948,0.118796992481203,0.02406015037593985,0.022556390977443608,0.16616541353383457,0.09849624060150375,-0.05789473684210526,0.024060150375939844,-0.028571428571428567,-0.03609022556390977,-0.06766917293233082
group_delay,4096,1024,20,0.5656565656565656,3.0,1.0702296983617594,0.008143908218854704,0.08261428494744893,-0.2576884776353836,-0.0992048978805542,0.00736842105263158,-0.005563909774436089,0.07443609022556391,0.09924812030075188,-0.05037593984962406,-0.008270676691729323,-0.013533834586466164,-0.014285714285714285,0.047368421052631574,-0.11729323308270675,-0.021052631578947364,0.01278195488721804
