loss,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
gammatone,2048,256,20,0.6035353535353536,10.5,1.0995867046216232,0.049671941768918766,0.0025189785110534867,0.24609577655792236,0.07612085342407227,0.07699248120300753,0.1251127819548872,0.15864661654135337,0.14887218045112782,0.0030075187969924814,0.06390977443609022,0.017293233082706767,0.09924812030075186,0.11729323308270675,0.047368421052631574,0.08872180451127819,0.26616541353383455
gammatone,2048,512,20,0.6161616161616161,17.25,1.1046953661799686,0.06598545552551938,0.006894346700305807,0.13333603367209435,-0.18144381046295166,0.09473684210526315,0.13729323308270674,0.13984962406015036,0.19473684210526315,-0.015037593984962403,0.09097744360902255,0.018045112781954885,0.11879699248120298,0.18270676691729323,0.03533834586466165,0.1481203007518797,0.24661654135338346
gammatone,2048,1024,20,0.6212121212121212,19.5,1.1117871929354735,0.09517544316328452,0.015138385080485863,0.189387246966362,-0.17603683471679688,0.12300751879699245,0.12721804511278195,0.14285714285714285,0.1601503759398496,0.015789473684210523,0.0924812030075188,0.04887218045112782,0.1744360902255639,0.19097744360902252,0.03609022556390977,0.21654135338345862,0.17293233082706763
gammatone,4096,128,20,0.6287878787878788,12.25,1.0937647596977453,0.031155155266145422,0.0014212491794132996,0.49903328716754913,0.25609469413757324,0.02541353383458646,0.08105263157894736,0.051127819548872175,0.13909774436090225,-0.06766917293233082,0.07142857142857142,0.05263157894736841,0.08045112781954886,0.04962406015037593,0.03007518796992481,0.041353383458646614,0.08421052631578947
gammatone,4096,256,20,0.6262626262626263,13.0,1.098781692938172,0.04226473485548869,0.0036199900839599328,0.3401987701654434,0.17311012744903564,0.03127819548872181,0.07909774436090225,0.08496240601503759,0.13458646616541353,-0.06766917293233082,0.06842105263157894,0.04285714285714286,0.05263157894736842,0.041353383458646614,0.00827067669172932,0.054887218045112776,0.13157894736842105
gammatone,4096,512,20,0.6287878787878788,16.25,1.0923032117760376,0.05622272169649495,0.008448067232250611,0.19066595286130905,-0.08913266658782959,0.023458646616541352,0.08586466165413534,0.09473684210526315,0.15037593984962405,-0.08796992481203006,0.051879699248120296,0.0368421052631579,0.06390977443609022,0.04812030075187969,0.029323308270676685,0.025563909774436087,0.1338345864661654
gammatone,4096,1024,20,0.648989898989899,18.0,1.1019233164434346,0.08830558462475055,0.018093169607013147,0.20915963500738144,-0.20733296871185303,0.014586466165413531,0.10556390977443608,0.06240601503759398,0.12180451127819547,-0.09097744360902255,-0.013533834586466164,0.021052631578947364,0.0924812030075188,0.03233082706766917,0.06466165413533834,0.048120300751879695,0.262406015037594
fft,1024,1024,20,0.5909090909090908,23.25,1.111887599678277,0.10153883599763955,0.6175898717664849,0.8582643866539001,1.0062265396118164,0.15067669172932333,0.13112781954887218,0.1233082706766917,0.22030075187969922,0.20225563909774436,0.051879699248120296,0.12255639097744361,0.009774436090225562,0.07593984962406014,0.12556390977443607,0.22932330827067665,0.24812030075187969
fft,2048,2048,20,0.606060606060606,21.25,1.1207982154466412,0.08499062684468543,0.7823856177448159,0.998348742723465,1.5398166179656982,0.11729323308270675,0.17924812030075185,0.10902255639097744,0.2263157894736842,0.13157894736842102,0.11127819548872181,0.09473684210526315,0.15187969924812028,0.11578947368421053,0.11353383458646617,0.13533834586466165,0.29323308270676685
fft,4096,4096,20,0.6060606060606061,25.5,1.128203121450031,0.10459757990338706,0.8712555055087369,1.293438732624054,1.6265957355499268,0.08030075187969923,0.13864661654135335,0.15037593984962405,0.13458646616541353,0.005263157894736841,0.0932330827067669,0.015789473684210523,0.08045112781954887,0.07293233082706765,0.08045112781954886,0.1571428571428571,0.3045112781954887
