step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
68,,,2.2420644760131836,,,,,,,,,,,,0.0,1.0,,0.0,1.207588791847229,2.0698022842407227,2.0785114765167236,,,,,,,
69,,,3.2604777812957764,,,,,,,,,,,,0.0,1.0,,0.0,1.355101466178894,2.071277379989624,2.0785114765167236,,,,,,,
70,,,2.22445011138916,,,,,,,,,,,,0.0,1.0,,0.0,1.2317017316818237,2.0700433254241943,2.0785114765167236,,,,,,,
71,,,2.5966696739196777,,,,,,,,,,,,0.0,1.0,,0.0,1.073542833328247,2.0684618949890137,2.0785114765167236,,,,,,,
72,,,2.6218457221984863,,,,,,,,,,,,0.0,1.0,,0.0,1.1301239728927612,2.0690276622772217,2.0785114765167236,,,,,,,
73,,,2.5468902587890625,,,,,,,,,,,,0.0,1.0,,0.0,1.0804907083511353,2.0685312747955322,2.0785114765167236,,,,,,,
74,,,2.6449971199035645,,,,,,,,,,,,0.0,1.0,,0.0,1.2798012495040894,2.0705244541168213,2.0785114765167236,,,,,,,
75,,,3.139784812927246,,,,,,,,,,,,0.0,1.0,,0.0,1.3279094696044922,2.0710055828094482,2.0785114765167236,,,,,,,
76,,,3.2609071731567383,,,,,,,,,,,,0.0,1.0,,0.0,1.209801435470581,2.069824457168579,2.0785114765167236,,,,,,,
77,,,2.132227659225464,,,,,,,,,,,,0.0,1.0,,0.0,1.1222641468048096,2.068948984146118,2.0785114765167236,,,,,,,
78,,,3.045321464538574,,,,,,,,,,,,0.0,1.0,,0.0,1.326185703277588,2.070988178253174,2.0785114765167236,,,,,,,
79,1.0,2.5641028881073,2.351921796798706,0.5747879147529602,2.5641028881073,0.0,2.5641028881073,7.191369533538818,0.8702149391174316,10.023362159729004,15.52253532409668,0.9589840769767761,0.9383984804153442,0.5587819814682007,0.0,1.0,,0.0,1.1851147413253784,2.06957745552063,2.0785114765167236,1.3089045286178589,,,,,,
80,,,2.674899101257324,,,,,,,,,,,,0.0,1.0,,0.0,1.338728904724121,2.0711135864257812,2.0785114765167236,,,,,,,
81,,,2.3814070224761963,,,,,,,,,,,,0.0,1.0,,0.0,1.201334834098816,2.069739818572998,2.0785114765167236,,,,,,,
82,,,2.0563535690307617,,,,,,,,,,,,0.0,1.0,,0.0,1.0348296165466309,2.0680747032165527,2.0785114765167236,,,,,,,
83,,,2.483478546142578,,,,,,,,,,,,0.0,1.0,,0.0,1.101636290550232,2.0687427520751953,2.0785114765167236,,,,,,,
84,,,2.1214675903320312,,,,,,,,,,,,0.0,1.0,,0.0,1.003275990486145,2.0677590370178223,2.0785114765167236,,,,,,,
85,,,2.984950065612793,,,,,,,,,,,,0.0,1.0,,0.0,1.0852352380752563,2.0685787200927734,2.0785114765167236,,,,,,,
86,,,2.0593700408935547,,,,,,,,,,,,0.0,1.0,,0.0,0.9326302409172058,2.0670526027679443,2.0785114765167236,,,,,,,
87,,,2.341350793838501,,,,,,,,,,,,0.0,1.0,,0.0,1.2795149087905884,2.070521593093872,2.0785114765167236,,,,,,,
88,,,2.4574766159057617,,,,,,,,,,,,0.0,1.0,,0.0,1.1252872943878174,2.068979263305664,2.0785114765167236,,,,,,,
89,,,2.253897190093994,,,,,,,,,,,,0.0,1.0,,0.0,0.9961536526679993,2.06768798828125,2.0785114765167236,,,,,,,
90,,,2.3862171173095703,,,,,,,,,,,,0.0,1.0,,0.0,1.1129932403564453,2.0688562393188477,2.0785114765167236,,,,,,,
91,,,2.926853656768799,,,,,,,,,,,,0.0,1.0,,0.0,1.018709659576416,2.06791353225708,2.0785114765167236,,,,,,,
92,,,3.0383799076080322,,,,,,,,,,,,0.0,1.0,,0.0,1.1184520721435547,2.068910837173462,2.0785114765167236,,,,,,,
93,,,1.9589840173721313,,,,,,,,,,,,0.0,1.0,,0.0,1.1055485010147095,2.068781852722168,2.0785114765167236,,,,,,,
94,,,2.8472635746002197,,,,,,,,,,,,0.0,1.0,,0.0,0.9252527952194214,2.066978931427002,2.0785114765167236,,,,,,,
95,,,2.1720471382141113,,,,,,,,,,,,0.0,1.0,,0.0,1.0208418369293213,2.06793475151062,2.0785114765167236,,,,,,,
