step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
89,,,2.337697982788086,,,,,,,,,,,,0.0,1.0,,0.0,1.5375339984893799,2.194281578063965,2.2009153366088867,,,,,,,
90,,,2.514655590057373,,,,,,,,,,,,0.0,1.0,,0.0,1.6321264505386353,2.1952273845672607,2.2009153366088867,,,,,,,
91,,,3.0007293224334717,,,,,,,,,,,,0.0,1.0,,0.0,1.40574049949646,2.1929636001586914,2.2009153366088867,,,,,,,
92,,,3.1356866359710693,,,,,,,,,,,,0.0,1.0,,0.0,1.6308244466781616,2.1952145099639893,2.2009153366088867,,,,,,,
93,,,1.999931812286377,,,,,,,,,,,,0.0,1.0,,0.0,1.5434694290161133,2.194340944290161,2.2009153366088867,,,,,,,
94,,,2.892831563949585,,,,,,,,,,,,0.0,1.0,,0.0,1.6136536598205566,2.195042848587036,2.2009153366088867,,,,,,,
95,,,2.2306883335113525,,,,,,,,,,,,0.0,1.0,,0.0,1.5885244607925415,2.194791555404663,2.2009153366088867,,,,,,,
96,,,2.758441686630249,,,,,,,,,,,,0.0,1.0,,0.0,1.5280025005340576,2.194186210632324,2.2009153366088867,,,,,,,
97,,,2.4231793880462646,,,,,,,,,,,,0.0,1.0,,0.0,1.569317102432251,2.1945993900299072,2.2009153366088867,,,,,,,
98,,,2.06514835357666,,,,,,,,,,,,0.0,1.0,,0.0,1.8087610006332397,2.196993827819824,2.2009153366088867,,,,,,,
99,2.0,1.7472264766693115,2.5488438606262207,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,1.7472264766693115,2.196378469467163,2.2009153366088867,,1.7472264766693115,1.7472264766693115,0.4007303714752197,1.7472264766693115,0.0,1.7472264766693115
100,,,2.1500585079193115,,,,,,,,,,,,0.0,1.0,,0.0,1.658432126045227,2.195490598678589,2.2009153366088867,,,,,,,
101,,,3.097874164581299,,,,,,,,,,,,0.0,1.0,,0.0,1.488696575164795,2.1937930583953857,2.2009153366088867,,,,,,,
102,,,2.133883237838745,,,,,,,,,,,,0.0,1.0,,0.0,1.553954839706421,2.194445848464966,2.2009153366088867,,,,,,,
103,,,2.410405158996582,,,,,,,,,,,,0.0,1.0,,0.0,1.6182103157043457,2.1950883865356445,2.2009153366088867,,,,,,,
104,,,2.518085241317749,,,,,,,,,,,,0.0,1.0,,0.0,1.7392053604125977,2.196298360824585,2.2009153366088867,,,,,,,
105,,,2.3119308948516846,,,,,,,,,,,,0.0,1.0,,0.0,1.4610129594802856,2.193516254425049,2.2009153366088867,,,,,,,
106,,,2.5522265434265137,,,,,,,,,,,,0.0,1.0,,0.0,1.5192275047302246,2.194098472595215,2.2009153366088867,,,,,,,
107,,,3.027688980102539,,,,,,,,,,,,0.0,1.0,,0.0,1.4976308345794678,2.193882465362549,2.2009153366088867,,,,,,,
108,,,3.171624183654785,,,,,,,,,,,,0.0,1.0,,0.0,1.2836320400238037,2.191742420196533,2.2009153366088867,,,,,,,
109,,,2.0161983966827393,,,,,,,,,,,,0.0,1.0,,0.0,1.253724217414856,2.19144344329834,2.2009153366088867,,,,,,,
110,,,2.9094901084899902,,,,,,,,,,,,0.0,1.0,,0.0,1.3753993511199951,2.192660093307495,2.2009153366088867,,,,,,,
111,,,2.2611823081970215,,,,,,,,,,,,0.0,1.0,,0.0,1.4082581996917725,2.192988872528076,2.2009153366088867,,,,,,,
112,,,2.9308021068573,,,,,,,,,,,,0.0,1.0,,0.0,1.3507704734802246,2.192413806915283,2.2009153366088867,,,,,,,
113,,,2.6099042892456055,,,,,,,,,,,,0.0,1.0,,0.0,1.3122708797454834,2.1920289993286133,2.2009153366088867,,,,,,,
114,,,2.2137084007263184,,,,,,,,,,,,0.0,1.0,,0.0,1.3143024444580078,2.192049264907837,2.2009153366088867,,,,,,,
115,,,2.7648260593414307,,,,,,,,,,,,0.0,1.0,,0.0,1.3969861268997192,2.192876100540161,2.2009153366088867,,,,,,,
116,,,2.3075013160705566,,,,,,,,,,,,0.0,1.0,,0.0,1.4719572067260742,2.1936256885528564,2.2009153366088867,,,,,,,
117,,,3.3547203540802,,,,,,,,,,,,0.0,1.0,,0.0,1.2980074882507324,2.1918861865997314,2.2009153366088867,,,,,,,
118,,,2.334883689880371,,,,,,,,,,,,0.0,1.0,,0.0,1.364964485168457,2.1925559043884277,2.2009153366088867,,,,,,,
119,2.0,2.6593704223632812,2.6870460510253906,0.4754366874694824,2.6593704223632812,0.0,2.6593704223632812,7.6382646560668945,0.8532543778419495,9.718207359313965,17.31451416015625,0.9602456092834473,0.940959632396698,0.5837423801422119,0.0,1.0,,0.0,1.4149763584136963,2.1930558681488037,2.2009153366088867,1.5477315187454224,,,,,,
120,,,2.7145917415618896,,,,,,,,,,,,0.0,1.0,,0.0,1.2900696992874146,2.1918067932128906,2.2009153366088867,,,,,,,
121,,,2.614863157272339,,,,,,,,,,,,0.0,1.0,,0.0,1.4536151885986328,2.1934423446655273,2.2009153366088867,,,,,,,
122,,,2.821413993835449,,,,,,,,,,,,0.0,1.0,,0.0,1.442324161529541,2.193329334259033,2.2009153366088867,,,,,,,
123,,,3.264036178588867,,,,,,,,,,,,0.0,1.0,,0.0,1.410277009010315,2.1930088996887207,2.2009153366088867,,,,,,,
124,,,3.3772101402282715,,,,,,,,,,,,0.0,1.0,,0.0,1.2342983484268188,2.191249132156372,2.2009153366088867,,,,,,,
125,,,2.215703248977661,,,,,,,,,,,,0.0,1.0,,0.0,1.342741847038269,2.192333698272705,2.2009153366088867,,,,,,,
126,,,3.128146171569824,,,,,,,,,,,,0.0,1.0,,0.0,1.2738184928894043,2.1916444301605225,2.2009153366088867,,,,,,,
127,,,2.4574131965637207,,,,,,,,,,,,0.0,1.0,,0.0,0.9500628709793091,2.1884069442749023,2.2009153366088867,,,,,,,
128,,,2.7823195457458496,,,,,,,,,,,,0.0,1.0,,0.0,1.097265362739563,2.1898789405822754,2.2009153366088867,,,,,,,
129,,,2.4780139923095703,,,,,,,,,,,,0.0,1.0,,0.0,0.9895665645599365,2.1888017654418945,2.2009153366088867,,,,,,,
130,,,2.1516716480255127,,,,,,,,,,,,0.0,1.0,,0.0,1.124465823173523,2.1901509761810303,2.2009153366088867,,,,,,,
