step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
65,,,0.04811558872461319,,,,,,,,,,,,0.0,1.0,,0.0,0.0767320841550827,0.259123831987381,0.2609661817550659,,,,,,,
66,,,0.05063788592815399,,,,,,,,,,,,0.0,1.0,,0.0,0.09752042591571808,0.25933170318603516,0.2609661817550659,,,,,,,
67,,,0.050136350095272064,,,,,,,,,,,,0.0,1.0,,0.0,0.08492300659418106,0.25920572876930237,0.2609661817550659,,,,,,,
68,,,0.048920731991529465,,,,,,,,,,,,0.0,1.0,,0.0,0.07093163579702377,0.2590658366680145,0.2609661817550659,,,,,,,
69,,,0.05635993927717209,,,,,,,,,,,,0.0,1.0,,0.0,0.05970551818609238,0.2589535713195801,0.2609661817550659,,,,,,,
70,,,0.0381498709321022,,,,,,,,,,,,0.0,1.0,,0.0,0.06526513397693634,0.25900915265083313,0.2609661817550659,,,,,,,
71,,,0.05096587911248207,,,,,,,,,,,,0.0,1.0,,0.0,0.06310341507196426,0.25898754596710205,0.2609661817550659,,,,,,,
72,,,0.04976717010140419,,,,,,,,,,,,0.0,1.0,,0.0,0.0596906878054142,0.25895342230796814,0.2609661817550659,,,,,,,
73,,,0.052144091576337814,,,,,,,,,,,,0.0,1.0,,0.0,0.06340557336807251,0.2589905560016632,0.2609661817550659,,,,,,,
74,,,0.03865772858262062,,,,,,,,,,,,0.0,1.0,,0.0,0.07192117720842361,0.25907573103904724,0.2609661817550659,,,,,,,
75,,,0.053234536200761795,,,,,,,,,,,,0.0,1.0,,0.0,0.06829576939344406,0.2590394616127014,0.2609661817550659,,,,,,,
76,,,0.050268661230802536,,,,,,,,,,,,0.0,1.0,,0.0,0.06424558907747269,0.25899896025657654,0.2609661817550659,,,,,,,
77,,,0.04447338357567787,,,,,,,,,,,,0.0,1.0,,0.0,0.06176033616065979,0.2589741051197052,0.2609661817550659,,,,,,,
78,,,0.05471266806125641,,,,,,,,,,,,0.0,1.0,,0.0,0.060220662504434586,0.25895872712135315,0.2609661817550659,,,,,,,
79,1.0,0.08342928439378738,0.03711817041039467,0.20754757523536682,0.08342928439378738,0.0,0.08342928439378738,4.028492450714111,0.359264612197876,7.972195148468018,11.651185989379883,0.9708700776100159,0.9613527059555054,0.9692492485046387,0.0,1.0,,0.0,0.05839531868696213,0.2589404582977295,0.2609661817550659,0.09728111326694489,,,,,,
80,,,0.07274327427148819,,,,,,,,,,,,0.0,1.0,,0.0,0.06481896340847015,0.25900471210479736,0.2609661817550659,,,,,,,
81,,,0.06836170703172684,,,,,,,,,,,,0.0,1.0,,0.0,0.0819871723651886,0.2591763734817505,0.2609661817550659,,,,,,,
82,,,0.06149686500430107,,,,,,,,,,,,0.0,1.0,,0.0,0.06004335358738899,0.2589569389820099,0.2609661817550659,,,,,,,
83,,,0.07070273160934448,,,,,,,,,,,,0.0,1.0,,0.0,0.04453713446855545,0.2588018774986267,0.2609661817550659,,,,,,,
84,,,0.06886350363492966,,,,,,,,,,,,0.0,1.0,,0.0,0.05388184264302254,0.2588953375816345,0.2609661817550659,,,,,,,
85,,,0.07298056036233902,,,,,,,,,,,,0.0,1.0,,0.0,0.05220448225736618,0.25887855887413025,0.2609661817550659,,,,,,,
86,,,0.054384496062994,,,,,,,,,,,,0.0,1.0,,0.0,0.060883380472660065,0.2589653432369232,0.2609661817550659,,,,,,,
87,,,0.07716207951307297,,,,,,,,,,,,0.0,1.0,,0.0,0.043585509061813354,0.25879237055778503,0.2609661817550659,,,,,,,
88,,,0.06892412900924683,,,,,,,,,,,,0.0,1.0,,0.0,0.06668844819068909,0.25902339816093445,0.2609661817550659,,,,,,,
89,,,0.0815138965845108,,,,,,,,,,,,0.0,1.0,,0.0,0.047678928822278976,0.25883328914642334,0.2609661817550659,,,,,,,
90,,,0.06721530109643936,,,,,,,,,,,,0.0,1.0,,0.0,0.067074716091156,0.25902727246284485,0.2609661817550659,,,,,,,
91,,,0.07496161758899689,,,,,,,,,,,,0.0,1.0,,0.0,0.051440801471471786,0.258870929479599,0.2609661817550659,,,,,,,
92,,,0.06489512324333191,,,,,,,,,,,,0.0,1.0,,0.0,0.038410484790802,0.2587406039237976,0.2609661817550659,,,,,,,
93,,,0.0717095360159874,,,,,,,,,,,,0.0,1.0,,0.0,0.051067110151052475,0.25886717438697815,0.2609661817550659,,,,,,,
94,,,0.07131684571504593,,,,,,,,,,,,0.0,1.0,,0.0,0.042257338762283325,0.2587790787220001,0.2609661817550659,,,,,,,
95,,,0.06257987767457962,,,,,,,,,,,,0.0,1.0,,0.0,0.0421719029545784,0.25877824425697327,0.2609661817550659,,,,,,,
96,,,0.049315840005874634,,,,,,,,,,,,0.0,1.0,,0.0,0.03465760499238968,0.2587030827999115,0.2609661817550659,,,,,,,
97,,,0.0452827624976635,,,,,,,,,,,,0.0,1.0,,0.0,0.05812746658921242,0.2589377760887146,0.2609661817550659,,,,,,,
98,,,0.04424499720335007,,,,,,,,,,,,0.0,1.0,,0.0,0.07292595505714417,0.2590857744216919,0.2609661817550659,,,,,,,
99,2.0,0.041487131267786026,0.04605215787887573,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,0.041487131267786026,0.2587713897228241,0.2609661817550659,,0.041487131267786026,0.041487131267786026,0.13162904977798462,0.041487131267786026,0.0,0.041487131267786026
100,,,0.04573338106274605,,,,,,,,,,,,0.0,1.0,,0.0,0.04808618873357773,0.25883737206459045,0.2609661817550659,,,,,,,
101,,,0.04970074072480202,,,,,,,,,,,,0.0,1.0,,0.0,0.03610711544752121,0.2587175965309143,0.2609661817550659,,,,,,,
102,,,0.03690192848443985,,,,,,,,,,,,0.0,1.0,,0.0,0.04798634350299835,0.25883638858795166,0.2609661817550659,,,,,,,
103,,,0.05033063143491745,,,,,,,,,,,,0.0,1.0,,0.0,0.04166354238986969,0.25877314805984497,0.2609661817550659,,,,,,,
104,,,0.04595736041665077,,,,,,,,,,,,0.0,1.0,,0.0,0.035297807306051254,0.25870949029922485,0.2609661817550659,,,,,,,
105,,,0.05247502774000168,,,,,,,,,,,,0.0,1.0,,0.0,0.05620107427239418,0.25891852378845215,0.2609661817550659,,,,,,,
106,,,0.040443502366542816,,,,,,,,,,,,0.0,1.0,,0.0,0.03285107761621475,0.25868502259254456,0.2609661817550659,,,,,,,
107,,,0.05026610940694809,,,,,,,,,,,,0.0,1.0,,0.0,0.03765690326690674,0.2587330937385559,0.2609661817550659,,,,,,,
108,,,0.04546362906694412,,,,,,,,,,,,0.0,1.0,,0.0,0.03382417932152748,0.25869476795196533,0.2609661817550659,,,,,,,
109,,,0.044951487332582474,,,,,,,,,,,,0.0,1.0,,0.0,0.05052504688501358,0.2588617503643036,0.2609661817550659,,,,,,,
110,,,0.04986250773072243,,,,,,,,,,,,0.0,1.0,,0.0,0.0677027478814125,0.25903353095054626,0.2609661817550659,,,,,,,
111,,,0.036115437746047974,,,,,,,,,,,,0.0,1.0,,0.0,0.04151089861989021,0.2587716281414032,0.2609661817550659,,,,,,,
112,,,0.042704809457063675,,,,,,,,,,,,0.0,1.0,,0.0,0.03922935947775841,0.2587487995624542,0.2609661817550659,,,,,,,
113,,,0.03848015516996384,,,,,,,,,,,,0.0,1.0,,0.0,0.03407980501651764,0.2586973011493683,0.2609661817550659,,,,,,,
114,,,0.04424409940838814,,,,,,,,,,,,0.0,1.0,,0.0,0.036446698009967804,0.2587209641933441,0.2609661817550659,,,,,,,
115,,,0.040873561054468155,,,,,,,,,,,,0.0,1.0,,0.0,0.05824067071080208,0.25893890857696533,0.2609661817550659,,,,,,,
116,,,0.04068644717335701,,,,,,,,,,,,0.0,1.0,,0.0,0.025211744010448456,0.2586086392402649,0.2609661817550659,,,,,,,
117,,,0.04403432086110115,,,,,,,,,,,,0.0,1.0,,0.0,0.02878386527299881,0.25864434242248535,0.2609661817550659,,,,,,,
118,,,0.03521563112735748,,,,,,,,,,,,0.0,1.0,,0.0,0.059819504618644714,0.2589547038078308,0.2609661817550659,,,,,,,
119,2.0,0.04994528740644455,0.04124981909990311,0.12797462940216064,0.04994528740644455,0.0,0.04994528740644455,2.675713062286377,0.2243468016386032,6.065145015716553,7.845047950744629,0.975188672542572,0.9696407318115234,0.6444916129112244,0.0,1.0,,0.0,0.056969232857227325,0.2589262127876282,0.2609661817550659,0.04829311743378639,,,,,,
120,,,0.03873481601476669,,,,,,,,,,,,0.0,1.0,,0.0,0.028602954000234604,0.2586425542831421,0.2609661817550659,,,,,,,
121,,,0.043464988470077515,,,,,,,,,,,,0.0,1.0,,0.0,0.04176424816250801,0.25877416133880615,0.2609661817550659,,,,,,,
122,,,0.031055564060807228,,,,,,,,,,,,0.0,1.0,,0.0,0.03542396053671837,0.25871074199676514,0.2609661817550659,,,,,,,
123,,,0.04270415008068085,,,,,,,,,,,,0.0,1.0,,0.0,0.03026360459625721,0.25865915417671204,0.2609661817550659,,,,,,,
124,,,0.04217268154025078,,,,,,,,,,,,0.0,1.0,,0.0,0.044205088168382645,0.2587985694408417,0.2609661817550659,,,,,,,
125,,,0.037264492362737656,,,,,,,,,,,,0.0,1.0,,0.0,0.027299007400870323,0.2586295008659363,0.2609661817550659,,,,,,,
126,,,0.04417824372649193,,,,,,,,,,,,0.0,1.0,,0.0,0.031843848526477814,0.2586749494075775,0.2609661817550659,,,,,,,
127,,,0.03143057972192764,,,,,,,,,,,,0.0,1.0,,0.0,0.028976421803236008,0.25864627957344055,0.2609661817550659,,,,,,,
128,,,0.06824096292257309,,,,,,,,,,,,0.0,1.0,,0.0,0.04453623667359352,0.2588018774986267,0.2609661817550659,,,,,,,
129,,,0.06540101766586304,,,,,,,,,,,,0.0,1.0,,0.0,0.041500989347696304,0.25877150893211365,0.2609661817550659,,,,,,,
130,,,0.060407739132642746,,,,,,,,,,,,0.0,1.0,,0.0,0.026784704998135567,0.2586243450641632,0.2609661817550659,,,,,,,
131,,,0.06591656804084778,,,,,,,,,,,,0.0,1.0,,0.0,0.045743558555841446,0.2588139474391937,0.2609661817550659,,,,,,,
132,,,0.06773589551448822,,,,,,,,,,,,0.0,1.0,,0.0,0.02847999334335327,0.2586413025856018,0.2609661817550659,,,,,,,
133,,,0.0662626251578331,,,,,,,,,,,,0.0,1.0,,0.0,0.030120231211185455,0.2586577236652374,0.2609661817550659,,,,,,,
134,,,0.05187464877963066,,,,,,,,,,,,0.0,1.0,,0.0,0.031691230833530426,0.25867342948913574,0.2609661817550659,,,,,,,
135,,,0.06776171922683716,,,,,,,,,,,,0.0,1.0,,0.0,0.033672165125608444,0.25869324803352356,0.2609661817550659,,,,,,,
136,,,0.06750340014696121,,,,,,,,,,,,0.0,1.0,,0.0,0.03993850573897362,0.2587558925151825,0.2609661817550659,,,,,,,
137,,,0.07620348036289215,,,,,,,,,,,,0.0,1.0,,0.0,0.0441630557179451,0.25879815220832825,0.2609661817550659,,,,,,,
138,,,0.06475339084863663,,,,,,,,,,,,0.0,1.0,,0.0,0.03893519565463066,0.25874584913253784,0.2609661817550659,,,,,,,
139,,,0.06820595264434814,,,,,,,,,,,,0.0,1.0,,0.0,0.02709738351404667,0.2586274743080139,0.2609661817550659,,,,,,,
140,,,0.05894995108246803,,,,,,,,,,,,0.0,1.0,,0.0,0.03820887207984924,0.25873860716819763,0.2609661817550659,,,,,,,
141,,,0.07132241129875183,,,,,,,,,,,,0.0,1.0,,0.0,0.05273793265223503,0.25888389348983765,0.2609661817550659,,,,,,,
142,,,0.06775655597448349,,,,,,,,,,,,0.0,1.0,,0.0,0.025789448991417885,0.2586144208908081,0.2609661817550659,,,,,,,
143,,,0.06118495389819145,,,,,,,,,,,,0.0,1.0,,0.0,0.04407709464430809,0.258797287940979,0.2609661817550659,,,,,,,
