step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
49,1.0,70.04779052734375,83.49213409423828,,,,,,,,,,,,0.0,1.0,9.899999713525176e-05,0.0,70.04779052734375,144.41534423828125,145.16651916503906,,70.04779052734375,70.04779052734375,1.1753312349319458,70.04779052734375,0.0,70.04779052734375
50,,,77.84991455078125,,,,,,,,,,,,0.0,1.0,,0.0,72.04785919189453,144.43533325195312,145.16651916503906,,,,,,,
51,,,76.9753646850586,,,,,,,,,,,,0.0,1.0,,0.0,77.98279571533203,144.49468994140625,145.16651916503906,,,,,,,
52,,,79.17985534667969,,,,,,,,,,,,0.0,1.0,,0.0,78.93545532226562,144.50421142578125,145.16651916503906,,,,,,,
53,,,68.26495361328125,,,,,,,,,,,,0.0,1.0,,0.0,94.4964370727539,144.65982055664062,145.16651916503906,,,,,,,
54,,,87.60043334960938,,,,,,,,,,,,0.0,1.0,,0.0,76.35773468017578,144.4784393310547,145.16651916503906,,,,,,,
55,,,77.81893920898438,,,,,,,,,,,,0.0,1.0,,0.0,88.35857391357422,144.59844970703125,145.16651916503906,,,,,,,
56,,,81.37810516357422,,,,,,,,,,,,0.0,1.0,,0.0,67.8388442993164,144.39324951171875,145.16651916503906,,,,,,,
57,,,68.8913803100586,,,,,,,,,,,,0.0,1.0,,0.0,84.76312255859375,144.56248474121094,145.16651916503906,,,,,,,
58,,,81.78170013427734,,,,,,,,,,,,0.0,1.0,,0.0,84.87272644042969,144.56358337402344,145.16651916503906,,,,,,,
59,,,80.60780334472656,,,,,,,,,,,,0.0,1.0,,0.0,79.92584991455078,144.5141143798828,145.16651916503906,,,,,,,
60,,,75.98485565185547,,,,,,,,,,,,0.0,1.0,,0.0,79.44801330566406,144.50933837890625,145.16651916503906,,,,,,,
61,,,75.74764251708984,,,,,,,,,,,,0.0,1.0,,0.0,90.76522064208984,144.6225128173828,145.16651916503906,,,,,,,
62,,,76.02232360839844,,,,,,,,,,,,0.0,1.0,,0.0,68.4877700805664,144.3997344970703,145.16651916503906,,,,,,,
63,,,83.59027099609375,,,,,,,,,,,,0.0,1.0,,0.0,80.8604736328125,144.52346801757812,145.16651916503906,,,,,,,
64,,,82.3968276977539,,,,,,,,,,,,0.0,1.0,,0.0,87.89842987060547,144.59384155273438,145.16651916503906,,,,,,,
65,,,83.49090576171875,,,,,,,,,,,,0.0,1.0,,0.0,75.10395812988281,144.4658966064453,145.16651916503906,,,,,,,
66,,,77.8499755859375,,,,,,,,,,,,0.0,1.0,,0.0,97.34571838378906,144.6883087158203,145.16651916503906,,,,,,,
67,,,76.97406768798828,,,,,,,,,,,,0.0,1.0,,0.0,94.4258804321289,144.65911865234375,145.16651916503906,,,,,,,
68,,,79.1790542602539,,,,,,,,,,,,0.0,1.0,,0.0,81.74710083007812,144.53233337402344,145.16651916503906,,,,,,,
69,,,68.26483917236328,,,,,,,,,,,,0.0,1.0,,0.0,70.44287109375,144.41928100585938,145.16651916503906,,,,,,,
70,,,87.59851837158203,,,,,,,,,,,,0.0,1.0,,0.0,73.22008514404297,144.4470672607422,145.16651916503906,,,,,,,
71,,,77.81763458251953,,,,,,,,,,,,0.0,1.0,,0.0,78.86404418945312,144.5034942626953,145.16651916503906,,,,,,,
72,,,81.37736511230469,,,,,,,,,,,,0.0,1.0,,0.0,84.98394012451172,144.564697265625,145.16651916503906,,,,,,,
73,,,68.8907699584961,,,,,,,,,,,,0.0,1.0,,0.0,85.51764678955078,144.57003784179688,145.16651916503906,,,,,,,
74,,,81.78131103515625,,,,,,,,,,,,0.0,1.0,,0.0,77.47496795654297,144.48960876464844,145.16651916503906,,,,,,,
75,,,80.60645294189453,,,,,,,,,,,,0.0,1.0,,0.0,70.69828796386719,144.42184448242188,145.16651916503906,,,,,,,
76,,,75.98412322998047,,,,,,,,,,,,0.0,1.0,,0.0,73.08343505859375,144.44569396972656,145.16651916503906,,,,,,,
77,,,75.74645233154297,,,,,,,,,,,,0.0,1.0,,0.0,85.13287353515625,144.56619262695312,145.16651916503906,,,,,,,
78,,,76.02153015136719,,,,,,,,,,,,0.0,1.0,,0.0,89.4269790649414,144.609130859375,145.16651916503906,,,,,,,
79,1.0,78.59960174560547,83.589599609375,1.1567130088806152,78.59960174560547,0.0,78.59960174560547,16.669389724731445,2.079880952835083,34.092647552490234,41.44528579711914,0.0026889853179454803,-0.001082963077351451,1.0100704431533813,0.0,1.0,,0.0,62.41663360595703,144.33901977539062,145.16651916503906,79.4986572265625,,,,,,
80,,,82.39608764648438,,,,,,,,,,,,0.0,1.0,,0.0,78.46778869628906,144.49954223632812,145.16651916503906,,,,,,,
81,,,83.4910888671875,,,,,,,,,,,,0.0,1.0,,0.0,88.6260986328125,144.6011199951172,145.16651916503906,,,,,,,
82,,,77.84925079345703,,,,,,,,,,,,0.0,1.0,,0.0,76.41224670410156,144.47898864746094,145.16651916503906,,,,,,,
83,,,76.97452545166016,,,,,,,,,,,,0.0,1.0,,0.0,72.70843505859375,144.4419403076172,145.16651916503906,,,,,,,
84,,,79.17928314208984,,,,,,,,,,,,0.0,1.0,,0.0,74.1795654296875,144.45664978027344,145.16651916503906,,,,,,,
85,,,68.26468658447266,,,,,,,,,,,,0.0,1.0,,0.0,87.00144958496094,144.58486938476562,145.16651916503906,,,,,,,
