step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
71,,,20.244693756103516,,,,,,,,,,,,0.0,1.0,,0.0,22.25360679626465,38.861507415771484,39.029266357421875,,,,,,,
72,,,19.849559783935547,,,,,,,,,,,,0.0,1.0,,0.0,24.52887535095215,38.88426208496094,39.029266357421875,,,,,,,
73,,,17.250160217285156,,,,,,,,,,,,0.0,1.0,,0.0,19.050966262817383,38.82948303222656,39.029266357421875,,,,,,,
74,,,22.034692764282227,,,,,,,,,,,,0.0,1.0,,0.0,22.069908142089844,38.85967254638672,39.029266357421875,,,,,,,
75,,,27.16996955871582,,,,,,,,,,,,0.0,1.0,,0.0,21.492509841918945,38.85389709472656,39.029266357421875,,,,,,,
76,,,24.62220001220703,,,,,,,,,,,,0.0,1.0,,0.0,25.478538513183594,38.89375686645508,39.029266357421875,,,,,,,
77,,,24.355533599853516,,,,,,,,,,,,0.0,1.0,,0.0,23.764272689819336,38.876617431640625,39.029266357421875,,,,,,,
78,0.0,22.52760887145996,18.461458206176758,4.364339351654053,22.52760887145996,0.0,22.52760887145996,27.47421646118164,3.327345371246338,32.84972381591797,38.12200927734375,0.014774084091186523,-0.006605803035199642,0.9999168515205383,0.0,1.0,,0.0,25.54292869567871,38.89440155029297,39.029266357421875,22.181194305419922,,,,,,
79,,,18.972835540771484,,,,,,,,,,,,0.0,1.0,,0.0,23.97197723388672,38.878692626953125,39.029266357421875,,,,,,,
80,,,21.361236572265625,,,,,,,,,,,,0.0,1.0,,0.0,21.314990997314453,38.85212326049805,39.029266357421875,,,,,,,
