step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
2358,,,,,,,,,,,,,,,0.5600000023841858,0.4399999976158142,,0.0035180100239813328,0.44703367352485657,0.006282160524278879,1.0159856081008911,87.899169921875,87.88512420654297,,,,,,,
2359,58.0,78.63494873046875,,0.5173814296722412,78.63494873046875,0.003312403568997979,0.3936886489391327,9.684267044067383,1.1464442014694214,18.461652755737305,28.659456253051758,0.021922705695033073,0.2953600287437439,0.9505624771118164,0.5600000023841858,0.4399999976158142,,0.002489824779331684,0.23181727528572083,0.004446115810424089,0.5268574357032776,87.46929931640625,87.88512420654297,0.4015324115753174,,,,,,
2360,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0035070243757218122,0.4677475392818451,0.006415288429707289,1.0317959785461426,87.9130630493164,87.88512420654297,,,,,,,
2361,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0031407817732542753,0.40553122758865356,0.005745332222431898,0.8945541381835938,87.79244995117188,87.88512420654297,,,,,,,
2362,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003275643102824688,0.3987419009208679,0.005992029793560505,0.8795776963233948,87.77928924560547,87.88512420654297,,,,,,,
2363,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.002987638348713517,0.3454175591468811,0.005465191788971424,0.7619504928588867,87.67591094970703,87.88512420654297,,,,,,,
2364,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003043721430003643,0.38354557752609253,0.005567783024162054,0.8460564017295837,87.74983215332031,87.88512420654297,,,,,,,
2365,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032156098168343306,0.4171134829521179,0.005882212892174721,0.9201032519340515,87.81490325927734,87.88512420654297,,,,,,,
2366,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003431112738326192,0.4852209985256195,0.006276425439864397,1.0703403949737549,87.94693756103516,87.88512420654297,,,,,,,
2367,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032439313363283873,0.4146062433719635,0.005934020504355431,0.914572536945343,87.81004333496094,87.88512420654297,,,,,,,
2368,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032626690808683634,0.4297812879085541,0.005968296900391579,0.9480469226837158,87.83946228027344,87.88512420654297,,,,,,,
2369,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003390747820958495,0.4649789333343506,0.006202587392181158,1.0256887674331665,87.90769958496094,87.88512420654297,,,,,,,
2370,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.00337331835180521,0.4262104630470276,0.0061707040295004845,0.9401701092720032,87.8325424194336,87.88512420654297,,,,,,,
2371,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0030589508824050426,0.37379929423332214,0.005595641676336527,0.8245572447776794,87.7309341430664,87.88512420654297,,,,,,,
2372,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0030014626681804657,0.36854398250579834,0.0054904804565012455,0.8129646182060242,87.72074890136719,87.88512420654297,,,,,,,
2373,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003233374562114477,0.42758169770240784,0.005914709530770779,0.9431948661804199,87.83519744873047,87.88512420654297,,,,,,,
2374,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003256996860727668,0.4195128381252289,0.005957921035587788,0.9253959655761719,87.8195571899414,87.88512420654297,,,,,,,
2375,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032657613046467304,0.40396976470947266,0.005973953288048506,0.8911097645759583,87.78942108154297,87.88512420654297,,,,,,,
2376,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0033777893986552954,0.41987332701683044,0.006178882904350758,0.9261911511421204,87.82025909423828,87.88512420654297,,,,,,,
2377,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0030755384359508753,0.3810407519340515,0.0056259846314787865,0.840531051158905,87.7449722290039,87.88512420654297,,,,,,,
2378,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0029400670900940895,0.3405021131038666,0.00537817133590579,0.7511075735092163,87.6663818359375,87.88512420654297,,,,,,,
2379,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003158882260322571,0.3887140452861786,0.005778443068265915,0.8574573993682861,87.75984954833984,87.88512420654297,,,,,,,
2380,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0030713973101228476,0.3594515919685364,0.0056184097193181515,0.7929078936576843,87.70311737060547,87.88512420654297,,,,,,,
2381,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0028353738598525524,0.35591980814933777,0.005186659283936024,0.7851172089576721,87.69627380371094,87.88512420654297,,,,,,,
2382,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032537514343857765,0.4221735894680023,0.005951984319835901,0.9312652349472046,87.82471466064453,87.88512420654297,,,,,,,
2383,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003307715989649296,0.4076733887195587,0.006050699856132269,0.8992795348167419,87.7966079711914,87.88512420654297,,,,,,,
2384,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003280401462689042,0.4359801709651947,0.0060007344000041485,0.9617209434509277,87.85147857666016,87.88512420654297,,,,,,,
2385,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.002832722617313266,0.3421551287174225,0.005181809421628714,0.7547539472579956,87.66958618164062,87.88512420654297,,,,,,,
2386,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003175698686391115,0.3783734142780304,0.005809204652905464,0.8346471786499023,87.73979949951172,87.88512420654297,,,,,,,
2387,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0034055181313306093,0.4397898018360138,0.006229605991393328,0.9701245427131653,87.8588638305664,87.88512420654297,,,,,,,
2388,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003041384508833289,0.35294854640960693,0.005563508253544569,0.7785629630088806,87.69051361083984,87.88512420654297,,,,,,,
2389,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0031775501556694508,0.3908771574497223,0.005812591407448053,0.8622289896011353,87.76404571533203,87.88512420654297,,,,,,,
2390,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003037559101358056,0.370692640542984,0.005556510295718908,0.8177043199539185,87.72491455078125,87.88512420654297,,,,,,,
2391,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0031967763788998127,0.4267529249191284,0.005847761407494545,0.9413667321205139,87.8335952758789,87.88512420654297,,,,,,,
2392,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0030657232273370028,0.3779394328594208,0.005608030129224062,0.8336898684501648,87.73896026611328,87.88512420654297,,,,,,,
2393,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003529307898133993,0.4806797206401825,0.006456051021814346,1.060322880744934,87.93814086914062,87.88512420654297,,,,,,,
2394,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003136846236884594,0.3682997226715088,0.0057381330989301205,0.8124258518218994,87.72027587890625,87.88512420654297,,,,,,,
2395,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003496785182505846,0.42752569913864136,0.0063965581357479095,0.9430713653564453,87.83509063720703,87.88512420654297,,,,,,,
2396,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.003418684471398592,0.4616464078426361,0.006253690924495459,1.018337607383728,87.90123748779297,87.88512420654297,,,,,,,
2397,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0031688434537500143,0.40592020750045776,0.005796664860099554,0.8954122066497803,87.79320526123047,87.88512420654297,,,,,,,
2398,,,,,,,,,,,,,,,0.54666668176651,0.4533333480358124,,0.0032479013316333294,0.43281105160713196,0.005941282957792282,0.954730212688446,87.8453369140625,87.88512420654297,,,,,,,
2399,59.0,78.61869812011719,,0.5188087821006775,78.61869812011719,0.0032339529134333134,0.4055348336696625,9.725506782531738,1.1528886556625366,18.428041458129883,28.604148864746094,0.02173219434916973,0.30175772309303284,0.9519038200378418,0.54666668176651,0.4533333480358124,0.0005526834866032004,0.0030533059034496546,0.35749468207359314,0.005585315637290478,0.788591206073761,87.69932556152344,87.88512420654297,0.4134051203727722,0.3605479896068573,0.3605479896068573,0.4898284077644348,69.30543518066406,0.0030533059034496546,0.35749468207359314
2400,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0032060507219284773,0.41522008180618286,0.006011344958096743,0.8897573351860046,87.78823852539062,87.88512420654297,,,,,,,
2401,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0030616798903793097,0.39033499360084534,0.0057406495325267315,0.8364320993423462,87.74137115478516,87.88512420654297,,,,,,,
2402,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003208029782399535,0.42769870162010193,0.006015055347234011,0.9164972305297852,87.81173706054688,87.88512420654297,,,,,,,
2403,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0032149325124919415,0.4354821741580963,0.006027997937053442,0.9331761002540588,87.8263931274414,87.88512420654297,,,,,,,
2404,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003196932841092348,0.3995702266693115,0.005994248669594526,0.8562219142913818,87.7587661743164,87.88512420654297,,,,,,,
2405,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003097341163083911,0.4221135675907135,0.005807514302432537,0.9045290946960449,87.80121612548828,87.88512420654297,,,,,,,
2406,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0029435798060148954,0.3896963596343994,0.005519211757928133,0.835063636302948,87.74016571044922,87.88512420654297,,,,,,,
2407,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003313562134280801,0.43656688928604126,0.006212928798049688,0.9355005025863647,87.82843780517578,87.88512420654297,,,,,,,
2408,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0033301280345767736,0.4535195231437683,0.0062439898028969765,0.9718275666236877,87.86036682128906,87.88512420654297,,,,,,,
2409,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003252353286370635,0.42662501335144043,0.006098161917179823,0.9141964316368103,87.8097152709961,87.88512420654297,,,,,,,
2410,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0029873785097151995,0.3696689307689667,0.005601334385573864,0.792147696018219,87.70245361328125,87.88512420654297,,,,,,,
2411,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0032551917247474194,0.45119884610176086,0.006103483960032463,0.9668546915054321,87.85599517822266,87.88512420654297,,,,,,,
2412,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0034488954115659,0.4991825520992279,0.0064666783437132835,1.0696768760681152,87.94635772705078,87.88512420654297,,,,,,,
2413,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003233010182157159,0.4407545328140259,0.00606189388781786,0.9444739818572998,87.8363265991211,87.88512420654297,,,,,,,
2414,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.002748568309471011,0.31636321544647217,0.00515356520190835,0.6779211759567261,87.60206604003906,87.88512420654297,,,,,,,
2415,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0028164891991764307,0.3589796721935272,0.005280917044728994,0.7692421674728394,87.68231964111328,87.88512420654297,,,,,,,
2416,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0034349507186561823,0.465264230966568,0.006440532393753529,0.9969947934150696,87.88248443603516,87.88512420654297,,,,,,,
2417,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.002929063281044364,0.3695646822452545,0.005491993390023708,0.7919242978096008,87.70225524902344,87.88512420654297,,,,,,,
2418,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0028565339744091034,0.36169248819351196,0.0053560007363557816,0.7750553488731384,87.68743133544922,87.88512420654297,,,,,,,
2419,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0031991186551749706,0.4174809753894806,0.005998346954584122,0.8946020603179932,87.79249572753906,87.88512420654297,,,,,,,
2420,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0029565042350441217,0.36385777592658997,0.005543445236980915,0.7796952128410339,87.6915054321289,87.88512420654297,,,,,,,
2421,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003047474194318056,0.36052706837654114,0.005714013706892729,0.7725579738616943,87.68523406982422,87.88512420654297,,,,,,,
2422,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0030115959234535694,0.39545977115631104,0.005646741949021816,0.8474137783050537,87.75102233886719,87.88512420654297,,,,,,,
2423,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0034552710130810738,0.4375424385070801,0.006478632800281048,0.9375909566879272,87.83027648925781,87.88512420654297,,,,,,,
2424,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003256656462326646,0.4563324749469757,0.006106230430305004,0.9778553247451782,87.86566162109375,87.88512420654297,,,,,,,
2425,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0029880639631301165,0.39058518409729004,0.005602619610726833,0.8369682431221008,87.7418441772461,87.88512420654297,,,,,,,
2426,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003377219196408987,0.4892697036266327,0.006332285702228546,1.048435091972351,87.92768859863281,87.88512420654297,,,,,,,
2427,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003242266597226262,0.4295831024646759,0.006079249549657106,0.9205352067947388,87.8152847290039,87.88512420654297,,,,,,,
2428,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003574384143576026,0.5219371318817139,0.006701970007270575,1.1184366941452026,87.98921203613281,87.88512420654297,,,,,,,
2429,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0028821201995015144,0.337857186794281,0.005403975024819374,0.7239797115325928,87.64253997802734,87.88512420654297,,,,,,,
2430,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0029053115285933018,0.3353402018547058,0.005447458941489458,0.7185861468315125,87.63780212402344,87.88512420654297,,,,,,,
2431,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003138692583888769,0.4338264465332031,0.005885048303753138,0.9296280741691589,87.82327270507812,87.88512420654297,,,,,,,
2432,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0028795311227440834,0.373256117105484,0.005399120505899191,0.7998345494270325,87.7092056274414,87.88512420654297,,,,,,,
2433,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0030598281882703304,0.41540077328681946,0.005737177561968565,0.8901445269584656,87.78857421875,87.88512420654297,,,,,,,
2434,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0028877409640699625,0.3927913308143616,0.005414513871073723,0.8416957259178162,87.7459945678711,87.88512420654297,,,,,,,
2435,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0032019284553825855,0.4287041425704956,0.0060036154463887215,0.9186517000198364,87.81362915039062,87.88512420654297,,,,,,,
2436,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.0030163193587213755,0.41260796785354614,0.005655598361045122,0.8841599225997925,87.78331756591797,87.88512420654297,,,,,,,
2437,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003158442210406065,0.45909327268600464,0.005922078620642424,0.9837712645530701,87.87085723876953,87.88512420654297,,,,,,,
2438,,,,,,,,,,,,,,,0.5333333611488342,0.46666666865348816,,0.003140283515676856,0.4335615634918213,0.005888031329959631,0.9290605187416077,87.8227767944336,87.88512420654297,,,,,,,
2439,60.0,78.58285522460938,,0.5175085067749023,78.58285522460938,0.0031325756572186947,0.4172719717025757,9.718026161193848,1.153859257698059,18.32926368713379,28.602243423461914,0.021503975614905357,0.32775163650512695,0.9484798908233643,0.5333333611488342,0.46666666865348816,,0.0038917993661016226,0.5849441289901733,0.007297123316675425,1.2534517049789429,88.10787200927734,87.88512420654297,0.4253562390804291,,,,,,
2440,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003151852171868086,0.44091254472732544,0.006061254534870386,0.9185678362846375,87.81355285644531,87.88512420654297,,,,,,,
2441,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0032578103709965944,0.4618353843688965,0.006265019997954369,0.9621570706367493,87.85186767578125,87.88512420654297,,,,,,,
2442,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0027133189141750336,0.34121519327163696,0.0052179209887981415,0.7108650207519531,87.63101959228516,87.88512420654297,,,,,,,
2443,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0033392838668078184,0.5117441415786743,0.006421700119972229,1.0661336183547974,87.94324493408203,87.88512420654297,,,,,,,
2444,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0028652918990701437,0.4072997272014618,0.005510176997631788,0.8485411405563354,87.75201416015625,87.88512420654297,,,,,,,
2445,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.00269635790027678,0.3697154223918915,0.005185303743928671,0.7702404856681824,87.68319702148438,87.88512420654297,,,,,,,
2446,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0030762082897126675,0.4503668248653412,0.0059157852083444595,0.9382642507553101,87.83086395263672,87.88512420654297,,,,,,,
2447,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003094058483839035,0.44699716567993164,0.0059501128271222115,0.9312441349029541,87.82469940185547,87.88512420654297,,,,,,,
2448,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0032342991326004267,0.49710947275161743,0.006219806149601936,1.035644769668579,87.91645050048828,87.88512420654297,,,,,,,
2449,61.0,91.8126449584961,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,0.0005416850908659399,0.0032765211071819067,0.5014508366584778,0.006301002576947212,1.0446892976760864,87.92440032958984,87.88512420654297,,0.5047273635864258,0.5047273635864258,0.554011881351471,91.8126449584961,0.0032765211071819067,0.5014508366584778
2450,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0032249665819108486,0.4799962639808655,0.006201859097927809,0.9999922513961792,87.88511657714844,87.88512420654297,,,,,,,
2451,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0032772391568869352,0.4671821594238281,0.00630238326266408,0.9732961654663086,87.86165618896484,87.88512420654297,,,,,,,
2452,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003168453462421894,0.4734712541103363,0.006093179807066917,0.986398458480835,87.8731689453125,87.88512420654297,,,,,,,
2453,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003313790773972869,0.47247087955474854,0.006372674833983183,0.9843143820762634,87.871337890625,87.88512420654297,,,,,,,
2454,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0034820102155208588,0.5030748844146729,0.006696173921227455,1.0480726957321167,87.9273681640625,87.88512420654297,,,,,,,
2455,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0027469154447317123,0.39308828115463257,0.005282530095428228,0.8189339637756348,87.72599029541016,87.88512420654297,,,,,,,
2456,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003144400892779231,0.46529027819633484,0.006046925205737352,0.9693547487258911,87.85819244384766,87.88512420654297,,,,,,,
2457,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003056800691410899,0.40825366973876953,0.0058784629218280315,0.8505284786224365,87.7537612915039,87.88512420654297,,,,,,,
2458,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0024751387536525726,0.311872661113739,0.00475988257676363,0.6497347354888916,87.5772933959961,87.88512420654297,,,,,,,
2459,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0028391950763761997,0.3822122812271118,0.005459990818053484,0.7962756156921387,87.7060775756836,87.88512420654297,,,,,,,
2460,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0028335012029856443,0.4137140214443207,0.0054490407928824425,0.8619042038917542,87.76375579833984,87.88512420654297,,,,,,,
2461,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003206470049917698,0.46739721298217773,0.0061662886291742325,0.9737442135810852,87.86204528808594,87.88512420654297,,,,,,,
2462,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003478205995634198,0.5308234095573425,0.006688857916742563,1.105882167816162,87.97817993164062,87.88512420654297,,,,,,,
2463,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003236996941268444,0.47564151883125305,0.006224994547665119,0.990919828414917,87.87714385986328,87.88512420654297,,,,,,,
2464,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0033288164995610714,0.4993555545806885,0.00640157051384449,1.040324091911316,87.92056274414062,87.88512420654297,,,,,,,
2465,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003059759270399809,0.4158407747745514,0.005884152837097645,0.8663349747657776,87.76765441894531,87.88512420654297,,,,,,,
2466,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0029166992753744125,0.40130335092544556,0.005609037354588509,0.8360486626625061,87.74103546142578,87.88512420654297,,,,,,,
2467,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.002753934822976589,0.3654158413410187,0.005296028684824705,0.7612830400466919,87.67532348632812,87.88512420654297,,,,,,,
2468,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0027981330640614033,0.3906311094760895,0.0053810253739356995,0.8138148188591003,87.72149658203125,87.88512420654297,,,,,,,
2469,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003231973387300968,0.48341113328933716,0.0062153334729373455,1.0071065425872803,87.89136505126953,87.88512420654297,,,,,,,
2470,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0029192455112934113,0.4097673296928406,0.0056139337830245495,0.8536819815635681,87.75653076171875,87.88512420654297,,,,,,,
2471,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0030420133844017982,0.41392186284065247,0.0058500259183347225,0.8623372316360474,87.7641372680664,87.88512420654297,,,,,,,
2472,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003118972759693861,0.43444716930389404,0.005998024716973305,0.9050983190536499,87.80171966552734,87.88512420654297,,,,,,,
2473,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0029221433214843273,0.40230366587638855,0.0056195068173110485,0.8381326794624329,87.74286651611328,87.88512420654297,,,,,,,
2474,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.002867118688300252,0.4087553918361664,0.005513689946383238,0.8515737652778625,87.75467681884766,87.88512420654297,,,,,,,
2475,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003465276909992099,0.5410477519035339,0.006663994397968054,1.1271828413009644,87.99689483642578,87.88512420654297,,,,,,,
2476,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.0028710186015814543,0.3998289704322815,0.005521189887076616,0.8329770565032959,87.73833465576172,87.88512420654297,,,,,,,
2477,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.002758612157776952,0.3718833029270172,0.005305023398250341,0.774756908416748,87.68716430664062,87.88512420654297,,,,,,,
2478,,,,,,,,,,,,,,,0.5199999809265137,0.47999998927116394,,0.003201618790626526,0.4750215411186218,0.006156959570944309,0.989628255367279,87.87600708007812,87.88512420654297,,,,,,,
2479,61.0,78.57463836669922,,0.5181384086608887,78.57463836669922,0.003063385607674718,0.42914915084838867,9.58520793914795,1.1386971473693848,18.063913345336914,28.428775787353516,0.021696709096431732,0.33267390727996826,0.9505383968353271,0.5199999809265137,0.47999998927116394,,0.0030902992002665997,0.5167139172554016,0.005942883435636759,1.0764873027801514,87.95234680175781,87.88512420654297,0.4371699094772339,,,,,,
2480,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0030417300295084715,0.44541722536087036,0.006003414746373892,0.9028727412223816,87.79975891113281,87.88512420654297,,,,,,,
2481,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0028501651249825954,0.4375532865524292,0.005625326186418533,0.8869323134422302,87.78575134277344,87.88512420654297,,,,,,,
2482,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0034103530924767256,0.5569544434547424,0.006730960216373205,1.1289616823196411,87.99845886230469,87.88512420654297,,,,,,,
2483,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.003036384703591466,0.46266964077949524,0.005992864724248648,0.9378438591957092,87.83049774169922,87.88512420654297,,,,,,,
2484,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0028923701029270887,0.43847718834877014,0.005708625074476004,0.888805091381073,87.78739929199219,87.88512420654297,,,,,,,
2485,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0030482399743050337,0.46937325596809387,0.006016263272613287,0.9514322876930237,87.84243774414062,87.88512420654297,,,,,,,
2486,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0027530973311513662,0.3763432502746582,0.005433744750916958,0.7628579139709473,87.67671203613281,87.88512420654297,,,,,,,
2487,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0030015679076313972,0.4487318992614746,0.005924147088080645,0.9095916748046875,87.8056640625,87.88512420654297,,,,,,,
2488,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.002755316672846675,0.37775057554244995,0.005438125226646662,0.7657105922698975,87.67921447753906,87.88512420654297,,,,,,,
2489,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.003147388808429241,0.48935461044311523,0.006211951840668917,0.9919350147247314,87.87803649902344,87.88512420654297,,,,,,,
2490,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.0030649539548903704,0.46693411469459534,0.0060492511838674545,0.946488082408905,87.83809661865234,87.88512420654297,,,,,,,
2491,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.003176492638885975,0.49728524684906006,0.006269393488764763,1.0080106258392334,87.89216613769531,87.88512420654297,,,,,,,
2492,,,,,,,,,,,,,,,0.5066666603088379,0.4933333396911621,,0.002784895012155175,0.39841535687446594,0.005496503319591284,0.8075987100601196,87.71603393554688,87.88512420654297,,,,,,,
