filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0027.npz,random_IR_0027.npz,165.9868524074554,7.192874562633733e-08,2,7786,153,50,L2,3.93432638898239e-12,5.76936018036685e-05,True,29.19817338822965,3.609123740707511,34.24024091899688,219337130057.3703,16637.56414018332,0.001754954820442119,2.773979042454484,999.7524912076268,0.79902085368027,0.8677839512707011,148951818862.8186,13972.55997215884,0.001951571285498,2.773962906952086,934.2146557848146,0.7990558884137398,0.8677597944632172
random_IR_0028.npz,random_IR_0028.npz,19.13542604446411,1.11540174430047e-07,1,2784,87,32,L2,2.599910304407205e-12,0.04681733937544558,True,70.34889501792637,21.31094875806316,13.66593037670458,219922706480.7655,16558.07231346455,0.004248616245063785,2.004628044030145,961.3831013930815,0.8725674570821887,0.7503132093734523,211488975667.5418,5930.42851055032,0.0025928842488643,2.004640486890846,209.8516505376324,0.8723798895741509,0.7503248162226079
random_IR_0029.npz,random_IR_0029.npz,819.1189241409302,0.01582515053451061,20,25792,561,50,L2,9.493991964121262e-13,0.07805028397453252,True,43.83921750579223,3.888335821786116,7.928778018066446,109986014432.7571,16906.3136231076,0.002593067801952559,3.5220373876125,347.5914240891592,0.8391165236791003,0.5841662359781187,114704769945.0977,10597.03256049267,0.0020174259270815,1.759502421122638,58.03858003227238,0.8512083095195752,0.6950984012533157
random_IR_0030.npz,random_IR_0030.npz,306.4476993083954,1.005312242341461e-07,7,10000,230,59,L2,1.945973113551269e-12,0.005211744148273294,True,35.04458095357937,0.962850828686777,4.032778983903276,68884396509.10701,19840.39693152221,0.001766324588894737,1.62083329354809,141.3270495692919,0.7728657911434089,0.949325486112702,136415617217.0749,15202.58414177307,0.0010987149135653,1.620850664922941,67.25895896693396,0.7729238134432739,0.9493689335897676
random_IR_0031.npz,random_IR_0031.npz,509.7030470371246,1.72268556752897e-07,16,11673,241,41,L2,1.865887435878455e-12,3.678486697284751e-06,True,13.29655212119971,2.947462966919482,48.08200709180449,148889785973.2604,9259.354298844588,0.001436012889458059,3.972127908105517,639.3249133880727,0.8816494075874153,0.6667926081094055,70159602918.25648,7380.460682658432,0.0018675879375938,3.971982947450442,663.0815723180698,0.8816055403797093,0.6668084039030092
random_IR_0032.npz,random_IR_0032.npz,26.93876576423645,1.967631391153191e-08,1,3240,90,36,L2,3.465294674473429e-12,0.0007037477598648959,True,54.5401546980121,14.0596791779492,17.37705898930448,131020170632.8433,13506.65020861752,0.004038022296839697,2.212051137471607,947.7474854731481,0.6440740901636545,0.9010688686114956,200515550283.4515,14254.8586595136,0.0033532684542144,2.212045293098504,831.0501447516381,0.6440355970596615,0.9010429486171564
random_IR_0033.npz,random_IR_0033.npz,16.54390978813171,3.178231722245073e-08,1,4602,118,39,L2,7.344672613152081e-12,0.0006801038659265405,True,24.55822287195669,67.28204741239415,22.04492409609549,190887181455.4648,5337.93120529441,0.004600700520006457,1.638338252558213,541.3841591472814,0.8682262258199904,0.6344030298258031,211947700344.8055,6481.544329734899,0.0048111666278877,1.638344238487262,687.4914015050514,0.8681193453173773,0.6344314048715627
random_IR_0034.npz,random_IR_0034.npz,22.39708733558655,1.581908826153722e-08,1,3531,107,33,L2,2.238682329791519e-12,0.01396006165059553,True,49.47017149563075,17.49761613754365,1.315661516801391,116517993313.1441,11314.86752875151,0.004372138813815111,1.718604310450265,65.08600086636652,0.6934963306664037,0.7371781200462824,131976876718.9804,6330.437418292857,0.0030728028557226,1.718604734365698,25.67246142735103,0.6933432903637705,0.7371519579387572
random_IR_0035.npz,random_IR_0035.npz,166.1725153923035,5.896897192769757e-09,12,16293,338,51,L2,7.649572815460193e-12,9.26357623713495e-05,True,17.97463490618398,31.37156553362529,55.62920541942019,219990770900.6495,5861.543167736055,0.003066536301416756,1.905116688453873,999.9146575351889,0.5747484026679459,0.8612451417347875,146159003394.5795,4639.598892086222,0.0033471373858326,1.905123248254723,863.8569673671722,0.5747133721091251,0.861261243784371
random_IR_0036.npz,random_IR_0036.npz,45.22704434394836,1.120756536465706e-07,2,8670,194,47,L2,1.799516265166279e-11,0.03153979548236405,True,61.92773569676464,25.99721401845989,11.0105611362363,186253251841.8696,13466.81760161043,0.004598542694256065,2.248551744717146,681.8591199179099,0.6843981344453046,0.9708629764790934,141672610939.29,5153.137875655491,0.003261685247434,2.248573138141152,183.2880034157165,0.6842502415464783,0.9708116531738784
random_IR_0037.npz,random_IR_0037.npz,148.5972220897675,0.05186678469181061,20,12332,265,49,L2,2.040823239568557e-11,0.02474478533078386,True,15.63439849050145,54.6043346661239,31.24002594187752,93567914506.82236,3339.154807118519,0.004682142456280115,3.346250130602213,488.4190144289161,0.9817613076649502,0.9626929103536074,151485447898.1282,3998.341786309949,0.0039946544794021,3.319443236040199,903.720702548536,0.7963932737883268,0.9813488254881422
random_IR_0038.npz,random_IR_0038.npz,31.22567248344421,3.53791946849924e-08,1,6027,147,41,L2,2.523865881912113e-12,0.03149420844778612,True,50.4644987797131,26.17291243492876,18.65925289047139,180689018623.2482,11604.67648184744,0.004348634695560186,1.947228830435082,941.6298447215518,0.8383031691597149,0.8947779272526386,209217985469.2052,2738.877036319715,0.0019633151196617,1.947227827698392,100.3029393260752,0.8382591078295459,0.8947249268913375
random_IR_0039.npz,random_IR_0039.npz,33.51586294174194,4.528101982259614e-08,1,4472,104,43,L2,5.091867032180897e-12,0.009235365467402836,True,14.25946912534597,18.63917123106375,1.643250914211995,145005624885.1965,5200.009627400228,0.002742200524054618,1.917019903588908,23.43188567640248,0.9393850523274097,0.6757355365897901,216556756380.9004,11559.79880357091,0.0033456406647453,1.917017306686452,63.96462656831992,0.9394875702051296,0.6756978864000543
random_IR_0040.npz,random_IR_0040.npz,406.8928520679474,6.029649313177288e-08,6,16758,364,36,L2,4.312082808877182e-12,0.0005021780567187081,True,33.08924951666462,3.103295169675326,24.46685153671552,133155488974.6927,16103.45633842174,0.002054791767759567,3.888547770221469,809.5897553855691,0.8188540170405465,0.9384050952941934,189277995864.9159,20127.90084848217,0.0019268065058848,3.888553448170346,949.3193292274572,0.8189194890647277,0.938401103646224
random_IR_0041.npz,random_IR_0041.npz,175.1846024990082,0.04823515564203262,20,24015,475,43,L2,9.140652644512581e-12,0.1218884041409149,True,13.9249771538807,79.40300404191076,10.82834605012132,134827452036.3693,3081.716034538522,0.004518578933884778,1.96475611847308,150.7844713622538,0.9984195143165957,0.9997901380378447,120126728243.6296,2678.85292586731,0.0043957742212516,1.94975882507261,617.8805131506047,0.5825890218646008,0.991096401010944
random_IR_0042.npz,random_IR_0042.npz,39.62594223022461,5.549800619064627e-08,1,3306,87,38,L2,3.78666412462203e-12,0.002485750539064975,True,40.64730603662963,7.46490040931059,22.84567878622994,99639919919.36923,12515.26705951274,0.003247817712825711,2.487258017972467,928.6152972384258,0.9128708148063522,0.6029884186812872,87945741567.89664,9359.39059523681,0.0029895654619946,2.487273890415965,639.4761216735596,0.9128376892651804,0.6030254768323514
random_IR_0043.npz,random_IR_0043.npz,155.2176470756531,0.06288060545921326,20,12557,303,46,L2,2.269600132831506e-11,0.01722849279945089,True,47.04890084270221,41.70639809912559,17.97256644251451,196194026895.766,9745.628361891326,0.00482769289938032,1.979572178215328,845.5894964427423,0.9999975066345772,0.9999995833916282,215856681820.5389,18639.20052752765,0.0018972681158989,2.582825049384723,97.85350604918912,0.98080898245087,0.9542121946183776
random_IR_0044.npz,random_IR_0044.npz,62.49704217910767,1.72676610787903e-08,1,2904,88,33,L2,8.693239812902764e-13,0.01077966104790806,True,49.90464287856692,4.916574503358432,3.440650571478866,167851929691.9091,19624.45924413076,0.002542981809472905,3.344761075352975,171.70443803959,0.5748343623728187,0.5361711348157021,102531823752.1542,10086.13402257958,0.0023325806081145,3.344737264826052,81.1105789740969,0.5749189410314117,0.5361793190755444
random_IR_0045.npz,random_IR_0045.npz,364.291540145874,0.02363772876560688,20,3270,109,30,L2,3.307702636096144e-12,0.01282181402048398,True,7.161677549826035,4.097795532880486,135.9899970508289,100396283296.3185,4815.944258548276,0.001487076503660543,3.999999999365736,973.9165088798301,0.539656642216067,0.8336876189917977,79166878635.77364,5192.596933527051,0.0010457098345001,3.204223656210679,770.5830426952912,0.5539054867769166,0.8393034256034181
random_IR_0046.npz,random_IR_0046.npz,39.18494129180908,4.537380249303169e-09,1,3723,73,51,L2,9.749142682383138e-13,0.01107743789350665,True,76.65034151166878,6.125041402634864,11.16241373639849,88786753839.42702,19635.33303328545,0.003903694497146168,1.811563055350606,855.6028249894867,0.6424947563293086,0.5744180311307847,178237772194.8332,18608.36206798132,0.0026821578667203,1.81156490857325,557.3732176360037,0.6424606735669702,0.5744265716526525
random_IR_0047.npz,random_IR_0047.npz,88.71280169487,4.373737283458468e-08,2,6186,172,35,L2,1.051189951056797e-12,0.01182159418862437,True,51.90568531648816,6.744679554954067,10.8165273764882,110236922011.7385,15759.69100106097,0.003293572527087859,1.260581601533435,561.439266221176,0.8508722395245309,0.6489005206014872,171542044338.7951,11005.44265584902,0.0022063945379237,1.260585529221474,262.1255280581859,0.85085646836304,0.6489242348252616
random_IR_0048.npz,random_IR_0048.npz,200.9022829532623,0.04966674000024796,20,19083,469,60,L2,2.207099086826148e-12,0.007519436196301758,True,12.20200713053293,13.28721022846107,49.10932995340682,139436916519.6813,5178.667130965838,0.002356206109014236,2.080308462362765,599.2323942671645,0.8973594346722438,0.9006034339129706,173640577983.9231,3498.743836944917,0.0017246038469476,2.20178817211035,788.5476268513956,0.8915607440111406,0.8909297053058891
random_IR_0049.npz,random_IR_0049.npz,79.70309448242188,1.038441439504822e-07,2,8052,154,58,L2,1.574196935999472e-12,0.002282728615658082,True,31.00022830293526,9.05948904211446,31.13095208856609,192394044001.2749,12196.12107509189,0.002541810474991671,1.852316471210722,965.0666220332879,0.6064524520759581,0.7353108728106909,123740478280.337,7559.05176557998,0.0024952525517302,1.852325436601529,587.6037592000371,0.6065565972909635,0.7353293830404436
random_IR_0050.npz,random_IR_0050.npz,23.83854413032532,3.296053918688813e-08,1,4917,149,33,L2,1.522865514247407e-11,0.003387655690471662,True,65.95052993998948,14.65754921541616,1.531234381223476,95350511174.99335,13599.25885588504,0.004849567953583702,1.229370131903318,100.9857189040201,0.7929630427950882,0.9800692909720279,113941945230.415,12184.10079803269,0.0041991835382824,1.229375673636931,76.96567742216287,0.792996044927374,0.9801223370083784
