step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CF_DELAY_0,train/param_grad/CF_DEPTH_0,train/param_grad/CF_MIX_0,train/param_grad/CF_RATE_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/param,val_id/param_group/chorus_delay_ms,val_id/param_group/chorus_depth,val_id/param_group/chorus_mix,val_id/param_group/chorus_rate,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
55399,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55449,221,,0.000108487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55499,221,221,0.000108487,0,0,0.5,0,1.70759e-05,0.158899,0.000741183,6.48785e-05,0.000240854,0.00158124,6.79024e-06,0.000236623,0.000378113,0,0.0537812,0.0537812,0,5.41552,9.04309,1.24033,0.0727347,0.120052,0.250642,0.237395,0.323502,0.102993,0.089271,0.0542004,0.00233375,0.0354023,0.104784,0,0.119627,0,5.30442,16.016,2.338,0.283672,0,0,0.331558,0
55549,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55599,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55649,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55699,222,,0.000107402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55749,222,222,0.000107402,0,0,0.5,0,1.66394e-05,0.161137,0.000735514,6.97051e-05,0.000225758,0.00170268,6.75763e-06,0.000219336,0.000367643,0,0.0539261,0.0539261,0,5.3656,8.8674,1.22763,0.0714949,0.119389,0.246944,0.235202,0.317839,0.106714,0.0853003,0.0556289,0.00217385,0.0356526,0.108437,0,0.117093,0,5.28528,15.8867,2.32039,0.283507,0,0,0.332229,0
55799,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55849,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55899,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55949,223,,0.000106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55999,223,223,0.000106328,0,0,0.5,0,1.66915e-05,0.163319,0.000725844,6.69978e-05,0.000225806,0.00160224,6.71684e-06,0.000224948,0.000363451,0,0.0533525,0.0533525,0,5.36165,9.21788,1.24063,0.0725386,0.120265,0.247113,0.23647,0.324981,0.104654,0.0878932,0.056766,0.00241547,0.0358497,0.10651,0,0.120734,0,5.20003,15.9296,2.32066,0.287047,0,0,0.335357,0
56049,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56099,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56149,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56199,224,,0.000105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56249,224,224,0.000105265,0,0,0.5,0,1.66169e-05,0.160167,0.000736119,7.43047e-05,0.000230511,0.00166361,6.71719e-06,0.000225527,0.000362591,0,0.0534428,0.0534428,0,5.37505,8.93217,1.22894,0.0719436,0.119421,0.246096,0.235509,0.320584,0.100434,0.0877078,0.0563202,0.00216566,0.037255,0.108142,0,0.11692,0,5.23177,15.9016,2.32035,0.283458,0,0,0.332715,0
56299,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56349,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56399,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56449,225,,0.000104212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
