f0,sigma,gain
5235.083965653631,253.57083983007536,-1.7923673980427022e-10
5236.424855920127,253.70016354787012,5.897823990018385e-11
5241.719900266246,254.2111738734531,-9.894856271654223e-14
5249.0342982741995,254.91791600174776,-2.444483815238503e-11
5250.4536185499455,255.05516974736287,-1.1116323054878123e-12
5254.803712730411,255.47607179134758,-9.062399696674559e-12
5280.094904212853,257.9300761526426,8.124729227883685e-11
5282.970864741663,258.2098767163669,1.1333720480547935e-12
5314.658910754099,261.30287645679186,1.3658121399694884e-10
5338.107435171684,263.60354259173863,-5.583484087195006e-11
5344.139546343482,264.1970247016168,1.1130954288131131e-10
5359.624949226002,265.7236580113206,-4.95426641452781e-11
5363.841800021216,266.140142780741,2.2928546206469786e-11
5377.911672682544,267.53214852631703,-6.760363963347892e-11
5394.44173919294,269.1722128217824,-3.0320256736651493e-12
5406.092528036983,270.33119364602766,3.047668376509674e-11
5416.180839930773,271.33676450806075,1.2487382536653382e-10
5418.037210339223,271.52200583739165,2.3485949581454245e-11
5419.01948048216,271.62004914826286,-3.025080450691924e-11
5428.531375623214,272.5703791255478,1.1563872762683703e-11
5437.82168408047,273.50017930433603,3.1448902867634697e-12
5438.411804177147,273.55929388418923,3.7607756236361896e-12
5465.251769264793,276.25473637156415,9.289463305184828e-13
5467.312232958452,276.4622098914344,6.773409634836426e-14
5476.4967047184355,277.38796979235934,5.480021581027959e-12
5479.962785343791,277.7377414200768,3.025370258565949e-12
5486.336023240352,278.38145976386585,-1.7409831343047498e-11
5501.787896199646,279.9452566983338,1.022664391474705e-10
5504.162079930288,280.1859242496146,6.98461473839713e-13
5550.970785464798,284.95205857094754,1.600024668581421e-11
5557.016599980297,285.5705958461954,1.6179114323426082e-12
5569.257508920606,286.82500467603006,-1.8750246361871689e-10
5570.837479269334,286.98711605894437,1.328997922943394e-10
5579.506470887136,287.87740817424736,1.4745014910839005e-10
5595.391603924298,289.51237937459206,-7.945034291052977e-11
5630.678973945034,293.1609498526156,-2.4261432822232187e-11
5645.458506743405,294.6959087404598,3.629725121185912e-12
5650.25177429105,295.1945875289206,5.4608229914884425e-11
5657.385695646513,295.9375653910671,2.5512819591089585e-12
5669.995137999463,297.25309631843066,-1.2872569612067127e-11
5670.091061407263,297.263115139837,-1.1086764116190484e-11
5684.065010659915,298.7244498550508,1.7586914893438535e-10
5686.903651211151,299.0217420758404,4.266490231315543e-11
5698.8483335127175,300.2743409080977,4.3800697366549025e-11
5699.4894769306675,300.3416497924355,2.7445828204904888e-12
5704.576637936474,300.87598143020307,1.0494395085311739e-11
5707.987905185793,301.2345520248474,1.9532071241410736e-13
5708.042718561675,301.24031540618176,-3.945638036322519e-12
5709.683625521057,301.41287506235074,-3.5589172572179885e-12
5713.706296320147,301.8361135696771,1.7424499344769916e-12
5729.444482627804,303.4948446510986,2.9623939246426876e-12
5746.25707243151,305.2718533030109,-3.607840638977465e-13
5747.441102679368,305.39719577790896,-1.7031809120492637e-10
5748.915236330854,305.55328494279587,6.239347481384345e-12
5767.829399859951,307.5595696224183,-9.749021722057957e-13
5803.106856590171,311.3191679606352,1.2148475053041283e-11
5810.039017840452,312.0606390423932,-8.740789152439294e-15
5812.158084964437,312.2874732925646,-1.5922784916755145e-10
5824.385290560197,313.5979427017358,5.3573182679905525e-12
5830.758528456341,314.28209603425654,1.4321781575045487e-11
5859.372643886452,317.3629803346292,1.6267793423365583e-13
5861.3409742267395,317.5754650627174,4.157208410764914e-12
5866.428135232401,318.1249636373765,5.3391314869141235e-11
5867.151498714158,318.20313771852335,1.6643290469160018e-11
5871.944766261615,318.72139094538267,-3.3020318040301405e-11
5899.333741411787,321.6908346566591,5.417185939997419e-13
5911.725387135012,323.0388458926815,2.4279859588178404e-12
5935.32085827899,325.6134734734879,-3.666253106240972e-12
5941.049162702512,326.2400664030451,3.5116231759057258e-12
5949.441754260093,327.15918499969746,1.0419358353123226e-11
5977.567796235627,330.2488818320377,5.0192357256023966e-12
5980.300600089534,330.5498620212842,3.842062643461403e-12
5990.218348619792,331.6433191261473,-9.873260766354034e-11
6010.200792409352,333.85193757219236,5.122221737758265e-11
6014.141243144415,334.28833572493886,-5.081004175330106e-13
6018.399203971024,334.760219094434,-4.0422032025418476e-11
6024.799848554906,335.47019115256694,1.5290615608092902e-11
6029.002996005627,335.9368230146673,-2.8489089262313562e-11
6047.917159533839,338.040693565709,-6.172702375880206e-11
6068.336653455927,340.31940334814584,-1.5492776023356634e-10
6071.2126139843085,340.6409627137863,2.3620720895870585e-12
6078.199588610165,341.4228067234692,-2.532934428090534e-13
6086.186326777384,342.31762597003615,1.1401763385665667e-10
6091.863607879468,342.954412442213,1.4010284335477966e-10
6103.490780088679,344.2604155486752,2.3773855263809554e-11
6103.859313501529,344.3018511789152,6.668043799502298e-12
6118.403556270991,345.939114057238,-1.1878968520048542e-11
6149.968272182798,349.50579691969097,2.7623034700471358e-12
6154.46152303705,350.0150079918295,-1.5477433100983955e-14
6179.203704450585,352.8256518776553,1.9416433812193075e-10
6181.564184836983,353.09438520381326,3.188497202750584e-11
6193.983237247609,354.5099461049927,-2.904860542886531e-11
6200.693811813707,355.2760198915711,1.0119893537394833e-12
6201.430878639395,355.36021340595624,-5.2161715619759205e-11
6211.20547049481,356.4776897655983,-2.031198442386663e-12
6218.615791909246,357.32604473685876,8.872661370430397e-11
6221.860285850408,357.69780215898936,6.548685965600449e-12
6239.262995749379,359.69513182833845,-1.7119417405350473e-10
6253.101368435393,361.28736015270914,-8.398526133263954e-11
6270.96474510034,363.34791693788736,4.5197645162573785e-13
6278.084963111115,364.1708789921961,-7.223762725687456e-11
6292.9056059398445,365.8868589918566,-1.4282340112862178e-12
6297.439966825908,366.41266968378153,-4.993216866298109e-11
6299.210327115678,366.61806588745225,-5.6583524738521745e-11
6305.846261727016,367.38847706955335,4.251598793991201e-13
6320.294581088272,369.068687367393,2.852345735002141e-13
6320.570981147897,369.10086770714594,1.3307842050492762e-11
6335.170037292792,370.8025874515346,-2.3805725304256462e-11
6344.889815772145,371.9377377056812,-6.277779111329234e-11
6351.631587080618,372.726115613096,-9.722045060368794e-11
6354.070497476198,373.01152627510925,1.6056752404172375e-10
6362.821709156717,374.0365286203462,3.324967314045447e-11
6363.927309395228,374.16612452668807,-6.223703288364542e-11
6383.711783133322,376.4890214674326,-4.275034486048571e-11
6397.699435728382,378.13566398539,2.8380784413838202e-11
6398.4227992100805,378.220917175728,-1.9426546084772707e-12
6415.676229199318,380.25720517545506,-1.3318909975520852e-10
6435.9686029700415,382.65917334562454,-5.242261161930711e-11
6458.332810597775,385.3151668803695,-5.481168431607172e-13
6461.798891222576,385.72762635224944,9.89938750391007e-12
6489.573893181774,389.04081055744297,-2.8101535054467752e-11
6494.390777362157,389.61684600459955,4.891008768639655e-12
6499.750548372392,390.25830588845855,-1.270029973925348e-12
6511.640417296609,391.68317992715754,-9.21119849206735e-14
6517.686231811186,392.40870507613147,6.173047471501775e-12
6524.451619752875,393.2213805839402,1.0282531566696681e-12
6526.502170156792,393.4678643840394,3.3207956926029514e-11
6571.481911963601,398.8940806198211,-6.504676366433789e-12
6573.324579027732,399.11716889742655,-1.223598045024441e-10
6575.84570948706,399.4224988070675,-1.1740198630802748e-10
6588.455151838266,400.9513645856733,-1.8767120936299974e-11
6589.045271934835,401.02298702755684,7.870927224853205e-11
6589.874472113693,401.12363728275716,-6.6561721926931654e-12
6591.348605764996,401.30260234277165,-2.316153434531337e-11
6596.141873311961,401.8847987350651,-6.097095189166179e-12
6640.794191737477,407.3286614483516,1.0206226540445999e-10
6643.632832288312,407.6759807426676,4.654164087100948e-11
6660.22383540604,409.7089269268718,-9.013458123196021e-11
6666.928286736925,410.5318822855549,9.505680678476271e-11
6698.930052779145,414.4714310420591,6.079948444899298e-11
6703.85277365658,415.07911234204977,-7.382226085712911e-11
6728.499031660593,418.12826191211735,5.611935984482787e-15
6732.756992486797,418.65617560396186,2.3492572305252495e-12
6734.217422794106,418.83732068780137,-3.0365251563938e-13
6739.379223753808,419.47788166196807,-3.7323974508640215e-12
6753.241213072315,421.2005336243351,-1.386206473310731e-10
6757.334733770879,421.7099190721589,-2.52909260092362e-11
6765.850655423264,422.7706038569193,-2.7151137762017895e-12
6768.020745868266,423.04110902090963,2.0738732239282616e-11
6770.385016309066,423.33591776375886,-5.2402059990613815e-11
6777.832657700312,424.2652619846144,-7.485347756426406e-12
6792.65330052813,426.11767626817084,-6.334440462443158e-11
6795.603901010899,426.48695121804485,4.671501500768217e-11
6827.138877051829,430.4436477455744,5.995892510932239e-11
6844.173053536691,432.58854757653415,-2.248636049090457e-12
6851.5696716065795,433.5215751174542,2.9106743681144484e-11
6857.246952708113,434.23840490727355,-5.963986141271024e-11
6859.385846410574,434.5086217369643,1.1317425630888904e-12
6871.477475439254,436.0378007843581,3.564729435892296e-11
6881.210957261957,437.27071115693633,4.982774134211161e-11
6881.852100679802,437.3519840964433,-1.6898313171647958e-12
6883.69476774387,437.58560732575233,1.9048655963336596e-10
6886.939261684769,437.99711371630116,-9.303768990476812e-12
6890.391638965431,438.43519935792494,9.578931072391835e-11
6908.678362417695,440.7593345936099,-1.4392613312836972e-10
6925.669095690272,442.92427766754224,6.94061780453714e-11
6934.296977274485,444.0256699349705,5.474671701700017e-12
6948.680569969403,445.8648560425824,-7.013806009150641e-11
6970.870424178817,448.7096797287324,-2.948273757774142e-13
6970.92523755469,448.71671824216327,2.6870132688403593e-12
6989.672627772816,451.12729251160954,-1.0867788684569262e-10
6989.713737804721,451.1325856299286,9.508292090758468e-11
7006.857541041047,453.3426479170308,4.385749399177077e-12
7010.006111574124,453.74912864107205,4.1438273276184e-11
7013.568115606492,454.2092038207199,3.288259153659146e-12
7017.102712950923,454.6659701294592,-2.636852222501286e-13
7049.514122436668,458.8651381808957,4.964057130763182e-12
7063.488071686705,460.68154971402936,6.578209559237448e-11
7063.611401782423,460.69759685810214,2.0061166384313726e-11
7068.428285962501,461.324566817341,-1.7732779595765605e-12
7073.344883604938,461.964956336643,1.3683263291264357e-10
7126.823053662611,468.9592795660675,5.342522611178145e-11
7128.205053960631,469.14072744453637,-1.4152704386416432e-11
7139.873336200306,470.67410143487217,1.8532105119503423e-10
7147.362087623179,471.6595484904295,8.734864835661956e-11
7165.092220901194,473.9967803273485,-9.868145982395512e-11
7200.761827671249,478.7163831423135,2.488380294933055e-11
7201.35194776778,478.7946616111917,-1.3381095950933563e-11
7202.075311249414,478.89062334889456,-1.295890528518908e-11
7203.808351561678,479.1205684959019,2.0036892916154347e-12
7211.365619704347,480.12393685137044,6.570682330876608e-11
7212.32427321368,480.25129118359933,-7.0947686987129204e-12
7221.9420050495,481.5299157859914,9.088205763351497e-12
7228.874166298531,482.45256520526,-2.390685497482363e-12
7234.814144115488,483.24386227483103,-7.878287120077815e-11
7238.754594849975,483.76914994892877,4.157442200166951e-13
7240.965795326777,484.06404261705944,-6.785641143451608e-11
7275.331831807819,488.6587831409319,8.723846020058045e-12
7278.207792335794,489.04428567200654,-2.579167230420678e-12
7282.742153221365,489.6523947283367,2.429517860664591e-12
7304.232260581805,492.5396121283169,3.8677903195492483e-13
7310.799678472568,493.4236484329919,9.315731630069837e-11
7318.168889854188,494.41655961346675,1.4815713195501927e-10
7344.422524892994,497.9620462799233,3.7406343181899775e-11
7352.791499815818,499.09492381563706,-1.4002286547859548e-11
7367.571032610906,501.0987262111927,2.0948437496839816e-12
7369.641409593422,501.37974829826214,-3.6923430136848725e-11
7392.203587269341,504.4473384567555,-6.398453386383254e-12
7404.222909522992,506.0853331877778,7.44787126817555e-12
7409.016177069565,506.73930252086467,-1.980864443981178e-11
7418.210562116552,507.9949227278875,8.151942719255733e-13
7426.6891637910685,509.1541729317816,6.056431920256819e-12
7432.976391567585,510.0146591310992,-1.3895328606632501e-10
7435.463992103952,510.3553195982668,7.443666969217847e-11
7442.911633494723,511.37590641899766,-4.730124510578562e-11
7457.7322763216025,513.4098914727347,-1.3597198343928893e-10
7463.576330730663,514.213041804941,-6.889943326047144e-13
7471.027762175998,515.2380069675083,3.600681862952827e-12
7487.171801870363,517.462173081339,1.2665375689234184e-10
7506.164395404695,520.0849311589501,1.3054073381747674e-11
7520.985038231497,522.1361846170635,1.9081969140314418e-10
7525.219382424028,522.722982846956,7.010522940324103e-12
7532.151543672884,523.6843593100979,3.7431506843952526e-14
7544.433562642019,525.3898463653701,-2.4111965458154295e-11
7545.18433281157,525.4941887916076,-2.046501737811468e-11
7549.165893577854,526.0477217067905,-6.120143714431817e-13
7560.987245780986,527.6928951966385,1.1922836568285752e-11
7573.296671438031,529.4087295027545,-4.2323550093494596e-12
7578.6838491356275,530.1605365363333,-1.313587063749309e-10
7580.895049612369,530.4692751409891,-3.1305171096688736e-12
7589.264024535032,531.6386078049269,9.603904520674077e-12
7596.356835856889,532.630641994226,2.0451841328374025e-11
7598.038852847801,532.8660327972871,-3.971445526491161e-11
7604.749427412895,533.8056666043291,-5.565657513255355e-12
7608.2155080373,534.2913219851798,-5.841375236011427e-13
7660.581954619352,541.6556583976189,-4.2823868117339555e-11
7663.161688508869,542.0197540280051,2.0262520247060885e-12
7684.310669143787,545.0092775813737,1.248878917201226e-10
7697.5102315901695,546.8792834320448,3.620004210440581e-11
7699.680322034986,547.1870312620516,-2.3298651736069827e-12
7708.864793792373,548.4904726211824,-7.65715352644441e-11
7713.9108447650615,549.2072591819644,-1.3227664548213616e-10
7724.681410105558,550.7387763766352,-6.738887603244849e-12
7739.129729464745,552.7966066384937,7.799066728933156e-11
7746.912374345384,553.906658654558,8.822351604179444e-12
7770.466735452662,557.2730560298039,-7.27064320016181e-11
7777.8458601234015,558.329785432025,-7.263314970771507e-13
7798.343784050962,561.27045876509,1.3038617902193351e-12
7812.317733300123,563.2796262850944,-3.3950598499567426e-11
7829.977016677108,565.8238144078227,-8.565554791485988e-13
7840.516082044408,567.3449237747343,-6.85344419589644e-12
7851.061270646513,568.8689647150977,-5.511541582119724e-13
7856.779661779451,569.6962704447212,-1.7340580676551088e-12
7865.407543362981,570.9456454664399,-1.569273155836505e-10
7872.080797950619,571.9129178647568,-1.1826380855596277e-11
7895.358758998102,575.2934244944215,5.002669370224367e-11
7915.119616099929,578.1709982781146,-1.4456926169206624e-12
7928.4661252751575,580.1185851923125,6.038245815015552e-11
7930.475565646903,580.412096613846,-2.5182994005793793e-11
7933.627926234318,580.8726999757245,-9.240291293485705e-11
7935.562726651419,581.1554916571633,1.2127638135026145e-11
7940.410807573669,581.8643931755628,5.511991759521387e-11
7943.972811605765,582.3855164304649,3.777913363433835e-12
7952.6380131665655,583.6542162889259,-1.0340726362589017e-12
7952.747639918306,583.6702759520069,-5.958112578191735e-11
7977.854564685594,587.3541213400096,3.2488097418143246e-11
7992.634097479979,589.5280965642899,-4.860436541100902e-12
7995.639511338314,589.9706661209116,-1.598999711659255e-12
7997.4098716277895,590.2314427203393,-2.2385337753451883e-12
8000.197488856992,590.6421797456743,3.352453692806843e-11
8009.501500655312,592.0141007301013,-5.3126911752395054e-11
8010.183754105001,592.1147650119046,1.8928732978877903e-11
8017.266652137256,593.1603301910609,1.4845535205918532e-11
8020.217252619714,593.5961654108816,3.815433062953431e-11
8051.752228657377,598.2642345997783,-1.4051858835790916e-11
8057.282563029273,599.0847686154639,-1.3732317917926309e-11
8086.7045951781965,603.4595781419308,1.387239088674429e-10
8096.090827040274,604.8585871216796,-8.35404214866792e-12
8118.471071188822,608.2008893536012,1.9054615131629916e-11
8120.641161633579,608.5254649008965,-1.0074171364950236e-13
8144.881566244516,612.1569441718674,-1.6360246378194853e-10
8147.334179983657,612.5249756698053,1.5340803718909777e-12
8150.282447285864,612.967530039785,-1.6265079147373198e-11
8172.076361392429,616.2439067907299,2.8343881083741934e-11
8180.445336314744,617.5043772752265,-3.1615285123813484e-13
8181.809843214103,617.7100111113621,-1.4552397028485294e-10
8190.990524916606,619.0944493211194,1.7412774391476763e-10
8195.483775769973,619.7725932322514,4.532395728939584e-13
8196.667806017518,619.9513549168129,1.1861140141328926e-10
8201.512096885106,620.6830018196292,-1.3010128045427977e-10
8214.327089394053,622.6205705888968,-2.2281598174147124e-11
8221.863074083025,623.7613898493597,5.4360716243907686e-12
8231.876746018825,625.2789071979889,-1.1443260625673098e-11
8235.342826643082,625.8046031308133,-1.1085132826662389e-11
8276.450634428898,632.056247211781,-2.23779097881301e-12
8288.101423269014,633.8337517051341,-5.3796157719297445e-11
8288.224753364724,633.8525809555996,-4.70092786100374e-12
8294.406144443697,634.7966751678807,2.8410349179144285e-11
8309.816907366172,637.1534515546489,-6.152501662734627e-12
8310.567677535684,637.2683790010901,8.707630816891437e-12
8313.461131461989,637.711404307031,-1.3358254914182038e-11
8332.675311678937,640.6572567538107,-5.247563014352302e-11
8341.832376748001,642.0635794980316,-3.9625547446187505e-12
8344.504243990592,642.474210331013,5.188783905606879e-11
8346.868514431091,642.8376772491387,-1.0429629589320689e-11
8371.975439197757,646.7037982782599,-2.0467509019257755e-11
8389.705572474166,649.4409902128313,-8.058251709755602e-11
8396.457257070808,650.4848430061368,-1.2712502007078002e-12
8421.158328447309,654.310939263588,1.4495005456062795e-12
8433.06190071355,656.1587677472448,-1.4130832725046853e-11
8456.329948470822,659.7782765599369,-1.7511149338583533e-13
8463.422759792273,660.8835967384424,8.2369992346335e-12
8465.579146893015,661.219824647027,1.5899332637511504e-11
8467.625907242016,661.5390385825522,2.8142547642987642e-11
8485.751980619038,664.3693593385243,7.877932159498913e-11
8507.665434766295,667.7991470871998,7.30151030344711e-11
8526.675521697873,670.7816791330629,3.747810019008088e-13
8526.785148449608,670.7988980071405,4.251894450335301e-11
8535.413030032778,672.1547579737454,-1.431863002278243e-10
8540.7728010421,672.9977292716178,-8.003520227409149e-11
8558.708484477851,675.8224566953567,-1.5140415430345906e-10
8565.41905904253,676.8808420953485,3.201459604806078e-14
8567.114779377302,677.1484207750376,-2.631781402095905e-13
8569.035876450358,677.4516271038317,-8.764159605225149e-12
8581.49837207046,679.420231052175,-4.842911114529855e-12
8600.559482323246,682.436701330103,-7.388124053841676e-11
8609.051787341059,683.7827858347874,-5.364743673949372e-12
8628.430407685295,686.8593952513665,3.6219024303395215e-11
8630.790888071177,687.234625009439,6.676394246976475e-11
8643.209940479108,689.2104891341156,-5.4185863798999915e-12
8657.589743117625,691.5018568148506,1.1361359255773805e-10
8667.842495135434,693.1379205250012,1.6550216369889636e-11
8682.34562786964,695.4555376423881,3.1855856380633155e-11
8694.166980071908,697.3474693536584,-1.3819565801084968e-10
8699.01127093936,698.123510662662,-2.3574948434068056e-11
8702.328071654236,698.6551018034787,-1.5665257028513127e-11
8703.306551742244,698.8119637265085,1.223191166426592e-11
8704.821795425201,699.0549100001481,-2.174563517435856e-11
8718.919074769292,701.3172214270835,1.1674642811706414e-10
8731.528517118357,703.3438685252551,3.764713243806164e-13
8740.879762182989,704.8487347254703,-2.2501824114154436e-12
8741.575718976615,704.9607972468091,-2.2592931642271995e-11
8746.666670035465,705.7808103007865,-9.31311951024947e-12
8748.437030324865,706.066078828393,3.938315456872551e-11
8769.04691418318,709.3913184953032,-1.9685824310106023e-11
8771.62664807252,709.808088884207,2.8620422482933344e-12
8780.401476384635,711.2266289738396,9.152589333817706e-11
8800.858290279051,714.5391882999438,-1.813210808925663e-11
8805.35766436707,715.268803389753,-5.473198877660361e-13
8805.508401150708,715.2932532081913,7.333791737980176e-13
8864.902932384919,724.9597430357533,-2.483881642905197e-11
8867.631946183534,725.4054528882565,3.786470022860469e-12
8885.195306151645,728.277230527411,6.581012062258427e-11
8894.652387913364,729.8259075690053,3.391687319419997e-11
8900.40809902328,730.7692603548609,7.129869307008981e-11
8905.348313298447,731.5794410564239,-1.0113439020038075e-11
8906.712820197752,731.803295434688,4.1461322261057095e-11
8915.869885266538,733.3064464654128,1.4360225803459528e-12
8920.906022949472,734.1337971505955,7.442204736937576e-12
8938.524196293409,737.0318356985193,3.0986042637351817e-11
8938.800596352978,737.0773466947998,-5.240339515722417e-12
8944.054530665031,737.9427074126017,5.2391828253010036e-12
8950.986691913273,739.085262213254,1.0227414727926484e-11
8956.073852917492,739.92428830177,-2.111453297938234e-12
8960.867120463594,740.7152787036447,-1.928081646976853e-13
8965.125081289098,741.418287152832,-3.2787395325531294e-11
9009.459889615173,748.7580053636963,-3.1807477900871886e-11
9011.94749015129,749.1709054996871,-6.58779646263604e-11
9022.55128218313,750.9322364154498,-2.2815550130679093e-11
9036.93108482138,753.3240862132957,2.7753939309602304e-11
9039.101175266027,753.6853767801279,4.631438566979182e-12
9051.751727646793,755.7932486670384,2.886352804031173e-12
9081.39301329759,760.7437119624324,4.0617654323971667e-13
9098.058656366984,763.5341895332843,-1.3386509356718824e-11
9116.154989875267,766.570014287852,1.7722859848480372e-11
9122.059980894408,767.5619356692666,1.8375412500180358e-11
9126.335435118428,768.2805280761613,4.2929973388270635e-12
9132.745992989992,769.3586066892124,1.0803101606613931e-10
9149.780169472107,772.2269625184225,-9.68729158793618e-13
9158.241277747175,773.6537009019113,-7.542584667453395e-11
9160.32914812801,774.0059669536817,-3.394004722624958e-11
9178.002134847618,776.9909745807968,9.833834698611346e-13
9217.178932269044,783.6285379137561,-2.064825474567158e-11
9219.611719429273,784.041647353938,-9.769064471445775e-12
9224.111093517202,784.8059693701498,-8.221976630719598e-13
9234.114852163098,786.5066738007731,1.244319326640015e-11
9244.830604126792,788.3304666815155,-5.862336439533522e-11
9245.936204365058,788.5187573187771,-4.588055513722977e-11
9253.346525777693,789.7813626397826,1.739078652636106e-10
9255.13058941102,790.0854908505279,4.648005209109003e-12
9269.89641886042,792.6048633109001,-1.5056345170032332e-10
9300.796374713054,797.8900659684103,6.090484876545179e-11
9304.519028817913,798.5279847690875,1.6941045227051528e-11
9313.405817061774,800.051868332336,5.0949981812096235e-11
9314.91727069011,800.3111932622536,8.153839621460763e-13
9315.613227483718,800.4306149432467,1.7849065932698268e-11
9318.469361432555,800.9208024828573,1.1786933939606026e-11
9319.29856161125,801.0631431400493,-2.5344728510716507e-12
9330.328033611793,802.9576690244322,2.498273714772273e-12
9332.921470845033,803.4034676074211,3.5507378520531066e-11
9339.61834206549,804.5551985153337,-6.663077834518723e-11
9343.931116266791,805.2973486779557,7.741093218469316e-12
9354.438984890705,807.1069965062519,-6.530276343799115e-11
9378.416692784507,811.2440137622631,-7.32709659194936e-12
9381.827960032699,811.8334406218607,-8.335039356767638e-15
9396.689712889787,814.4038779661659,-6.638049341259121e-12
9422.755291164354,818.9219157242082,-4.355962475985273e-12
9426.125448380635,819.5069905440846,1.0633403892782478e-10
9428.213318761445,819.8695594193708,-4.778028527956849e-11
9456.08424412242,824.7171719937971,8.174164297410713e-13
9476.946911406281,828.3551968468119,-8.480678640814539e-12
9488.137033479774,830.3098300583348,-4.8985795015733505e-12
9498.225345369588,832.073981833798,7.539012800658564e-12
9504.59858326373,833.1894417127902,1.6885098772178278e-11
9506.959063649518,833.6027687136963,-5.7626931891046696e-12
9520.456309607265,835.9681471924429,7.513406605198371e-13
9536.600349299739,838.8017809772869,-5.395203615934326e-12
9540.991553510225,839.573364364876,-1.1617303902990334e-11
9550.666431900787,841.2746014469002,-3.920958006121434e-11
9557.288663166548,842.4400530280556,-4.282560873937502e-11
9568.533598615872,844.4209083758506,-1.455161571599954e-12
9569.117595477508,844.5238461630172,-1.2150899757055908e-11
9585.984998651482,847.4996780168144,4.700062620938347e-11
9588.935599133703,848.0207763251738,7.242100722584115e-11
9589.100039261308,848.0498224103437,3.4535456861956415e-11
9614.318923958444,852.5102871761119,1.2379002384370914e-10
9614.765887380414,852.5894472659288,-4.1401923990632706e-12
9614.889217476113,852.6112904649856,-2.4508956141658705e-12
9649.237760553791,858.7057238315705,-3.677661626046894e-11
9649.988530723253,858.8391750633677,-1.7303609003149232e-11
9650.578650819698,858.9440776402248,-2.79894602019177e-11
9652.717544521773,859.3243513980726,1.7543789074638062e-12
9698.639903303867,867.5092122855069,-1.067053175458926e-11
9719.522397166309,871.2440021293237,9.571212974503857e-12
9721.75721427615,871.6441702744256,2.6327410475450174e-12
9723.817677969002,872.0132000707661,3.509976681165865e-13
9731.968856261572,873.4738457061213,4.5268600627764535e-13
9732.29627964242,873.5325437164536,1.0905879619356788e-11
9734.366656624657,873.9037511118373,2.6810921518595018e-11
9742.01226806481,875.275252079262,-1.0871369318630169e-10
9751.398499926127,876.960465047517,-9.955998779153208e-12
9765.703662609301,879.5319489891565,1.651123253157136e-10
9768.948156549613,880.1157009095181,-6.8543340331691746e-12
9792.243610993399,884.3127319165893,8.288528603193896e-12
9825.172833795728,890.2624854026163,6.03720981071885e-11
9827.384034272205,890.6627275877827,-1.240673648043435e-10
9828.301577749497,890.8288355801839,-2.1769376329137073e-14
9837.11751609311,892.4256242059375,7.761393398948488e-11
9856.81976976257,895.9993739478718,1.0194830941169588e-10
9884.69069512309,901.0670336819724,1.3867432254061658e-11
9895.700340544614,903.0728164001632,-4.568608301577819e-12
9925.712492787377,908.5518937028598,-8.655799940031583e-12
9943.532426235506,911.812986227636,-2.7334005586323428e-11
9953.989271537894,913.729338518208,-6.592037767227897e-12
9966.189070441655,915.9676554209157,-1.8434341673609042e-11
9970.211741239327,916.7063024053712,-1.3264804456205197e-10
9984.254207206799,919.2871310426785,8.74199664600117e-12
9989.12590476192,920.1833364619375,2.0786465563048206e-12
9993.66026564681,921.0178777030336,3.02352908692442e-11
9997.140049614749,921.6585827484993,3.104785467737618e-12
